TaxID	Lineage	Freq
10116	Rattus norvegicus	2069056
314146	Euarchontoglires	755857
131567	cellular organisms	41575
948	Anaplasma phagocytophilum	37684
9606	Homo sapiens	17078
1715989	Candidatus Nitrospira inopinata	3574
1	root	3154
573065	Asticcacaulis excentricus CB 48	2342
1702287	Negativicoccus massiliensis	1131
1445510	Gynuella sunshinyii YC6258	822
364745	Choristoneura occidentalis granulovirus	820
1760	Actinobacteria	440
356	Rhizobiales	298
2041	Aeromicrobium erythreum	282
28211	Alphaproteobacteria	277
1239	Firmicutes	267
1224	Proteobacteria	185
1805714	Christensenella massiliensis	174
2	Bacteria	162
630626	Shimwellia blattae DSM 4481 = NBRC 105725	148
1386	Bacillus	112
713585	Thioalkalivibrio paradoxus ARh 1	111
54571	Streptomyces venezuelae	102
1667587	Papio ursinus cytomegalovirus	90
1264579	Halococcus sediminicola	80
222891	Neorickettsia sennetsu str. Miyayama	79
675635	Pseudonocardia dioxanivorans CB1190	75
1945662	Paracoccus contaminans	65
1883	Streptomyces	61
1080068	Leptolyngbya sp. O-77	60
213554	Halomonas campaniensis	55
388950	Pontibacter akesuensis	53
1110502	Tistrella mobilis KA081020-065	45
83986	Methanoculleus bourgensis	43
1847	Pseudonocardia	42
561304	Mycobacterium leprae Br4923	42
1889	Streptomyces ambofaciens	41
1286528	Neorickettsia helminthoeca str. Oregon	40
28197	Arcobacter butzleri	38
48	Archangium gephyra	37
2371	Xylella fastidiosa	37
656024	Frankia symbiont of Datisca glomerata	37
1173022	Crinalium epipsammum PCC 9333	37
1279	Staphylococcus	35
587753	Pseudomonas chlororaphis	35
1357915	Arthrobacter sp. QXT-31	35
28095	Burkholderia gladioli	34
446470	Stackebrandtia nassauensis DSM 44728	34
106590	Cupriavidus necator	33
298654	Frankia inefficax	33
1543721	Sedimenticola thiotaurini	33
204457	Sphingomonadales	32
1891926	Fuerstia marisgermanicae	32
52	Chondromyces crocatus	31
59753	Alcanivorax	31
87882	Burkholderia cepacia complex	31
1229727	Thiobacimonas profunda	31
1763	Mycobacterium	29
13134	Magnetospirillum	29
479431	Nakamurella multipartita DSM 44233	29
1254432	Sorangium cellulosum So0157-2	29
1841249	Streptomyces sp. RTd22	29
12916	Acidovorax	28
710421	Mycobacterium chubuense NBB4	28
784	Orientia tsutsugamushi	27
326424	Frankia alni ACN14a	26
1561022	Streptomyces sp. CCM_MD2014	24
286	Pseudomonas	23
364410	Granulibacter bethesdensis	23
1420917	Marinobacter salarius	23
1849032	Arthrobacter sp. U41	23
1852373	Murdochiella sp. Marseille-P2341	23
192	Azospirillum brasilense	22
33910	Amycolatopsis mediterranei	22
35237	dsDNA viruses, no RNA stage	22
931626	Acetobacterium woodii DSM 1030	22
1632864	Planctomyces sp. SH-PL14	22
716541	Enterobacter cloacae subsp. cloacae ATCC 13047	21
525146	Desulfovibrio desulfuricans subsp. desulfuricans str. ATCC 27774	20
1909395	Nonomuraea sp. ATCC 55076	20
270	Thermus	19
340	Xanthomonas campestris pv. campestris	19
93220	Pandoraea pnomenusa	19
402384	Halobacillus mangrovi	19
1215089	Planococcus halocryophilus	19
294	Pseudomonas fluorescens	18
68287	Mesorhizobium	18
106370	Frankia casuarinae	18
743722	Sphingobacterium sp. 21	18
1697043	Bordetella sp. H567	18
222	Achromobacter	17
1238	Piscirickettsia salmonis	17
37329	Nocardia farcinica	17
190893	Vibrio coralliilyticus	17
311403	Agrobacterium radiobacter K84	17
425104	Shewanella sediminis HAW-EB3	17
479433	Catenulispora acidiphila DSM 44928	17
674703	Rhodoplanes sp. Z2-YC6860	17
1173026	Gloeocapsa sp. PCC 7428	17
31989	Rhodobacteraceae	16
68214	Streptomyces griseochromogenes	16
314260	Parvularcula bermudensis HTCC2503	16
318683	Gluconobacter albidus	16
391626	Octadecabacter antarcticus 307	16
875328	Mycobacterium sinense	16
1448860	Halobellus rufus	16
1538644	Sphingobacterium sp. ML3W	16
407	Methylobacterium	15
1940	Streptomyces albireticuli	15
33059	Acidithiobacillus caldus	15
45404	Beijerinckiaceae	15
176299	Agrobacterium fabrum str. C58	15
410358	Methanocorpusculum labreanum Z	15
445710	Dyella thiooxydans	15
640512	Burkholderia sp. CCGE1003	15
697329	Ruminococcus albus 7 = DSM 20455	15
1223802	Sulfuritalea hydrogenivorans sk43H	15
1293048	Halopiger goleimassiliensis	15
1423143	Bacillus thuringiensis Bt18247	15
1555112	Limnochorda pilosa	15
379	Rhizobium	14
11768	Feline leukemia virus	14
38300	Streptomyces pristinaespiralis	14
85413	Bosea	14
93218	Pandoraea apista	14
288000	Bradyrhizobium sp. BTAi1	14
448385	Sorangium cellulosum So ce56	14
680198	Streptomyces scabiei 87.22	14
797114	Halosimplex carlsbadense 2-9-1	14
930166	Pseudomonas brassicacearum	14
983917	Rubrivivax gelatinosus IL144	14
1293039	Methanobrevibacter arboriphilus JCM 9315	14
1307761	Salinispira pacifica	14
1076	Rhodopseudomonas palustris	13
1236	Gammaproteobacteria	13
1703	Brevibacterium linens	13
1915	Streptomyces lincolnensis	13
41295	Rhodospirillaceae	13
84292	Microbacterium chocolatum	13
93217	Pandoraea	13
335929	Erythrobacteraceae	13
396588	Thioalkalivibrio sulfidiphilus HL-EbGr7	13
479435	Kribbella flavida DSM 17836	13
655015	Methylocystis bryophila	13
754035	Mesorhizobium australicum WSM2073	13
1138382	Mycobacterium intracellulare MOTT-02	13
1214242	Streptomyces collinus Tu 365	13
1300342	Dokdonella koreensis DS-123	13
1449976	Kutzneria albida DSM 43870	13
1450761	Aneurinibacillus sp. XH2	13
1985873	Sulfuriferula sp. AH1	13
338	Xanthomonas	12
613	Serratia	12
1569	Sporosarcina	12
1827	Rhodococcus	12
32008	Burkholderia	12
75105	Paraburkholderia caribensis	12
105219	Ralstonia mannitolilytica	12
198620	Pseudomonas koreensis	12
234267	Candidatus Solibacter usitatus Ellin6076	12
266940	Kineococcus radiotolerans SRS30216 = ATCC BAA-149	12
329726	Acaryochloris marina MBIC11017	12
498848	Thermus aquaticus Y51MC23	12
595494	Tolumonas auensis DSM 9187	12
693977	Deinococcus proteolyticus MRP	12
710696	Intrasporangium calvum DSM 43043	12
754409	Winogradskyella sp. PG-2	12
794903	Opitutaceae bacterium TAV5	12
1239307	Sodalis praecaptivus	12
1301098	Pseudomonas knackmussii B13	12
1334629	Myxococcus fulvus 124B02	12
1337936	Calothrix sp. 336/3	12
1349410	Pandoravirus salinus	12
1604004	Halanaeroarchaeum sulfurireducens	12
1931241	Pseudomonas sp. S-6-2	12
942	Anaplasmataceae	11
1901	Streptomyces clavuligerus	11
34064	Francisellaceae	11
61624	Paenibacillus mucilaginosus	11
186817	Bacillaceae	11
221109	Oceanobacillus iheyensis HTE831	11
337191	Gordonia sp. KTR9	11
378753	Kocuria rhizophila DC2201	11
438753	Azorhizobium caulinodans ORS 571	11
572477	Allochromatium vinosum DSM 180	11
744985	alpha proteobacterium HIMB59	11
878220	Chryseobacterium sp. StRB126	11
1549855	Haematospirillum jordaniae	11
1729720	Salegentibacter sp. T436	11
1783515	Streptomyces sp. S10(2016)	11
1811193	Streptococcus pantholopis	11
1842539	Bosea sp. RAC05	11
262	Francisella	10
80865	Delftia	10
85698	Achromobacter xylosoxidans	10
93064	Sphingomonas koreensis	10
189426	Paenibacillus odorifer	10
316284	Streptomyces noursei ATCC 11455	10
326427	Chloroflexus aggregans DSM 9485	10
331113	Simkania negevensis Z	10
358681	Brevibacillus brevis NBRC 100599	10
388919	Streptococcus sanguinis SK36	10
446465	Brachybacterium faecium DSM 4810	10
483547	Geoalkalibacter subterraneus	10
511437	Lactobacillus buchneri NRRL B-30929	10
906968	Treponema brennaborense DSM 12168	10
927083	Sandaracinus amylolyticus	10
941639	Bacillus coagulans 2-6	10
1223515	Corynebacterium humireducens NBRC 106098 = DSM 45392	10
1250539	Pelagibaca abyssi	10
1740163	Burkholderia sp. Bp7605	10
1838286	Lacunisphaera limnophila	10
1852374	Ezakiella massiliensis	10
1858609	Acidovorax sp. T1	10
1147	Synechocystis sp. PCC 6714	9
1663	Arthrobacter	9
2267	Thermoproteaceae	9
53707	Pseudomonas amygdali pv. lachrymans	9
75293	Streptomyces autolyticus	9
