TaxID	Lineage	Freq
314146	Euarchontoglires	111159
10116	Rattus norvegicus	55390
9606	Homo sapiens	2534
1	root	2215
131567	cellular organisms	1184
2041	Aeromicrobium erythreum	551
31957	Propionibacteriaceae	74
2	Bacteria	73
425104	Shewanella sediminis HAW-EB3	29
1449976	Kutzneria albida DSM 43870	22
222891	Neorickettsia sennetsu str. Miyayama	17
402384	Halobacillus mangrovi	17
948	Anaplasma phagocytophilum	15
93218	Pandoraea apista	15
48	Archangium gephyra	14
1224	Proteobacteria	11
49547	Methanobrevibacter curvatus	11
11191	Murine respirovirus	10
106590	Cupriavidus necator	10
188932	Pedobacter cryoconitis	9
1254432	Sorangium cellulosum So0157-2	9
10442	Baculoviridae	8
1798085	Piscine myocarditis-like virus	8
901	Desulfovibrio piger	7
35237	dsDNA viruses, no RNA stage	7
1239	Firmicutes	6
697303	Thermoanaerobacter wiegelii Rt8.B1	6
1760	Actinobacteria	5
1883	Streptomyces	5
58620	Serpulina phage VSH-1	5
199441	Bacillus krulwichiae	5
356	Rhizobiales	4
562	Escherichia coli	4
600	Salmonella enterica subsp. enterica serovar Thompson	4
883	Desulfovibrio vulgaris str. 'Miyazaki F'	4
2100	Mycoplasma hyorhinis	4
165695	Sphingobium	4
307461	Apocheima cinerarium nucleopolyhedrovirus	4
388950	Pontibacter akesuensis	4
545123	Streptomyces silaceus	4
558016	Alphabaculovirus	4
573065	Asticcacaulis excentricus CB 48	4
1227483	Halorubrum litoreum JCM 13561	4
1249552	Pseudohongiella spirulinae	4
1349410	Pandoravirus salinus	4
1452514	Sosuga virus	4
1637999	Verrucomicrobia bacterium IMCC26134	4
1729720	Salegentibacter sp. T436	4
1842539	Bosea sp. RAC05	4
1936081	Seonamhaeicola sp. S2-3	4
196	Campylobacter fetus	3
1238	Piscirickettsia salmonis	3
1569	Sporosarcina	3
28890	Euryarchaeota	3
44000	Caldicellulosiruptor	3
67082	BeAn 58058 virus	3
85698	Achromobacter xylosoxidans	3
119060	Burkholderiaceae	3
337191	Gordonia sp. KTR9	3
598659	Nautilia profundicola AmH	3
713585	Thioalkalivibrio paradoxus ARh 1	3
1141883	Massilia putida	3
1293572	Mythimna separata entomopoxvirus 'L'	3
1715989	Candidatus Nitrospira inopinata	3
270	Thermus	2
286	Pseudomonas	2
1177	Nostoc	2
2159	Methanobacteriaceae	2
2232	Archaeoglobaceae	2
2237	Haloarcula	2
31958	Amycolatopsis orientalis	2
44088	Canarypox virus	2
56110	Oscillatoria acuminata PCC 6304	2
69966	Macrococcus caseolyticus	2
85007	Corynebacteriales	2
111527	pseudomallei group	2
189518	Leptospira interrogans serovar Lai str. 56601	2
301105	Enterobacter hormaechei subsp. hormaechei	2
379066	Gemmatimonas aurantiaca T-27	2
445576	Pseudonocardia sp. AL041005-10	2
446860	Kocuria flava	2
452637	Opitutus terrae PB90-1	2
452652	Kitasatospora setae KM-6054	2
481743	Paenibacillus sp. Y412MC10	2
511062	Oceanimonas sp. GK1	2
521674	Planctopirus limnophila DSM 3776	2
525897	Desulfomicrobium baculatum DSM 4028	2
558017	Betabaculovirus	2
644282	Desulfarculus baarsii DSM 2075	2
743722	Sphingobacterium sp. 21	2
751945	Thermus oshimai JL-2	2
794903	Opitutaceae bacterium TAV5	2
1117647	Simiduia agarivorans SA1 = DSM 21679	2
1134782	Escherichia coli O104:H4 str. 2009EL-2050	2
1173027	Microcoleus sp. PCC 7113	2
1183377	Pyrococcus sp. ST04	2
1196031	Bacillus oceanisediminis 2691	2
1242088	Salmonella enterica subsp. enterica serovar Apapa str. SA20060561	2
1324931	Pseudomonas syringae pv. syringae B301D	2
1336794	Formosa sp. Hel1_33_131	2
1434100	Methanosarcina sp. MTP4	2
1437875	Corynebacterium frankenforstense DSM 45800	2
1445510	Gynuella sunshinyii YC6258	2
1470434	Zhongshania aliphaticivorans	2
1579979	Wenzhouxiangella marina	2
1783272	Terrabacteria group	2
1909395	Nonomuraea sp. ATCC 55076	2
171	Leptospira	1
294	Pseudomonas fluorescens	1
330	Pseudomonas pseudoalcaligenes	1
394	Sinorhizobium fredii NGR234	1
487	Neisseria meningitidis	1
522	Acidiphilium	1
543	Enterobacteriaceae	1
642	Aeromonas	1
691	Vibrio natriegens	1
996	Flavobacterium columnare	1
1063	Rhodobacter sphaeroides	1
1301	Streptococcus	1
1313	Streptococcus pneumoniae	1
1386	Bacillus	1
1578	Lactobacillus	1
1736	Eubacterium limosum	1
1763	Mycobacterium	1
1915	Streptomyces lincolnensis	1
1926	Streptomyces reticuli	1
2093	Mycoplasma	1
2157	Archaea	1
2184	Methanococcus	1
2316	Methanosphaera	1
2702	Gardnerella vaginalis	1
10286	Betaentomopoxvirus	1
11840	Gibbon ape leukemia virus	1
28228	Colwellia	1
28450	Burkholderia pseudomallei	1
37927	Sinomonas atrocyanea	1
40324	Stenotrophomonas maltophilia	1
41294	Bradyrhizobiaceae	1
41980	Metallosphaera	1
44742	Desulfovibrio fairfieldensis	1
45989	Methanoculleus	1
49546	Flavobacteriaceae	1
51677	Xestia c-nigrum granulovirus	1
61624	Paenibacillus mucilaginosus	1
65058	Corynebacterium ulcerans	1
68214	Streptomyces griseochromogenes	1
69965	Macrococcus	1
74968	Ferroplasma	1
75105	Paraburkholderia caribensis	1
80854	Moritella viscosa	1
83263	Aminobacter aminovorans	1
86622	Methanoculleus sp. MAB1	1
111015	Actinomyces radicidentis	1
111781	Leptolyngbya sp. PCC 7376	1
129338	Geobacillus subterraneus	1
136843	Pseudomonas fluorescens group	1
137722	Azospirillum sp. B510	1
138184	Alcelaphine gammaherpesvirus 2	1
152480	Burkholderia ambifaria	1
162209	Paenibacillus naphthalenovorans	1
165696	Novosphingobium	1
166122	Human endogenous retrovirus K113	1
172667	Yersinia phage PY54	1
183963	Halobacteria	1
187272	Alkalilimnicola ehrlichii MLHE-1	1
193462	Streptomyces niveus	1
198107	Azoarcus sp. CIB	1
203123	Oenococcus oeni PSU-1	1
221109	Oceanobacillus iheyensis HTE831	1
227290	Rhizobium/Agrobacterium group	1
262324	Lysobacter gummosus	1
262722	Mycoplasma hyopneumoniae 7448	1
264697	Bacillus muralis	1
265522	Hyposoter fugitivus ichnovirus	1
270351	Methylobacterium aquaticum	1
272844	Pyrococcus abyssi GE5	1
290398	Chromohalobacter salexigens DSM 3043	1
290512	Prosthecochloris aestuarii DSM 271	1
294671	Methanobrevibacter olleyae	1
298654	Frankia inefficax	1
300269	Shigella sonnei Ss046	1
306537	Corynebacterium jeikeium K411	1
308754	Rhodovulum sp. MB263	1
316058	Rhodopseudomonas palustris HaA2	1
336810	Candidatus Sulcia muelleri	1
338191	Nitrosopumilus	1
345632	Geobacter pickeringii	1
357809	Lachnoclostridium phytofermentans ISDg	1
358220	Acidovorax sp. KKS102	1
358396	Halobiforma lacisalsi AJ5	1
375286	Janthinobacterium sp. Marseille	1
380433	Kern Canyon virus	1
391616	Octadecabacter arcticus 238	1
397945	Acidovorax citrulli AAC00-1	1
398527	Paraburkholderia phytofirmans PsJN	1
404589	Anaeromyxobacter sp. Fw109-5	1
419435	Glypta fumiferanae ichnovirus	1
443906	Clavibacter michiganensis subsp. michiganensis NCPPB 382	1
455364	Chrysochromulina ericina virus	1
465541	Streptomyces sp. Mg1	1
488538	Candidatus Puniceispirillum marinum IMCC1322	1
512565	Actinoplanes missouriensis 431	1
523841	Haloferax mediterranei ATCC 33500	1
526226	Gordonia bronchialis DSM 43247	1
547559	Natrialba magadii ATCC 43099	1
557598	Laribacter hongkongensis HLHK9	1
562970	Kyrpidia tusciae DSM 2912	1
573370	Desulfovibrio magneticus RS-1	1
582402	Hirschia baltica ATCC 49814	1
588932	Brevundimonas naejangsanensis	1
