TaxID	Lineage	Freq
2263	Thermococcus	825
656024	Frankia symbiont of Datisca glomerata	261
1796613	Bacteroides caecimuris	172
1085624	Persicobacter sp. JZB09	137
121871	Haloterrigena	113
147645	Paracoccus yeei	111
1663	Arthrobacter	79
2034	Curtobacterium	77
2	Bacteria	67
1324931	Pseudomonas syringae pv. syringae B301D	67
656366	Arthrobacter alpinus	65
1224	Proteobacteria	59
648757	Rhodomicrobium vannielii ATCC 17100	57
274493	Chlorobium/Pelodictyon group	56
1926494	Paraburkholderia sp. SOS3	50
188786	Thermaceae	49
204669	Candidatus Koribacter versatilis Ellin345	47
1883	Streptomyces	42
1249661	Burkholderia thailandensis MSMB121	41
741155	Pseudomonas alcaliphila JAB1	40
87882	Burkholderia cepacia complex	38
77643	Mycobacterium tuberculosis complex	36
2157	Archaea	34
1228987	cyanobacterium endosymbiont of Epithemia turgida isolate EtSB Lake Yunoko	33
145259	Leptospira biflexa serovar Patoc	32
438753	Azorhizobium caulinodans ORS 571	31
452637	Opitutus terrae PB90-1	30
709032	Sulfuricurvum kujiense DSM 16994	30
380021	Pseudomonas protegens	28
1245469	Bradyrhizobium oligotrophicum S58	27
926	Thiomonas intermedia	26
29549	Rhodothermus marinus	25
1763	Mycobacterium	23
448385	Sorangium cellulosum So ce56	23
509190	Caulobacter segnis ATCC 21756	23
590998	Cellulomonas fimi ATCC 484	23
479433	Catenulispora acidiphila DSM 44928	21
685727	Rhodococcus hoagii 103S	18
10116	Rattus norvegicus	17
87883	Burkholderia multivorans	17
216595	Pseudomonas fluorescens SBW25	17
1205910	Nocardiopsis alba ATCC BAA-2165	17
1760	Actinobacteria	16
1827	Rhodococcus	15
28211	Alphaproteobacteria	15
680198	Streptomyces scabiei 87.22	15
1690815	Pseudonocardia sp. HH130630-07	15
286	Pseudomonas	14
28450	Burkholderia pseudomallei	14
1032480	Microlunatus phosphovorus NM-1	14
290400	Jannaschia sp. CCS1	13
366602	Caulobacter sp. K31	13
446462	Actinosynnema mirum DSM 43827	13
573370	Desulfovibrio magneticus RS-1	13
434	Acetobacter	12
1398	Bacillus coagulans	12
9606	Homo sapiens	12
292415	Thiobacillus denitrificans ATCC 25259	12
314722	Pseudoxanthomonas suwonensis	12
349221	Micavibrio aeruginosavorus	12
1449976	Kutzneria albida DSM 43870	12
571913	Luteipulveratus mongoliensis	11
1182571	Deinococcus swuensis	11
1725411	Streptomyces sp. CdTB01	11
1879023	Mycobacterium sp. djl-10	11
222	Achromobacter	10
316	Pseudomonas stutzeri	10
28228	Colwellia	10
83263	Aminobacter aminovorans	10
111527	pseudomallei group	10
131567	cellular organisms	10
1603606	Desulfuromonas soudanensis	10
1771959	Arthrobacter sp. ATCC 21022	10
1783272	Terrabacteria group	10
1842535	Blastomonas sp. RAC04	10
543	Enterobacteriaceae	9
1375	Aerococcus	9
32008	Burkholderia	9
452652	Kitasatospora setae KM-6054	9
688245	Comamonas testosteroni CNB-2	9
710696	Intrasporangium calvum DSM 43043	9
1042878	Cupriavidus necator N-1	9
1125847	Rhizobium sp. NT-26	9
1334629	Myxococcus fulvus 124B02	9
562	Escherichia coli	8
1926	Streptomyces reticuli	8
1940	Streptomyces albireticuli	8
2053	Gordonia	8
68214	Streptomyces griseochromogenes	8
164348	Streptomyces puniciscabiei	8
298654	Frankia inefficax	8
675635	Pseudonocardia dioxanivorans CB1190	8
1404245	Corynebacterium glyciniphilum AJ 3170	8
1644061	Natrialbaceae	8
1853130	Pseudomonas sp. A3(2016)	8
1	root	7
517	Bordetella	7
573	Klebsiella pneumoniae	7
1236	Gammaproteobacteria	7
1847	Pseudonocardia	7
31989	Rhodobacteraceae	7
246197	Myxococcus xanthus DK 1622	7
270351	Methylobacterium aquaticum	7
479432	Streptosporangium roseum DSM 43021	7
595593	Arthrobacter sp. A3	7
643562	Desulfovibrio aespoeensis Aspo-2	7
702967	Corynebacterium sp. NML98-0116	7
743718	Isoptericola variabilis 225	7
860235	Kibdelosporangium phytohabitans	7
867917	Vulcanisaeta thermophila	7
1235591	Pseudorhodoplanes sinuspersici	7
1278073	Myxococcus stipitatus DSM 14675	7
1389489	Leifsonia xyli subsp. cynodontis DSM 46306	7
1437605	Bifidobacterium actinocoloniiforme DSM 22766	7
1548547	Woeseia oceani	7
1695218	Paenibacillus sp. 32O-W	7
1716	Corynebacterium	6
1813	Amycolatopsis	6
1901	Streptomyces clavuligerus	6
1912	Streptomyces hygroscopicus	6
2251	Haloferax	6
29438	Pseudomonas savastanoi	6
44249	Paenibacillus	6
68895	Cupriavidus basilensis	6
78245	Xanthobacter autotrophicus Py2	6
165695	Sphingobium	6
228405	Hyphomonas neptunium ATCC 15444	6
252514	Microbulbifer thermotolerans	6
279238	Novosphingobium aromaticivorans DSM 12444	6
446468	Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111	6
456442	Methanoregula boonei 6A8	6
502025	Haliangium ochraceum DSM 14365	6
526225	Geodermatophilus obscurus DSM 43160	6
553239	Vibrio breoganii	6
644282	Desulfarculus baarsii DSM 2075	6
682795	Granulicella mallensis MP5ACTX8	6
698761	Rhizobium tropici CIAT 899	6
1246995	Actinoplanes friuliensis DSM 7358	6
1297742	Myxococcus hansupus	6
1528099	Lawsonella clevelandensis	6
1561223	Mycobacterium sp. QIA-37	6
1659194	Pseudomonas sp. GR 6-02	6
1702221	Faecalibaculum rodentium	6
1751294	Streptomyces sp. 4F	6
1779382	Rhodothermaceae bacterium RA	6
1909395	Nonomuraea sp. ATCC 55076	6
1980001	Cellulosimicrobium sp. TH-20	6
407	Methylobacterium	5
570	Klebsiella	5
1935	Streptomyces violaceoruber	5
38300	Streptomyces pristinaespiralis	5
41297	Sphingomonadaceae	5
67267	Streptomyces alboflavus	5
137722	Azospirillum sp. B510	5
263358	Verrucosispora maris AB-18-032	5
266940	Kineococcus radiotolerans SRS30216 = ATCC BAA-149	5
326424	Frankia alni ACN14a	5
365044	Polaromonas naphthalenivorans CJ2	5
418223	Methylobacterium phyllosphaerae	5
444103	Streptomyces sp. CNQ-509	5
479434	Sphaerobacter thermophilus DSM 20745	5
512565	Actinoplanes missouriensis 431	5
528244	Azospirillum thiophilum	5
545123	Streptomyces silaceus	5
649831	Actinoplanes sp. N902-109	5
655015	Methylocystis bryophila	5
868864	Desulfurobacterium thermolithotrophum DSM 11699	5
927083	Sandaracinus amylolyticus	5
1111069	Thermus sp. CCB_US3_UF1	5
1133849	Nocardia brasiliensis ATCC 700358	5
1144275	Corallococcus coralloides DSM 2259	5
1227499	Natronolimnobius innermongolicus JCM 12255	5
1247726	Advenella mimigardefordensis DPN7	5
1254432	Sorangium cellulosum So0157-2	5
1313172	Ilumatobacter coccineus YM16-304	5
1441629	Pseudomonas cichorii JBC1	5
1714373	Microbacterium sp. No. 7	5
1891926	Fuerstia marisgermanicae	5
52	Chondromyces crocatus	4
287	Pseudomonas aeruginosa	4
356	Rhizobiales	4
673	Grimontia hollisae	4
1575	Leifsonia xyli	4
1804	Mycobacterium gilvum	4
1888	Streptomyces albus	4
1907	Streptomyces glaucescens	4
2301	Thermoplasmatales	4
33910	Amycolatopsis mediterranei	4
36809	Mycobacterium abscessus	4
37927	Sinomonas atrocyanea	4
40222	Methylophaga	4
65496	Actinoalloteichus	4
71999	Kocuria palustris	4
82115	Rhizobiaceae	4
134962	Nocardia soli	4
145458	Rathayibacter toxicus	4
198107	Azoarcus sp. CIB	4
212767	Mycobacterium sp. JS623	4
227882	Streptomyces avermitilis MA-4680 = NBRC 14893	4
261292	Nitrosomonas sp. Is79A3	4
285473	Streptomyces rubrolavendulae	4
292800	Flavonifractor plautii	4
311403	Agrobacterium radiobacter K84	4
314260	Parvularcula bermudensis HTCC2503	4
342108	Magnetospirillum magneticum AMB-1	4
349102	Rhodobacter sphaeroides ATCC 17025	4
395495	Leptothrix cholodnii SP-6	4
417290	Saccharopolyspora erythraea prophage pSE211	4
463040	Bordetella genomosp. 13	4
471852	Thermomonospora curvata DSM 43183	4
471857	Saccharomonospora viridis DSM 43017	4
