TaxID	Lineage	Freq
2263	Thermococcus	537
656024	Frankia symbiont of Datisca glomerata	320
682795	Granulicella mallensis MP5ACTX8	203
237610	Pseudomonas psychrotolerans	90
648757	Rhodomicrobium vannielii ATCC 17100	76
2	Bacteria	59
228405	Hyphomonas neptunium ATCC 15444	58
188786	Thermaceae	56
121871	Haloterrigena	51
1796613	Bacteroides caecimuris	51
274493	Chlorobium/Pelodictyon group	50
1224	Proteobacteria	45
1883	Streptomyces	39
2157	Archaea	38
366602	Caulobacter sp. K31	35
1	root	34
656366	Arthrobacter alpinus	34
147645	Paracoccus yeei	31
29549	Rhodothermus marinus	29
1085624	Persicobacter sp. JZB09	26
1763	Mycobacterium	23
1663	Arthrobacter	22
40222	Methylophaga	22
448385	Sorangium cellulosum So ce56	21
2034	Curtobacterium	20
1771959	Arthrobacter sp. ATCC 21022	19
452637	Opitutus terrae PB90-1	18
509190	Caulobacter segnis ATCC 21756	17
79883	Bacillus horikoshii	15
311403	Agrobacterium radiobacter K84	15
1449976	Kutzneria albida DSM 43870	15
77643	Mycobacterium tuberculosis complex	14
87882	Burkholderia cepacia complex	14
680198	Streptomyces scabiei 87.22	14
1926494	Paraburkholderia sp. SOS3	14
10116	Rattus norvegicus	13
709032	Sulfuricurvum kujiense DSM 16994	13
555778	Halothiobacillus neapolitanus c2	12
1245469	Bradyrhizobium oligotrophicum S58	12
926	Thiomonas intermedia	11
1879023	Mycobacterium sp. djl-10	11
438753	Azorhizobium caulinodans ORS 571	10
573370	Desulfovibrio magneticus RS-1	10
573	Klebsiella pneumoniae	9
286	Pseudomonas	8
511	Alcaligenes faecalis	8
1760	Actinobacteria	8
32008	Burkholderia	8
526225	Geodermatophilus obscurus DSM 43160	8
571913	Luteipulveratus mongoliensis	8
1205910	Nocardiopsis alba ATCC BAA-2165	8
1690815	Pseudonocardia sp. HH130630-07	8
305	Ralstonia solanacearum	7
164348	Streptomyces puniciscabiei	7
292415	Thiobacillus denitrificans ATCC 25259	7
349221	Micavibrio aeruginosavorus	7
365046	Ramlibacter tataouinensis TTB310	7
590998	Cellulomonas fimi ATCC 484	7
1536772	Paenibacillus sp. FSL R7-0273	7
1644061	Natrialbaceae	7
543	Enterobacteriaceae	6
1847	Pseudonocardia	6
47763	Streptomyces lydicus	6
131567	cellular organisms	6
349520	Paenibacillus polymyxa E681	6
675635	Pseudonocardia dioxanivorans CB1190	6
741155	Pseudomonas alcaliphila JAB1	6
1108595	Chromobacterium vaccinii	6
1179773	Saccharothrix espanaensis DSM 44229	6
1182571	Deinococcus swuensis	6
1483602	Methanosarcina sp. 1.H.T.1A.1	6
316	Pseudomonas stutzeri	5
407	Methylobacterium	5
1703	Brevibacterium linens	5
1827	Rhodococcus	5
9606	Homo sapiens	5
38300	Streptomyces pristinaespiralis	5
53408	Pseudomonas citronellolis	5
