TaxID	Lineage	Freq
2263	Thermococcus	664
656024	Frankia symbiont of Datisca glomerata	479
29549	Rhodothermus marinus	106
121871	Haloterrigena	90
366602	Caulobacter sp. K31	89
1224	Proteobacteria	72
1085624	Persicobacter sp. JZB09	72
2	Bacteria	66
682795	Granulicella mallensis MP5ACTX8	66
274493	Chlorobium/Pelodictyon group	65
656366	Arthrobacter alpinus	61
648757	Rhodomicrobium vannielii ATCC 17100	60
147645	Paracoccus yeei	54
1883	Streptomyces	53
1796613	Bacteroides caecimuris	52
188786	Thermaceae	50
452637	Opitutus terrae PB90-1	46
1663	Arthrobacter	41
1926494	Paraburkholderia sp. SOS3	39
10116	Rattus norvegicus	38
1	root	30
2034	Curtobacterium	30
2209	Methanosarcina mazei	30
1245469	Bradyrhizobium oligotrophicum S58	29
448385	Sorangium cellulosum So ce56	27
380021	Pseudomonas protegens	26
68214	Streptomyces griseochromogenes	24
741155	Pseudomonas alcaliphila JAB1	24
1760	Actinobacteria	23
438753	Azorhizobium caulinodans ORS 571	23
32008	Burkholderia	22
145259	Leptospira biflexa serovar Patoc	22
1032480	Microlunatus phosphovorus NM-1	22
1763	Mycobacterium	21
1827	Rhodococcus	20
680198	Streptomyces scabiei 87.22	20
573	Klebsiella pneumoniae	19
590998	Cellulomonas fimi ATCC 484	19
2157	Archaea	17
509190	Caulobacter segnis ATCC 21756	17
9606	Homo sapiens	16
709032	Sulfuricurvum kujiense DSM 16994	16
479433	Catenulispora acidiphila DSM 44928	15
1182571	Deinococcus swuensis	15
1205910	Nocardiopsis alba ATCC BAA-2165	15
1207504	Burkholderia pseudomultivorans	15
1228987	cyanobacterium endosymbiont of Epithemia turgida isolate EtSB Lake Yunoko	15
1508404	Jeotgalibacillus malaysiensis	15
1795043	Burkholderia sp. PAMC 26561	14
40222	Methylophaga	13
446462	Actinosynnema mirum DSM 43827	13
1690815	Pseudonocardia sp. HH130630-07	13
543	Enterobacteriaceae	12
87882	Burkholderia cepacia complex	12
246197	Myxococcus xanthus DK 1622	12
285473	Streptomyces rubrolavendulae	12
1389489	Leifsonia xyli subsp. cynodontis DSM 46306	12
1644061	Natrialbaceae	12
1702221	Faecalibaculum rodentium	12
1771959	Arthrobacter sp. ATCC 21022	12
286	Pseudomonas	11
204669	Candidatus Koribacter versatilis Ellin345	11
573370	Desulfovibrio magneticus RS-1	11
685727	Rhodococcus hoagii 103S	11
1121362	Corynebacterium halotolerans YIM 70093 = DSM 44683	11
1449976	Kutzneria albida DSM 43870	11
1879023	Mycobacterium sp. djl-10	11
48	Archangium gephyra	10
12960	Azoarcus	10
38300	Streptomyces pristinaespiralis	10
77643	Mycobacterium tuberculosis complex	10
164348	Streptomyces puniciscabiei	10
365046	Ramlibacter tataouinensis TTB310	10
644966	Thermaerobacter marianensis DSM 12885	10
1603606	Desulfuromonas soudanensis	10
1783272	Terrabacteria group	10
222	Achromobacter	9
131567	cellular organisms	9
290400	Jannaschia sp. CCS1	9
526225	Geodermatophilus obscurus DSM 43160	9
571913	Luteipulveratus mongoliensis	9
305	Ralstonia solanacearum	8
31989	Rhodobacteraceae	8
75293	Streptomyces autolyticus	8
311403	Agrobacterium radiobacter K84	8
349221	Micavibrio aeruginosavorus	8
593907	Cellulomonas gilvus ATCC 13127	8
927083	Sandaracinus amylolyticus	8
1334629	Myxococcus fulvus 124B02	8
1909732	Tessaracoccus sp. T2.5-30	8
296	Pseudomonas fragi	7
2053	Gordonia	7
121292	Pseudarthrobacter sulfonivorans	7
298654	Frankia inefficax	7
319225	Chlorobium luteolum DSM 273	7
456442	Methanoregula boonei 6A8	7
595537	Variovorax paradoxus EPS	7
1125847	Rhizobium sp. NT-26	7
1267562	Cupriavidus gilardii CR3	7
1570939	Rhodococcus sp. 2G	7
407	Methylobacterium	6
1888	Streptomyces albus	6
216595	Pseudomonas fluorescens SBW25	6
525146	Desulfovibrio desulfuricans subsp. desulfuricans str. ATCC 27774	6
675635	Pseudonocardia dioxanivorans CB1190	6
710696	Intrasporangium calvum DSM 43043	6
1387353	Paludisphaera borealis	6
1917485	Sulfitobacter sp. AM1-D1	6
316	Pseudomonas stutzeri	5
926	Thiomonas intermedia	5
1703	Brevibacterium linens	5
37927	Sinomonas atrocyanea	5
237610	Pseudomonas psychrotolerans	5
292415	Thiobacillus denitrificans ATCC 25259	5
298653	Frankia sp. EAN1pec	5
314260	Parvularcula bermudensis HTCC2503	5
317660	Streptomyces sp. F2	5
326424	Frankia alni ACN14a	5
395495	Leptothrix cholodnii SP-6	5
446466	Cellulomonas flavigena DSM 20109	5
479432	Streptosporangium roseum DSM 43021	5
688245	Comamonas testosteroni CNB-2	5
712122	Actinomyces sp. oral taxon 414	5
946333	Rhizobacter gummiphilus	5
1131442	Mycobacterium marinum E11	5
1144275	Corallococcus coralloides DSM 2259	5
1235591	Pseudorhodoplanes sinuspersici	5
1247726	Advenella mimigardefordensis DPN7	5
1274631	Bradyrhizobium icense	5
1404245	Corynebacterium glyciniphilum AJ 3170	5
1415166	Nocardia nova SH22a	5
1528099	Lawsonella clevelandensis	5
1536772	Paenibacillus sp. FSL R7-0273	5
1783515	Streptomyces sp. S10(2016)	5
1891926	Fuerstia marisgermanicae	5
1903186	Brachybacterium sp. P6-10-X1	5
52	Chondromyces crocatus	4
192	Azospirillum brasilense	4
1298	Deinococcus	4
1398	Bacillus coagulans	4
1661	Trueperella pyogenes	4
1907	Streptomyces glaucescens	4
1912	Streptomyces hygroscopicus	4
1940	Streptomyces albireticuli	4
2237	Haloarcula	4
33882	Microbacterium	4
56458	Xanthomonas sacchari	4
61647	Pluralibacter gergoviae	4
68895	Cupriavidus basilensis	4
83263	Aminobacter aminovorans	4
87883	Burkholderia multivorans	4
91347	Enterobacterales	4
134676	Actinoplanes sp. SE50/110	4
257708	Roseomonas gilardii	4
279238	Novosphingobium aromaticivorans DSM 12444	4
323097	Nitrobacter hamburgensis X14	4
362257	Streptomyces vietnamensis	4
418223	Methylobacterium phyllosphaerae	4
426117	Methylobacterium sp. 4-46	4
444103	Streptomyces sp. CNQ-509	4
452652	Kitasatospora setae KM-6054	4
528244	Azospirillum thiophilum	4
595593	Arthrobacter sp. A3	4
649638	Truepera radiovictrix DSM 17093	4
702113	Novosphingobium sp. PP1Y	4
702967	Corynebacterium sp. NML98-0116	4
743718	Isoptericola variabilis 225	4
749414	Streptomyces bingchenggensis BCW-1	4
871963	Desulfitobacterium dichloroeliminans LMG P-21439	4
983917	Rubrivivax gelatinosus IL144	4
1042878	Cupriavidus necator N-1	4
1068978	Amycolatopsis methanolica 239	4
1227487	Halogeometricum pallidum JCM 14848	4
1227499	Natronolimnobius innermongolicus JCM 12255	4
1254432	Sorangium cellulosum So0157-2	4
1262452	Streptomyces sp. 769	4
1309411	Deinococcus soli Cha et al. 2016	4
1331258	Bordetella pseudohinzii	4
1348662	Corynebacterium argentoratense DSM 44202	4
1543721	Sedimenticola thiotaurini	4
1650658	Actinobacteria bacterium IMCC26256	4
1658671	Arsenicicoccus sp. oral taxon 190	4
1697053	Oblitimonas alkaliphila	4
1751294	Streptomyces sp. 4F	4
1842535	Blastomonas sp. RAC04	4
1904640	Betaproteobacteria bacterium GR16-43	4
1909395	Nonomuraea sp. ATCC 55076	4
337	Burkholderia glumae	3
356	Rhizobiales	3
379	Rhizobium	3
517	Bordetella	3
562	Escherichia coli	3
570	Klebsiella	3
644	Aeromonas hydrophila	3
976	Bacteroidetes	3
1079	Blastochloris viridis	3
1085	Rhodospirillum rubrum	3
1236	Gammaproteobacteria	3
1710	Cellulosimicrobium cellulans	3
1804	Mycobacterium gilvum	3
1847	Pseudonocardia	3
1894	Streptomyces aureofaciens	3
1901	Streptomyces clavuligerus	3
10294	Simplexvirus	3
28211	Alphaproteobacteria	3
28228	Colwellia	3
35814	Bordetella holmesii	3
37329	Nocardia farcinica	3
44249	Paenibacillus	3
47763	Streptomyces lydicus	3
47917	Serratia fonticola	3
56460	Xanthomonas vesicatoria	3
61652	Serratia rubidaea	3
68249	Streptomyces pactum	3
69328	Pseudomonas sp. VLB120	3
69395	Caulobacter henricii	3
79883	Bacillus horikoshii	3
85643	Thauera sp. MZ1T	3
106589	Cupriavidus	3
106592	Ensifer adhaerens	3
111015	Actinomyces radicidentis	3
145458	Rathayibacter toxicus	3
