TaxID	Lineage	Freq
314146	Euarchontoglires	13365
10116	Rattus norvegicus	6780
1264579	Halococcus sediminicola	2543
49338	Desulfitobacterium hafniense	466
9606	Homo sapiens	301
543526	Haloterrigena turkmenica DSM 5511	2
1891280	Sulfolobus sp. A20	2
1	root	1
2	Bacteria	1
303	Pseudomonas putida	1
588	Providencia stuartii	1
1423	Bacillus subtilis	1
1883	Streptomyces	1
90270	Xanthomonas gardneri	1
131567	cellular organisms	1
347834	Rhizobium etli CFN 42	1
417290	Saccharopolyspora erythraea prophage pSE211	1
545123	Streptomyces silaceus	1
634177	Komagataeibacter medellinensis NBRC 3288	1
642926	Ostreococcus tauri virus 1	1
644966	Thermaerobacter marianensis DSM 12885	1
690850	Desulfovibrio africanus str. Walvis Bay	1
710696	Intrasporangium calvum DSM 43043	1
862751	Streptomyces sp. SirexAA-E	1
1111069	Thermus sp. CCB_US3_UF1	1
1387353	Paludisphaera borealis	1
1404245	Corynebacterium glyciniphilum AJ 3170	1
1484116	Hymenobacter sp. PAMC 26554	1
1850254	Arcobacter sp. LPB0137	1
