TaxID	Lineage	Freq
10116	Rattus norvegicus	9209912
314146	Euarchontoglires	1505715
131567	cellular organisms	65089
1	root	54376
9606	Homo sapiens	50986
243232	Methanocaldococcus jannaschii DSM 2661	34153
948	Anaplasma phagocytophilum	21767
2041	Aeromicrobium erythreum	7484
196118	Methanocaldococcus	6282
573065	Asticcacaulis excentricus CB 48	3990
364745	Choristoneura occidentalis granulovirus	3513
1445510	Gynuella sunshinyii YC6258	1808
2	Bacteria	1151
2182	Methanococcales	772
543	Enterobacteriaceae	750
1224	Proteobacteria	663
630626	Shimwellia blattae DSM 4481 = NBRC 105725	626
356	Rhizobiales	624
31957	Propionibacteriaceae	619
590745	Mus musculus mobilized endogenous polytropic provirus	588
11768	Feline leukemia virus	555
697329	Ruminococcus albus 7 = DSM 20455	512
266117	Rubrobacter xylanophilus DSM 9941	473
188937	Methanosarcina acetivorans C2A	443
1349410	Pandoravirus salinus	441
91347	Enterobacterales	434
1715989	Candidatus Nitrospira inopinata	391
196117	Methanocaldococcaceae	387
28228	Colwellia	374
28211	Alphaproteobacteria	327
84292	Microbacterium chocolatum	321
1224162	Corynebacterium marinum DSM 44953	315
93064	Sphingomonas koreensis	308
1229727	Thiobacimonas profunda	293
1883	Streptomyces	261
1386	Bacillus	259
1760	Actinobacteria	239
106590	Cupriavidus necator	220
526227	Meiothermus silvanus DSM 9946	219
408	Methylobacterium extorquens	215
1763	Mycobacterium	213
262324	Lysobacter gummosus	205
272942	Rhodobacter capsulatus SB 1003	198
878220	Chryseobacterium sp. StRB126	192
1795631	Variovorax sp. PAMC 28711	180
1492898	Flavisolibacter sp. LCS9	175
1297742	Myxococcus hansupus	171
1173022	Crinalium epipsammum PCC 9333	164
1254432	Sorangium cellulosum So0157-2	163
1449976	Kutzneria albida DSM 43870	162
294	Pseudomonas fluorescens	161
48	Archangium gephyra	159
222891	Neorickettsia sennetsu str. Miyayama	153
1795630	Frondihabitans sp. PAMC 28766	144
574087	Acetohalobium arabaticum DSM 5501	142
1555112	Limnochorda pilosa	142
1697043	Bordetella sp. H567	141
985762	Staphylococcus agnetis	137
349221	Micavibrio aeruginosavorus	135
286	Pseudomonas	133
198620	Pseudomonas koreensis	129
28453	Sphingobacterium	123
1223566	Bradyrhizobium sp. CCGE-LA001	121
1841249	Streptomyces sp. RTd22	121
445710	Dyella thiooxydans	120
926562	Owenweeksia hongkongensis DSM 17368	120
