TaxID	Lineage	Freq
10116	Rattus norvegicus	4964844
314146	Euarchontoglires	4043534
131567	cellular organisms	112778
9606	Homo sapiens	102453
1	root	23166
948	Anaplasma phagocytophilum	4384
1455609	Haloterrigena jeotgali A29	3435
573065	Asticcacaulis excentricus CB 48	2105
11768	Feline leukemia virus	1912
696127	Candidatus Midichloria mitochondrii IricVA	1657
388950	Pontibacter akesuensis	1610
11786	Murine leukemia virus	1417
1702287	Negativicoccus massiliensis	931
1445510	Gynuella sunshinyii YC6258	663
153135	Gammaretrovirus	622
2	Bacteria	598
2041	Aeromicrobium erythreum	553
364745	Choristoneura occidentalis granulovirus	472
1543721	Sedimenticola thiotaurini	442
222891	Neorickettsia sennetsu str. Miyayama	435
1254432	Sorangium cellulosum So0157-2	372
394239	Koala retrovirus	367
11801	Moloney murine leukemia virus	348
1715989	Candidatus Nitrospira inopinata	306
1224	Proteobacteria	280
356	Rhizobiales	273
1883	Streptomyces	257
1173022	Crinalium epipsammum PCC 9333	238
479432	Streptosporangium roseum DSM 43021	223
1082851	Comamonas serinivorans	211
697329	Ruminococcus albus 7 = DSM 20455	185
48	Archangium gephyra	182
1632864	Planctomyces sp. SH-PL14	175
28095	Burkholderia gladioli	174
53408	Pseudomonas citronellolis	170
1834519	Fibrella sp. ES10-3-2-2	170
53707	Pseudomonas amygdali pv. lachrymans	165
61624	Paenibacillus mucilaginosus	164
10243	Cowpox virus	163
12916	Acidovorax	163
106590	Cupriavidus necator	161
1697043	Bordetella sp. H567	156
1072256	Corynebacterium uterequi	152
28197	Arcobacter butzleri	146
388919	Streptococcus sanguinis SK36	144
450378	Croceicoccus marinus	144
326427	Chloroflexus aggregans DSM 9485	142
598659	Nautilia profundicola AmH	140
456442	Methanoregula boonei 6A8	139
710696	Intrasporangium calvum DSM 43043	136
87882	Burkholderia cepacia complex	135
1538644	Sphingobacterium sp. ML3W	135
11819	Spleen focus-forming virus	132
1334629	Myxococcus fulvus 124B02	131
52	Chondromyces crocatus	126
1763	Mycobacterium	124
446470	Stackebrandtia nassauensis DSM 44728	119
298654	Frankia inefficax	117
686597	Martelella sp. AD-3	116
1985873	Sulfuriferula sp. AH1	116
28211	Alphaproteobacteria	115
1670800	Mesorhizobium sp. B7	113
198620	Pseudomonas koreensis	111
420662	Methylibium petroleiphilum PM1	106
1390395	Sphingomonas sp. LK11	104
1441930	Chania multitudinisentens RB-25	104
794903	Opitutaceae bacterium TAV5	103
262324	Lysobacter gummosus	101
286	Pseudomonas	100
59201	Salmonella enterica subsp. enterica	100
1760	Actinobacteria	98
32008	Burkholderia	98
404589	Anaeromyxobacter sp. Fw109-5	98
1173026	Gloeocapsa sp. PCC 7428	98
255247	Fictibacillus arsenicus	97
743722	Sphingobacterium sp. 21	97
613	Serratia	95
713585	Thioalkalivibrio paradoxus ARh 1	94
479433	Catenulispora acidiphila DSM 44928	93
1842533	Acidovorax sp. RAC01	93
208439	Amycolatopsis japonica	87
392500	Shewanella woodyi ATCC 51908	84
93220	Pandoraea pnomenusa	78
425104	Shewanella sediminis HAW-EB3	78
479435	Kribbella flavida DSM 17836	78
353210	Replication competent viruses	76
756272	Rubinisphaera brasiliensis DSM 5305	76
945713	Ignavibacterium album JCM 16511	76
1915078	Thioclava nitratireducens	74
2371	Xylella fastidiosa	73
448385	Sorangium cellulosum So ce56	73
595494	Tolumonas auensis DSM 9187	73
338	Xanthomonas	72
59374	Fibrobacter succinogenes subsp. succinogenes S85	71
1555112	Limnochorda pilosa	70
675635	Pseudonocardia dioxanivorans CB1190	69
1307761	Salinispira pacifica	69
10662	Myoviridae	68
640511	Burkholderia sp. CCGE1002	68
445710	Dyella thiooxydans	67
122277	Pectobacterium	66
1075397	Halolamina	66
193462	Streptomyces niveus	65
797299	Halostagnicola larsenii XH-48	65
1147786	Pseudomonas mandelii JR-1	65
326424	Frankia alni ACN14a	64
106370	Frankia casuarinae	63
314260	Parvularcula bermudensis HTCC2503	63
1249552	Pseudohongiella spirulinae	63
1300347	Nocardioides dokdonensis FR1436	62
83986	Methanoculleus bourgensis	61
230356	Methanolacinia paynteri	61
246197	Myxococcus xanthus DK 1622	61
526227	Meiothermus silvanus DSM 9946	61
930166	Pseudomonas brassicacearum	61
1215089	Planococcus halocryophilus	61
294	Pseudomonas fluorescens	59
1239	Firmicutes	59
31989	Rhodobacteraceae	59
204457	Sphingomonadales	59
644282	Desulfarculus baarsii DSM 2075	59
1758689	Serinicoccus sp. JLT9	59
1227493	Natrialba hulunbeirensis JCM 10989	58
1909395	Nonomuraea sp. ATCC 55076	58
502025	Haliangium ochraceum DSM 14365	57
1561022	Streptomyces sp. CCM_MD2014	57
1586713	Yellowstone lake phycodnavirus 1	57
80865	Delftia	56
269800	Thermobifida fusca YX	56
1667587	Papio ursinus cytomegalovirus	56
1847	Pseudonocardia	55
37329	Nocardia farcinica	55
471853	Beutenbergia cavernae DSM 12333	55
316	Pseudomonas stutzeri	54
176299	Agrobacterium fabrum str. C58	54
661410	Methylobacterium extorquens DM4	54
1230456	Halorubrum kocurii JCM 14978	54
1888	Streptomyces albus	53
1915	Streptomyces lincolnensis	53
1300914	Mucilaginibacter sp. PAMC 26640	53
1482	Virgibacillus halodenitrificans	52
54571	Streptomyces venezuelae	51
190893	Vibrio coralliilyticus	51
316278	Synechococcus sp. RCC307	51
1111069	Thermus sp. CCB_US3_UF1	51
1697053	Oblitimonas alkaliphila	51
635	Edwardsiella	50
550540	Ferrimonas balearica DSM 9799	50
1229727	Thiobacimonas profunda	50
222	Achromobacter	49
570	Klebsiella	49
43657	Pseudoalteromonas luteoviolacea	49
1783515	Streptomyces sp. S10(2016)	49
1236	Gammaproteobacteria	48
927083	Sandaracinus amylolyticus	48
1041522	Mycobacterium colombiense CECT 3035	48
1379910	Rufibacter sp. DG31D	48
1408224	Sinorhizobium americanum CCGM7	48
1805478	Olsenella sp. Marseille-P2300	48
68173	Streptomyces albolongus	47
1144275	Corallococcus coralloides DSM 2259	47
2251	Haloferax	46
31958	Amycolatopsis orientalis	46
35237	dsDNA viruses, no RNA stage	46
38300	Streptomyces pristinaespiralis	46
84292	Microbacterium chocolatum	46
1609977	Sphingomonas hengshuiensis	46
1386	Bacillus	45
33882	Microbacterium	45
353212	Mammalian gammaretrovirus group	45
1842539	Bosea sp. RAC05	45
75906	Thermocrinis ruber	44
83558	Chlamydia pneumoniae	44
103817	Janibacter terrae	44
145458	Rathayibacter toxicus	44
365046	Ramlibacter tataouinensis TTB310	44
477641	Modestobacter marinus	44
1117647	Simiduia agarivorans SA1 = DSM 21679	44
1388	Alicyclobacillus acidocaldarius subsp. acidocaldarius	43
660596	Pantoea stewartii subsp. stewartii DC283	43
1141883	Massilia putida	43
1300344	Isoptericola dokdonensis DS-3	43
1301	Streptococcus	42
1827	Rhodococcus	42
47878	Pseudomonas azotoformans	42
84022	Clostridium aceticum	42
111781	Leptolyngbya sp. PCC 7376	42
1536770	Paenibacillus sp. FSL R5-0345	42
1725411	Streptomyces sp. CdTB01	42
1841249	Streptomyces sp. RTd22	42
901	Desulfovibrio piger	41
106589	Cupriavidus	41
323259	Methanospirillum hungatei JF-1	41
446462	Actinosynnema mirum DSM 43827	41
477245	Streptomyces cyaneogriseus subsp. noncyanogenus	41
1663	Arthrobacter	40
2237	Haloarcula	40
80864	Comamonadaceae	40
396588	Thioalkalivibrio sulfidiphilus HL-EbGr7	40
653045	Streptomyces violaceusniger Tu 4113	40
926550	Caldilinea aerophila DSM 14535 = NBRC 104270	40
1245471	Pseudomonas resinovorans NBRC 106553	40
1274631	Bradyrhizobium icense	40
1805714	Christensenella massiliensis	40
1126	Microcystis aeruginosa	39
337191	Gordonia sp. KTR9	39
397945	Acidovorax citrulli AAC00-1	39
455632	Streptomyces griseus subsp. griseus NBRC 13350	39
1729720	Salegentibacter sp. T436	39
146923	Streptomyces parvulus	38
290318	Chlorobium phaeovibrioides DSM 265	38
479431	Nakamurella multipartita DSM 44233	38
1069534	Lactobacillus ruminis ATCC 27782	38
1420917	Marinobacter salarius	38
1515612	Sphingopyxis fribergensis	38
1586287	Lentzea guizhouensis	38
562	Escherichia coli	37
1117	Cyanobacteria	37
2267	Thermoproteaceae	37
11788	Abelson murine leukemia virus	37
31957	Propionibacteriaceae	37
47763	Streptomyces lydicus	37
85698	Achromobacter xylosoxidans	37
111015	Actinomyces radicidentis	37
119060	Burkholderiaceae	37
338969	Rhodoferax ferrireducens T118	37
465541	Streptomyces sp. Mg1	37
512565	Actinoplanes missouriensis 431	37
305	Ralstonia solanacearum	36
517	Bordetella	36
1783272	Terrabacteria group	36
1904640	Betaproteobacteria bacterium GR16-43	36
1923127	Hubei picorna-like virus 46	36
49338	Desulfitobacterium hafniense	35
62928	Azoarcus sp. BH72	35
80840	Burkholderiales	35
330214	Nitrospira defluvii	35
287	Pseudomonas aeruginosa	34
121871	Haloterrigena	34
571913	Luteipulveratus mongoliensis	34
743721	Pseudoxanthomonas suwonensis 11-1	34
864564	Parascardovia denticolens DSM 10105 = JCM 12538	34
1379909	Rufibacter sp. DG15C	34
1707785	Massilia sp. WG5	34
59505	Actinotignum schaalii	33
59753	Alcanivorax	33
85007	Corynebacteriales	33
93217	Pandoraea	33
257708	Roseomonas gilardii	33
298653	Frankia sp. EAN1pec	33
656366	Arthrobacter alpinus	33
1110502	Tistrella mobilis KA081020-065	33
1579316	Halocynthiibacter arcticus	33
1849032	Arthrobacter sp. U41	33
1891926	Fuerstia marisgermanicae	33
1747	Cutibacterium acnes	32
2207	Methanosarcina	32
234612	Streptomyces sp. TN58	32
292913	Sphingopyxis sp. 113P3	32
412690	Microterricola viridarii	32
452637	Opitutus terrae PB90-1	32
456163	Thermus parvatiensis	32
1133849	Nocardia brasiliensis ATCC 700358	32
1268	Micrococcaceae	31
1314	Streptococcus pyogenes	31
94132	Ramlibacter tataouinensis	31
460265	Methylobacterium nodulans ORS 2060	31
1069082	Halomicrobium katesii DSM 19301	31
1620392	Spongiibacter sp. IMCC21906	31
1838286	Lacunisphaera limnophila	31
340	Xanthomonas campestris pv. campestris	30
506	Alcaligenaceae	30
1129	Synechococcus	30
75105	Paraburkholderia caribensis	30
111527	pseudomallei group	30
141451	Oleiphilus messinensis	30
438753	Azorhizobium caulinodans ORS 571	30
446466	Cellulomonas flavigena DSM 20109	30
590745	Mus musculus mobilized endogenous polytropic provirus	30
1156913	Amycolatopsis orientalis HCCB10007	30
1223802	Sulfuritalea hydrogenivorans sk43H	30
1812934	Enterobacter cloacae complex 'Hoffmann cluster III'	30
897	Desulfococcus multivorans	29
1147	Synechocystis sp. PCC 6714	29
2309	Pyrodictium occultum	29
34062	Moraxella osloensis	29
57975	Burkholderia thailandensis	29
469383	Conexibacter woesei DSM 14684	29
868864	Desulfurobacterium thermolithotrophum DSM 11699	29
931626	Acetobacterium woodii DSM 1030	29
983917	Rubrivivax gelatinosus IL144	29
1217721	Dyella japonica A8	29
1945512	Cellvibrio sp. PSBB023	29
582	Morganella morganii	28
1569	Sporosarcina	28
44249	Paenibacillus	28
65496	Actinoalloteichus	28
134676	Actinoplanes sp. SE50/110	28
270351	Methylobacterium aquaticum	28
471852	Thermomonospora curvata DSM 43183	28
756883	halophilic archaeon DL31	28
860235	Kibdelosporangium phytohabitans	28
1183438	Gloeobacter kilaueensis JS1	28
1315974	Sphingobium sp. TKS	28
1898684	Pseudomonas sp. LPH1	28
573	Klebsiella pneumoniae	27
50290	Aotine betaherpesvirus 1	27
342113	Burkholderia oklahomensis	27
417290	Saccharopolyspora erythraea prophage pSE211	27
1224162	Corynebacterium marinum DSM 44953	27
1225786	Dickeya solani IPO 2222	27
1963271	Halorubraceae	27
107	Spirosoma	26
192	Azospirillum brasilense	26
847	Oxalobacter formigenes	26
1717	Corynebacterium diphtheriae	26
1894	Streptomyces aureofaciens	26
29341	Clostridium argentinense	26
56458	Xanthomonas sacchari	26
320497	Neoasaia chiangmaiensis	26
706587	Desulfomonile tiedjei DSM 6799	26
1125847	Rhizobium sp. NT-26	26
1223515	Corynebacterium humireducens NBRC 106098 = DSM 45392	26
1227454	Halobiforma nitratireducens JCM 10879	26
1246995	Actinoplanes friuliensis DSM 7358	26
1300342	Dokdonella koreensis DS-123	26
1434111	Methanosarcina lacustris Z-7289	26
1917232	Only Syngen Nebraska virus 5	26
727	Haemophilus influenzae	25
158500	Novosphingobium resinovorum	25
273063	Sulfolobus tokodaii str. 7	25
588932	Brevundimonas naejangsanensis	25
656519	Halanaerobium hydrogeniformans	25
1307839	Salinivirga cyanobacteriivorans	25
1430440	Magnetospirillum gryphiswaldense MSR-1 v2	25
262	Francisella	24
33059	Acidithiobacillus caldus	24
40323	Stenotrophomonas	24
54291	Raoultella ornithinolytica	24
82983	Obesumbacterium proteus	24
92947	Ketogulonicigenium robustum	24
288000	Bradyrhizobium sp. BTAi1	24
526225	Geodermatophilus obscurus DSM 43160	24
546414	Deinococcus deserti VCD115	24
574087	Acetohalobium arabaticum DSM 5501	24
590998	Cellulomonas fimi ATCC 484	24
633149	Brevundimonas subvibrioides ATCC 15264	24
680198	Streptomyces scabiei 87.22	24
797114	Halosimplex carlsbadense 2-9-1	24
1349410	Pandoravirus salinus	24
1437875	Corynebacterium frankenforstense DSM 45800	24
546	Citrobacter freundii	23
1076	Rhodopseudomonas palustris	23
68895	Cupriavidus basilensis	23
96561	Desulfococcus oleovorans Hxd3	23
121719	Pannonibacter phragmitetus	23
165695	Sphingobium	23
358220	Acidovorax sp. KKS102	23
452652	Kitasatospora setae KM-6054	23
509190	Caulobacter segnis ATCC 21756	23
521674	Planctopirus limnophila DSM 3776	23
630626	Shimwellia blattae DSM 4481 = NBRC 105725	23
1170562	Calothrix sp. PCC 6303	23
1434107	Methanosarcina barkeri 3	23
1727196	Methylomonas sp. DH-1	23
1736675	Devosia sp. A16	23
470	Acinetobacter baumannii	22
1590	Lactobacillus plantarum	22
1710	Cellulosimicrobium cellulans	22
1754	Thermoanaerobacter	22
1813	Amycolatopsis	22
1935	Streptomyces violaceoruber	22
33910	Amycolatopsis mediterranei	22
56460	Xanthomonas vesicatoria	22
351607	Acidothermus cellulolyticus 11B	22
374981	Synechococcus sp. PCC 7003	22
471223	Geobacillus sp. WCH70	22
710421	Mycobacterium chubuense NBB4	22
878220	Chryseobacterium sp. StRB126	22
926562	Owenweeksia hongkongensis DSM 17368	22
1245469	Bradyrhizobium oligotrophicum S58	22
270	Thermus	21
379	Rhizobium	21
976	Bacteroidetes	21
28231	Geobacter	21
234267	Candidatus Solibacter usitatus Ellin6076	21
357809	Lachnoclostridium phytofermentans ISDg	21
444103	Streptomyces sp. CNQ-509	21
649831	Actinoplanes sp. N902-109	21
717785	Hyphomicrobium sp. MC1	21
754035	Mesorhizobium australicum WSM2073	21
930806	Halioglobus pacificus	21
1030157	Sphingomonas sp. KC8	21
1032480	Microlunatus phosphovorus NM-1	21
1297742	Myxococcus hansupus	21
1415166	Nocardia nova SH22a	21
1565991	Bacillus sp. X1(2014)	21
1858609	Acidovorax sp. T1	21
642	Aeromonas	20
770	Anaplasma marginale	20
1703	Brevibacterium linens	20
11636	Reticuloendotheliosis virus	20
49546	Flavobacteriaceae	20
75682	Oxalobacteraceae	20
478801	Kytococcus sedentarius DSM 20547	20
693979	Bacteroides helcogenes P 36-108	20
1142394	Phycisphaera mikurensis NBRC 102666	20
1387353	Paludisphaera borealis	20
1649845	Yersinia pseudotuberculosis complex	20
1678028	Massilia sp. NR 4-1	20
1842535	Blastomonas sp. RAC04	20
1964449	Streptomyces sp. 3211	20
529	Ochrobactrum anthropi	19
2045	Pimelobacter simplex	19
12316	Ilarvirus	19
68214	Streptomyces griseochromogenes	19
82115	Rhizobiaceae	19
93218	Pandoraea apista	19
157782	Pseudomonas parafulva	19
263358	Verrucosispora maris AB-18-032	19
285473	Streptomyces rubrolavendulae	19
329726	Acaryochloris marina MBIC11017	19
418223	Methylobacterium phyllosphaerae	19
443218	Hoyosella subflava DQS3-9A1	19
511062	Oceanimonas sp. GK1	19
627192	Sphingobium sp. SYK-6	19
991789	[Clostridium] propionicum DSM 1682	19
1003195	Streptomyces cattleya NRRL 8057 = DSM 46488	19
1214242	Streptomyces collinus Tu 365	19
1547283	Bacillus weihaiensis	19
1564114	Rhodococcus sp. B7740	19
1740163	Burkholderia sp. Bp7605	19
1852374	Ezakiella massiliensis	19
1903186	Brachybacterium sp. P6-10-X1	19
1931241	Pseudomonas sp. S-6-2	19
1932360	Halorientalis sp. IM1011	19
296	Pseudomonas fragi	18
1107	Chloroflexus	18
1238	Piscirickettsia salmonis	18
1771	Mycobacterium phlei	18
1901	Streptomyces clavuligerus	18
32051	Synechococcus sp. WH 7803	18
68570	Streptomyces albulus	18
140052	Betaretrovirus	18
196162	Nocardioides sp. JS614	18
272569	Haloarcula marismortui ATCC 43049	18
318586	Paracoccus denitrificans PD1222	18
362257	Streptomyces vietnamensis	18
378806	Stigmatella aurantiaca DW4/3-1	18
472759	Nitrosococcus halophilus Nc 4	18
483547	Geoalkalibacter subterraneus	18
593907	Cellulomonas gilvus ATCC 13127	18
656178	Pandoraea vervacti	18
861360	Glutamicibacter arilaitensis Re117	18
983548	Dokdonia sp. 4H-3-7-5	18
1208921	Candidatus Kinetoplastibacterium galatii TCC219	18
1457250	Halapricum salinum	18
1589747	Achromobacter phage 83-24	18
1643826	Eggerthellaceae	18
1837283	Streptomyces sp. S8	18
1842534	Sinorhizobium sp. RAC02	18
1972846	Streptomyces sp. Sge12	18
303	Pseudomonas putida	17
662	Vibrio	17
