TaxID	Lineage	Freq
10116	Rattus norvegicus	991830
314146	Euarchontoglires	649047
2157	Archaea	240915
2285	Sulfolobus acidocaldarius	124160
2209	Methanosarcina mazei	91607
1483602	Methanosarcina sp. 1.H.T.1A.1	40104
131567	cellular organisms	32478
2207	Methanosarcina	32346
1483596	Methanosarcina sp. 2.H.T.1A.15	21737
9606	Homo sapiens	16731
1	root	14766
948	Anaplasma phagocytophilum	3850
573065	Asticcacaulis excentricus CB 48	1828
1483597	Methanosarcina sp. 2.H.T.1A.3	1548
1715989	Candidatus Nitrospira inopinata	962
364745	Choristoneura occidentalis granulovirus	608
1224	Proteobacteria	538
1917232	Only Syngen Nebraska virus 5	439
35237	dsDNA viruses, no RNA stage	431
1483601	Methanosarcina sp. 1.H.A.2.2	400
1080068	Leptolyngbya sp. O-77	316
1483598	Methanosarcina sp. 2.H.T.1A.8	269
2	Bacteria	211
1760	Actinobacteria	182
2041	Aeromicrobium erythreum	179
28211	Alphaproteobacteria	174
52	Chondromyces crocatus	169
28890	Euryarchaeota	162
1445510	Gynuella sunshinyii YC6258	150
75906	Thermocrinis ruber	139
106590	Cupriavidus necator	133
1230459	Natrinema gari JCM 14663	123
1632864	Planctomyces sp. SH-PL14	109
697329	Ruminococcus albus 7 = DSM 20455	105
630626	Shimwellia blattae DSM 4481 = NBRC 105725	101
1127134	Nocardia cyriacigeorgica GUH-2	95
199441	Bacillus krulwichiae	91
425104	Shewanella sediminis HAW-EB3	85
48	Archangium gephyra	84
1883	Streptomyces	84
1449976	Kutzneria albida DSM 43870	80
1134782	Escherichia coli O104:H4 str. 2009EL-2050	75
1747	Cutibacterium acnes	74
743722	Sphingobacterium sp. 21	70
871968	Desulfitobacterium metallireducens DSM 15288	69
388950	Pontibacter akesuensis	67
61624	Paenibacillus mucilaginosus	65
1763	Mycobacterium	61
595494	Tolumonas auensis DSM 9187	60
53707	Pseudomonas amygdali pv. lachrymans	59
87882	Burkholderia cepacia complex	59
498848	Thermus aquaticus Y51MC23	59
1227497	Natronococcus amylolyticus DSM 10524	58
537971	Helicobacter cinaedi CCUG 18818 = ATCC BAA-847	56
397945	Acidovorax citrulli AAC00-1	54
1904640	Betaproteobacteria bacterium GR16-43	54
456327	Xanthomonas euvesicatoria	53
1923127	Hubei picorna-like virus 46	53
1227456	Halococcus salifodinae DSM 8989	52
286	Pseudomonas	48
93218	Pandoraea apista	48
98383	Plutella xylostella granulovirus	47
1227487	Halogeometricum pallidum JCM 14848	47
797114	Halosimplex carlsbadense 2-9-1	44
1842539	Bosea sp. RAC05	44
