TaxID	Lineage	Freq
10116	Rattus norvegicus	970333
314146	Euarchontoglires	695932
2209	Methanosarcina mazei	410074
2157	Archaea	169273
2285	Sulfolobus acidocaldarius	95335
131567	cellular organisms	28557
9606	Homo sapiens	17209
1	root	14076
1483596	Methanosarcina sp. 2.H.T.1A.15	9068
2207	Methanosarcina	8243
1483602	Methanosarcina sp. 1.H.T.1A.1	4605
948	Anaplasma phagocytophilum	3596
573065	Asticcacaulis excentricus CB 48	1708
1715989	Candidatus Nitrospira inopinata	814
1483597	Methanosarcina sp. 2.H.T.1A.3	688
364745	Choristoneura occidentalis granulovirus	563
1224	Proteobacteria	536
1917232	Only Syngen Nebraska virus 5	414
35237	dsDNA viruses, no RNA stage	390
1080068	Leptolyngbya sp. O-77	258
1747	Cutibacterium acnes	248
2041	Aeromicrobium erythreum	240
1483598	Methanosarcina sp. 2.H.T.1A.8	233
2	Bacteria	227
1449976	Kutzneria albida DSM 43870	227
75906	Thermocrinis ruber	224
1483601	Methanosarcina sp. 1.H.A.2.2	220
28890	Euryarchaeota	207
106590	Cupriavidus necator	185
1230459	Natrinema gari JCM 14663	179
52	Chondromyces crocatus	174
1445510	Gynuella sunshinyii YC6258	161
537971	Helicobacter cinaedi CCUG 18818 = ATCC BAA-847	137
1883	Streptomyces	136
1760	Actinobacteria	125
1127134	Nocardia cyriacigeorgica GUH-2	112
425104	Shewanella sediminis HAW-EB3	110
388950	Pontibacter akesuensis	108
1632864	Planctomyces sp. SH-PL14	98
697329	Ruminococcus albus 7 = DSM 20455	95
48	Archangium gephyra	91
199441	Bacillus krulwichiae	91
31957	Propionibacteriaceae	71
1134782	Escherichia coli O104:H4 str. 2009EL-2050	71
28211	Alphaproteobacteria	69
61624	Paenibacillus mucilaginosus	66
1904640	Betaproteobacteria bacterium GR16-43	66
498848	Thermus aquaticus Y51MC23	64
1227487	Halogeometricum pallidum JCM 14848	63
1227497	Natronococcus amylolyticus DSM 10524	61
1763	Mycobacterium	59
53707	Pseudomonas amygdali pv. lachrymans	59
797114	Halosimplex carlsbadense 2-9-1	59
286	Pseudomonas	58
87882	Burkholderia cepacia complex	57
338963	Pelobacter carbinolicus DSM 2380	57
743722	Sphingobacterium sp. 21	56
630626	Shimwellia blattae DSM 4481 = NBRC 105725	55
871968	Desulfitobacterium metallireducens DSM 15288	55
397945	Acidovorax citrulli AAC00-1	54
456327	Xanthomonas euvesicatoria	54
1727196	Methylomonas sp. DH-1	52
595494	Tolumonas auensis DSM 9187	51
1141883	Massilia putida	49
1230457	Haloterrigena limicola JCM 13563	48
1842539	Bosea sp. RAC05	48
1923127	Hubei picorna-like virus 46	47
931277	Halococcus morrhuae DSM 1307	45
1227488	Haloterrigena salina JCM 13891	45
93218	Pandoraea apista	44
1300342	Dokdonella koreensis DS-123	44
1391653	Vulgatibacter incomptus	44
75105	Paraburkholderia caribensis	43
1985873	Sulfuriferula sp. AH1	42
1227489	Haloterrigena thermotolerans DSM 11522	41
1227494	Natrinema altunense JCM 12890	41
54571	Streptomyces venezuelae	40
1227456	Halococcus salifodinae DSM 8989	40
1349410	Pandoravirus salinus	40
192	Azospirillum brasilense	39
543736	Rhodococcus opacus PD630	39
318683	Gluconobacter albidus	38
797304	Natronobacterium gregoryi SP2	37
1230452	Haloferax lucentense DSM 14919	37
307461	Apocheima cinerarium nucleopolyhedrovirus	34
460265	Methylobacterium nodulans ORS 2060	34
675635	Pseudonocardia dioxanivorans CB1190	34
1667587	Papio ursinus cytomegalovirus	34
888061	Desulfomicrobium orale DSM 12838	33
356	Rhizobiales	32
28197	Arcobacter butzleri	31
28452	Leptospira alstonii	31
1227462	Haloferax sp. ATCC BAA-644	31
340	Xanthomonas campestris pv. campestris	30
448385	Sorangium cellulosum So ce56	30
523845	Methanothermococcus thermolithotrophicus DSM 2095	30
1227484	Halorubrum saccharovorum DSM 1137	30
1239	Firmicutes	29
713585	Thioalkalivibrio paradoxus ARh 1	29
22	Shewanella	28
1598	Lactobacillus reuteri	28
84022	Clostridium aceticum	28
479432	Streptosporangium roseum DSM 43021	28
1230453	Haloferax elongans ATCC BAA-1513	28
1315974	Sphingobium sp. TKS	28
1386	Bacillus	27
927083	Sandaracinus amylolyticus	27
946333	Rhizobacter gummiphilus	27
1227453	Haloarcula japonica DSM 6131	27
246197	Myxococcus xanthus DK 1622	26
547559	Natrialba magadii ATCC 43099	26
574087	Acetohalobium arabaticum DSM 5501	26
1610493	Tessaracoccus flavus	26
1891926	Fuerstia marisgermanicae	26
810	Chlamydia	25
44088	Canarypox virus	25
272942	Rhodobacter capsulatus SB 1003	25
558017	Betabaculovirus	25
1133849	Nocardia brasiliensis ATCC 700358	25
1227468	Halorubrum distributum JCM 10118	25
1387353	Paludisphaera borealis	25
80865	Delftia	24
417290	Saccharopolyspora erythraea prophage pSE211	24
446470	Stackebrandtia nassauensis DSM 44728	24
521674	Planctopirus limnophila DSM 3776	24
1227466	Halorubrum coriense DSM 10284	24
1230451	Haloarcula argentinensis DSM 12282	24
1798085	Piscine myocarditis-like virus	24
40323	Stenotrophomonas	23
558016	Alphabaculovirus	23
1227492	Natrialba chahannaoensis JCM 10990	23
1227496	Natrinema versiforme JCM 10478	23
1229727	Thiobacimonas profunda	23
1795053	Microbacterium sp. PAMC 28756	23
1847	Pseudonocardia	22
32008	Burkholderia	22
298654	Frankia inefficax	22
338969	Rhodoferax ferrireducens T118	22
378753	Kocuria rhizophila DC2201	22
756272	Rubinisphaera brasiliensis DSM 5305	22
930166	Pseudomonas brassicacearum	22
262	Francisella	21
517	Bordetella	21
31979	Clostridiaceae	21
326424	Frankia alni ACN14a	21
1030157	Sphingomonas sp. KC8	21
1117647	Simiduia agarivorans SA1 = DSM 21679	21
1173026	Gloeocapsa sp. PCC 7428	21
1723645	Rhodococcus sp. 008	21
1854	Frankia	20
98383	Plutella xylostella granulovirus	20
186817	Bacillaceae	20
266940	Kineococcus radiotolerans SRS30216 = ATCC BAA-149	20
290317	Chlorobium phaeobacteroides DSM 266	20
342108	Magnetospirillum magneticum AMB-1	20
