TaxID	Lineage	Freq
2263	Thermococcus	851
1249661	Burkholderia thailandensis MSMB121	453
656024	Frankia symbiont of Datisca glomerata	359
237610	Pseudomonas psychrotolerans	81
366602	Caulobacter sp. K31	79
274493	Chlorobium/Pelodictyon group	78
121871	Haloterrigena	67
648757	Rhodomicrobium vannielii ATCC 17100	64
2	Bacteria	63
682795	Granulicella mallensis MP5ACTX8	59
147645	Paracoccus yeei	58
1796613	Bacteroides caecimuris	55
1085624	Persicobacter sp. JZB09	54
1663	Arthrobacter	51
656366	Arthrobacter alpinus	48
1224	Proteobacteria	44
188786	Thermaceae	41
40222	Methylophaga	40
2034	Curtobacterium	34
1883	Streptomyces	33
1228987	cyanobacterium endosymbiont of Epithemia turgida isolate EtSB Lake Yunoko	31
77643	Mycobacterium tuberculosis complex	30
741155	Pseudomonas alcaliphila JAB1	30
448385	Sorangium cellulosum So ce56	26
1334629	Myxococcus fulvus 124B02	25
1926494	Paraburkholderia sp. SOS3	24
246197	Myxococcus xanthus DK 1622	22
1763	Mycobacterium	20
2157	Archaea	20
438753	Azorhizobium caulinodans ORS 571	20
87882	Burkholderia cepacia complex	19
1771959	Arthrobacter sp. ATCC 21022	19
204669	Candidatus Koribacter versatilis Ellin345	18
216595	Pseudomonas fluorescens SBW25	17
9606	Homo sapiens	16
87883	Burkholderia multivorans	15
709032	Sulfuricurvum kujiense DSM 16994	15
1795043	Burkholderia sp. PAMC 26561	15
1827	Rhodococcus	14
685727	Rhodococcus hoagii 103S	14
2209	Methanosarcina mazei	13
452637	Opitutus terrae PB90-1	13
1760	Actinobacteria	12
29549	Rhodothermus marinus	12
68214	Streptomyces griseochromogenes	12
479433	Catenulispora acidiphila DSM 44928	12
1042878	Cupriavidus necator N-1	12
1324931	Pseudomonas syringae pv. syringae B301D	12
286	Pseudomonas	10
65496	Actinoalloteichus	10
1682113	Mycobacterium sp. YC-RL4	10
1879023	Mycobacterium sp. djl-10	10
32008	Burkholderia	9
54571	Streptomyces venezuelae	9
311403	Agrobacterium radiobacter K84	9
1644061	Natrialbaceae	9
48	Archangium gephyra	8
287	Pseudomonas aeruginosa	8
303	Pseudomonas putida	8
1907	Streptomyces glaucescens	8
2053	Gordonia	8
28211	Alphaproteobacteria	8
79883	Bacillus horikoshii	8
131567	cellular organisms	8
145259	Leptospira biflexa serovar Patoc	8
446462	Actinosynnema mirum DSM 43827	8
528191	Paenibacillus xylanexedens	8
555778	Halothiobacillus neapolitanus c2	8
1121362	Corynebacterium halotolerans YIM 70093 = DSM 44683	8
1603606	Desulfuromonas soudanensis	8
296	Pseudomonas fragi	7
926	Thiomonas intermedia	7
1847	Pseudonocardia	7
10116	Rattus norvegicus	7
44249	Paenibacillus	7
314722	Pseudoxanthomonas suwonensis	7
452652	Kitasatospora setae KM-6054	7
1254432	Sorangium cellulosum So0157-2	7
1508404	Jeotgalibacillus malaysiensis	7
1842535	Blastomonas sp. RAC04	7
1661	Trueperella pyogenes	6
61624	Paenibacillus mucilaginosus	6
75293	Streptomyces autolyticus	6
103817	Janibacter terrae	6
134676	Actinoplanes sp. SE50/110	6
234267	Candidatus Solibacter usitatus Ellin6076	6
270351	Methylobacterium aquaticum	6
279238	Novosphingobium aromaticivorans DSM 12444	6
349221	Micavibrio aeruginosavorus	6
380021	Pseudomonas protegens	6
526225	Geodermatophilus obscurus DSM 43160	6
573370	Desulfovibrio magneticus RS-1	6
590998	Cellulomonas fimi ATCC 484	6
593907	Cellulomonas gilvus ATCC 13127	6
675635	Pseudonocardia dioxanivorans CB1190	6
743718	Isoptericola variabilis 225	6
1227499	Natronolimnobius innermongolicus JCM 12255	6
1274631	Bradyrhizobium icense	6
1387353	Paludisphaera borealis	6
1389489	Leifsonia xyli subsp. cynodontis DSM 46306	6
1391653	Vulgatibacter incomptus	6
1779382	Rhodothermaceae bacterium RA	6
1783272	Terrabacteria group	6
1783515	Streptomyces sp. S10(2016)	6
1	root	5
222	Achromobacter	5
316	Pseudomonas stutzeri	5
407	Methylobacterium	5
543	Enterobacteriaceae	5
1873	Micromonospora	5
68570	Streptomyces albulus	5
111527	pseudomallei group	5
252514	Microbulbifer thermotolerans	5
266940	Kineococcus radiotolerans SRS30216 = ATCC BAA-149	5
285473	Streptomyces rubrolavendulae	5
288000	Bradyrhizobium sp. BTAi1	5
292415	Thiobacillus denitrificans ATCC 25259	5
378806	Stigmatella aurantiaca DW4/3-1	5
426117	Methylobacterium sp. 4-46	5
444103	Streptomyces sp. CNQ-509	5
446468	Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111	5
680198	Streptomyces scabiei 87.22	5
688245	Comamonas testosteroni CNB-2	5
862751	Streptomyces sp. SirexAA-E	5
927083	Sandaracinus amylolyticus	5
1080068	Leptolyngbya sp. O-77	5
1082851	Comamonas serinivorans	5
1108595	Chromobacterium vaccinii	5
1205910	Nocardiopsis alba ATCC BAA-2165	5
1207504	Burkholderia pseudomultivorans	5
1245469	Bradyrhizobium oligotrophicum S58	5
1354275	Mycobacterium vaccae 95051	5
1404245	Corynebacterium glyciniphilum AJ 3170	5
1449976	Kutzneria albida DSM 43870	5
434	Acetobacter	4
511	Alcaligenes faecalis	4
1268	Micrococcaceae	4
1398	Bacillus coagulans	4
1703	Brevibacterium linens	4
1926	Streptomyces reticuli	4
2285	Sulfolobus acidocaldarius	4
12960	Azoarcus	4
28095	Burkholderia gladioli	4
28228	Colwellia	4
31989	Rhodobacteraceae	4
36809	Mycobacterium abscessus	4
38300	Streptomyces pristinaespiralis	4
43657	Pseudoalteromonas luteoviolacea	4
47763	Streptomyces lydicus	4
80840	Burkholderiales	4
106370	Frankia casuarinae	4
106589	Cupriavidus	4
134962	Nocardia soli	4
164348	Streptomyces puniciscabiei	4
263358	Verrucosispora maris AB-18-032	4
290400	Jannaschia sp. CCS1	4
319225	Chlorobium luteolum DSM 273	4
417290	Saccharopolyspora erythraea prophage pSE211	4
477641	Modestobacter marinus	4
509190	Caulobacter segnis ATCC 21756	4
571913	Luteipulveratus mongoliensis	4
644966	Thermaerobacter marianensis DSM 12885	4
649638	Truepera radiovictrix DSM 17093	4
649831	Actinoplanes sp. N902-109	4
698761	Rhizobium tropici CIAT 899	4
706587	Desulfomonile tiedjei DSM 6799	4
860235	Kibdelosporangium phytohabitans	4
981222	Chloracidobacterium thermophilum B	4
1144275	Corallococcus coralloides DSM 2259	4
1246995	Actinoplanes friuliensis DSM 7358	4
1437605	Bifidobacterium actinocoloniiforme DSM 22766	4
1641402	Pseudonocardia sp. HH130629-09	4
1659194	Pseudomonas sp. GR 6-02	4
1690815	Pseudonocardia sp. HH130630-07	4
1707785	Massilia sp. WG5	4
1792307	Bosea sp. PAMC 26642	4
1834519	Fibrella sp. ES10-3-2-2	4
1837283	Streptomyces sp. S8	4
1891926	Fuerstia marisgermanicae	4
294	Pseudomonas fluorescens	3
356	Rhizobiales	3
375	Bradyrhizobium japonicum	3
396	Rhizobium phaseoli	3
570	Klebsiella	3
573	Klebsiella pneumoniae	3
663	Vibrio alginolyticus	3
1112	Porphyrobacter neustonensis	3
