TaxID	Lineage	Freq
10116	Rattus norvegicus	269853
1	root	205979
314146	Euarchontoglires	63397
131567	cellular organisms	18285
9606	Homo sapiens	13567
2	Bacteria	11518
1747	Cutibacterium acnes	7668
1224	Proteobacteria	6567
31957	Propionibacteriaceae	5253
465515	Micrococcus luteus NCTC 2665	3197
1349410	Pandoravirus salinus	3092
1760	Actinobacteria	2860
119060	Burkholderiaceae	2480
419435	Glypta fumiferanae ichnovirus	2133
80840	Burkholderiales	2073
28211	Alphaproteobacteria	1615
32008	Burkholderia	1600
1912216	Cutibacterium	1521
286	Pseudomonas	1469
338	Xanthomonas	1353
374	Bradyrhizobium	1331
28216	Betaproteobacteria	1260
270	Thermus	1226
2285	Sulfolobus acidocaldarius	1189
339	Xanthomonas campestris	1111
265522	Hyposoter fugitivus ichnovirus	956
322019	Acanthocystis turfacea Chlorella virus 1	949
35237	dsDNA viruses, no RNA stage	897
34062	Moraxella osloensis	849
743525	Thermus scotoductus SA-01	838
262722	Mycoplasma hyopneumoniae 7448	832
87882	Burkholderia cepacia complex	821
1783272	Terrabacteria group	818
106370	Frankia casuarinae	813
976	Bacteroidetes	808
1236	Gammaproteobacteria	794
356	Rhizobiales	784
362976	Haloquadratum walsbyi DSM 16790	770
80864	Comamonadaceae	724
407	Methylobacterium	719
41294	Bradyrhizobiaceae	690
1716	Corynebacterium	646
469	Acinetobacter	630
49546	Flavobacteriaceae	584
179408	Oscillatoria nigro-viridis PCC 7112	555
543	Enterobacteriaceae	528
340	Xanthomonas campestris pv. campestris	511
222	Achromobacter	506
32033	Xanthomonadaceae	477
39960	Erythrobacter litoralis	464
1249662	Burkholderia thailandensis E444	448
41297	Sphingomonadaceae	439
1279	Staphylococcus	433
85006	Micrococcales	426
266940	Kineococcus radiotolerans SRS30216 = ATCC BAA-149	413
46021	Paramecium bursaria Chlorella virus NY2A	412
693979	Bacteroides helcogenes P 36-108	410
1268	Micrococcaceae	408
1267562	Cupriavidus gilardii CR3	395
1903686	Jeotgalibaca sp. PTS2502	377
40215	Acinetobacter junii	354
31989	Rhodobacteraceae	318
12916	Acidovorax	316
1606016	Elizabethkingia endophytica	312
146015	Elephantid betaherpesvirus 1	311
1763	Mycobacterium	310
134537	Paraburkholderia fungorum	301
570	Klebsiella	297
867902	Ornithobacterium rhinotracheale DSM 15997	296
1117	Cyanobacteria	286
204457	Sphingomonadales	282
106590	Cupriavidus necator	278
1883	Streptomyces	275
1804984	Burkholderia sp. OLGA172	274
1227454	Halobiforma nitratireducens JCM 10879	272
1349409	Pandoravirus dulcis	272
1605721	Pandoravirus inopinatum	267
1536771	Paenibacillus sp. FSL R5-0912	262
13687	Sphingomonas	261
2093	Mycoplasma	260
1239	Firmicutes	259
28450	Burkholderia pseudomallei	256
40323	Stenotrophomonas	250
1630693	Gemmata sp. SH-PL17	249
1358	Lactococcus lactis	245
1301	Streptococcus	243
103817	Janibacter terrae	240
41275	Brevundimonas	236
91347	Enterobacterales	236
1228997	Riemerella anatipestifer RA-CH-1	233
468	Moraxellaceae	215
75105	Paraburkholderia caribensis	191
29385	Staphylococcus saprophyticus	188
85007	Corynebacteriales	185
1842540	Methyloversatilis sp. RAC08	178
85413	Bosea	173
34085	Riemerella anatipestifer	170
1242245	Acinetobacter johnsonii XBB1	163
425104	Shewanella sediminis HAW-EB3	162
1578	Lactobacillus	161
413882	[Polyangium] brachysporum	161
2702	Gardnerella vaginalis	158
1274631	Bradyrhizobium icense	158
1235591	Pseudorhodoplanes sinuspersici	156
147645	Paracoccus yeei	153
645127	Corynebacterium kroppenstedtii DSM 44385	153
106589	Cupriavidus	152
674703	Rhodoplanes sp. Z2-YC6860	152
506	Alcaligenaceae	147
29466	Veillonella parvula	146
188786	Thermaceae	146
380021	Pseudomonas protegens	142
497	Psychrobacter	141
71999	Kocuria palustris	139
563835	Chitinophagaceae	137
1408281	Endomicrobium proavitum	136
287	Pseudomonas aeruginosa	130
186826	Lactobacillales	130
667015	Bacteroides salanitronis DSM 18170	130
75906	Thermocrinis ruber	129
358220	Acidovorax sp. KKS102	128
1547283	Bacillus weihaiensis	128
76123	Prevotella enoeca	127
1449978	Burkholderia vietnamiensis LMG 10929	126
314722	Pseudoxanthomonas suwonensis	124
1827	Rhodococcus	123
1492737	Flavobacterium gilvum	122
375	Bradyrhizobium japonicum	119
95486	Burkholderia cenocepacia	119
234612	Streptomyces sp. TN58	119
262719	Mycoplasma hyopneumoniae J	119
85698	Achromobacter xylosoxidans	118
760011	Sphaerochaeta coccoides DSM 17374	118
85023	Microbacteriaceae	117
460265	Methylobacterium nodulans ORS 2060	117
40324	Stenotrophomonas maltophilia	116
75682	Oxalobacteraceae	116
860235	Kibdelosporangium phytohabitans	116
272630	Methylobacterium extorquens AM1	115
335659	Bradyrhizobium sp. S23321	115
1269	Micrococcus	113
33882	Microbacterium	112
925775	Xanthomonas vesicatoria ATCC 35937	112
51368	unclassified dsDNA viruses	110
126	Planctomycetaceae	108
40137	Oligotropha carboxidovorans	108
159087	Dechloromonas aromatica RCB	107
575540	Isosphaera pallida ATCC 43644	107
224471	Burkholderiales Genera incertae sedis	106
1492898	Flavisolibacter sp. LCS9	106
135621	Pseudomonadaceae	105
1891926	Fuerstia marisgermanicae	105
28095	Burkholderia gladioli	103
478801	Kytococcus sedentarius DSM 20547	103
1528099	Lawsonella clevelandensis	101
767031	Prevotella denticola F0289	100
1838286	Lacunisphaera limnophila	99
2371	Xylella fastidiosa	98
266264	Cupriavidus metallidurans CH34	97
401472	Corynebacterium ureicelerivorans	97
1705	Corynebacterium stationis	94
671223	Propionibacterium sp. oral taxon 193	93
469383	Conexibacter woesei DSM 14684	92
547559	Natrialba magadii ATCC 43099	92
1355477	Bradyrhizobium diazoefficiens	92
10699	Siphoviridae	90
1484693	Rhodoferax saidenbachensis	90
548476	Corynebacterium aurimucosum ATCC 700975	89
1653478	Rhodococcus sp. PBTS 1	89
373994	Rivularia sp. PCC 7116	88
201174	Actinobacteria	87
298653	Frankia sp. EAN1pec	87
471854	Dyadobacter fermentans DSM 18053	87
295405	Bacteroides fragilis YCH46	85
1109743	Streptomyces sp. SCSIO 03032	85
1707785	Massilia sp. WG5	85
85009	Propionibacteriales	84
1182568	Deinococcus puniceus	84
101571	Burkholderia ubonensis	83
362257	Streptomyces vietnamensis	83
644966	Thermaerobacter marianensis DSM 12885	83
1386	Bacillus	82
216142	Pseudomonas rhizosphaerae	82
107	Spirosoma	81
1300342	Dokdonella koreensis DS-123	81
1359	Lactococcus lactis subsp. cremoris	80
43771	Corynebacterium urealyticum	80
54291	Raoultella ornithinolytica	80
435897	Lysobacter capsici	80
502025	Haliangium ochraceum DSM 14365	80
522306	Candidatus Accumulibacter phosphatis clade IIA str. UW-1	80
927083	Sandaracinus amylolyticus	80
1283	Staphylococcus haemolyticus	79
2207	Methanosarcina	79
196162	Nocardioides sp. JS614	79
338969	Rhodoferax ferrireducens T118	79
1842539	Bosea sp. RAC05	78
1385	Bacillales	77
266265	Paraburkholderia xenovorans LB400	77
485	Neisseria gonorrhoeae	76
165695	Sphingobium	76
755732	Fluviicola taffensis DSM 16823	76
1223566	Bradyrhizobium sp. CCGE-LA001	76
470	Acinetobacter baumannii	75
1654	Actinomyces	75
463025	Bordetella bronchialis	75
530564	Pirellula staleyi DSM 6068	75
1776294	Nitrosopumilus sp. Nsub	75
28028	Corynebacterium flavescens	74
82115	Rhizobiaceae	73
760192	Haliscomenobacter hydrossis DSM 1100	73
727	Haemophilus influenzae	72
43263	Pseudomonas alcaligenes	72
91061	Bacilli	72
1076	Rhodopseudomonas palustris	71
1795631	Variovorax sp. PAMC 28711	71
68287	Mesorhizobium	70
135614	Xanthomonadales	70
1644061	Natrialbaceae	70
1894	Streptomyces aureofaciens	69
84292	Microbacterium chocolatum	69
203124	Trichodesmium erythraeum IMS101	69
1455062	Riemerella anatipestifer Yb2	69
216591	Burkholderia cenocepacia J2315	68
358396	Halobiforma lacisalsi AJ5	68
1536770	Paenibacillus sp. FSL R5-0345	68
237	Flavobacterium	67
487	Neisseria meningitidis	67
544580	Actinomyces oris	67
1170318	Cutibacterium avidum 44067	67
1842537	Hydrogenophaga sp. RAC07	67
192	Azospirillum brasilense	66
96561	Desulfococcus oleovorans Hxd3	66
234267	Candidatus Solibacter usitatus Ellin6076	65
479433	Catenulispora acidiphila DSM 44928	65
76892	Caulobacteraceae	64
93064	Sphingomonas koreensis	64
1536769	Paenibacillus sp. FSL P4-0081	64
1763535	Hydrogenophaga sp. LPB0072	64
60552	Burkholderia vietnamiensis	63
1678129	Limnohabitans sp. 103DPR2	63
453304	Agromyces aureus	62
909768	Acinetobacter calcoaceticus/baumannii complex	62
29430	Acinetobacter haemolyticus	61
48736	Ralstonia	61
68895	Cupriavidus basilensis	61
190485	Xanthomonas campestris pv. campestris str. ATCC 33913	61
194963	Sinorhizobium americanum	61
754476	Methylophaga nitratireducenticrescens	61
1130798	Lactobacillus mucosae LM1	61
1415166	Nocardia nova SH22a	61
1437824	Castellaniella defragrans 65Phen	61
89373	Cytophagaceae	60
512565	Actinoplanes missouriensis 431	60
642492	Clostridium lentocellum DSM 5427	60
1945512	Cellvibrio sp. PSBB023	60
35806	Rhodovulum sulfidophilum	59
136843	Pseudomonas fluorescens group	59
33010	Cutibacterium avidum	58
158899	Collimonas fungivorans	58
240015	Acidobacterium capsulatum ATCC 51196	58
983917	Rubrivivax gelatinosus IL144	58
1437605	Bifidobacterium actinocoloniiforme DSM 22766	58
108981	Acinetobacter schindleri	57
573065	Asticcacaulis excentricus CB 48	57
511	Alcaligenes faecalis	56
1590	Lactobacillus plantarum	56
273526	Serratia marcescens subsp. marcescens Db11	56
112	Planctomycetales	55
265	Paracoccus	55
44251	Paenibacillus durus	55
134676	Actinoplanes sp. SE50/110	55
150286	Anguillid herpesvirus 1	55
292415	Thiobacillus denitrificans ATCC 25259	55
446465	Brachybacterium faecium DSM 4810	55
