TaxID	Lineage	Freq
131567	cellular organisms	1302373
10116	Rattus norvegicus	770082
1455609	Haloterrigena jeotgali A29	86284
314146	Euarchontoglires	62885
9606	Homo sapiens	33670
1	root	30302
1702287	Negativicoccus massiliensis	27003
287	Pseudomonas aeruginosa	9995
1747	Cutibacterium acnes	8401
1842540	Methyloversatilis sp. RAC08	6007
1224	Proteobacteria	5581
2	Bacteria	5106
31957	Propionibacteriaceae	2813
269798	Cytophaga hutchinsonii ATCC 33406	2789
80840	Burkholderiales	2741
286	Pseudomonas	2472
28216	Betaproteobacteria	2356
75906	Thermocrinis ruber	2101
666681	Methylotenera versatilis 301	1926
80864	Comamonadaceae	1584
2285	Sulfolobus acidocaldarius	1442
374840	Enterobacteria phage phiX174 sensu lato	1255
106590	Cupriavidus necator	1218
34062	Moraxella osloensis	1070
976	Bacteroidetes	1040
1236	Gammaproteobacteria	918
1912216	Cutibacterium	857
1760	Actinobacteria	836
413882	[Polyangium] brachysporum	811
2194	Methanomicrobiaceae	725
28211	Alphaproteobacteria	712
224471	Burkholderiales Genera incertae sedis	708
1805714	Christensenella massiliensis	667
460265	Methylobacterium nodulans ORS 2060	630
543	Enterobacteriaceae	610
339	Xanthomonas campestris	596
946333	Rhizobacter gummiphilus	590
338	Xanthomonas	553
420662	Methylibium petroleiphilum PM1	542
1763	Mycobacterium	536
1484693	Rhodoferax saidenbachensis	531
356	Rhizobiales	505
12916	Acidovorax	499
85413	Bosea	491
1883	Streptomyces	477
395495	Leptothrix cholodnii SP-6	447
119060	Burkholderiaceae	435
1768242	Paucibacter sp. KCTC 42545	435
983917	Rubrivivax gelatinosus IL144	432
425104	Shewanella sediminis HAW-EB3	413
119065	unclassified Burkholderiales	405
13687	Sphingomonas	357
768507	Cytophagales	350
407	Methylobacterium	340
469	Acinetobacter	340
80865	Delftia	339
49546	Flavobacteriaceae	336
41297	Sphingomonadaceae	330
32008	Burkholderia	323
135621	Pseudomonadaceae	320
1838286	Lacunisphaera limnophila	317
544580	Actinomyces oris	314
1267562	Cupriavidus gilardii CR3	311
190721	Ralstonia insidiosa	305
1842535	Blastomonas sp. RAC04	297
91347	Enterobacterales	287
1783272	Terrabacteria group	286
378753	Kocuria rhizophila DC2201	285
48736	Ralstonia	272
374	Bradyrhizobium	261
83986	Methanoculleus bourgensis	259
75105	Paraburkholderia caribensis	258
338969	Rhodoferax ferrireducens T118	248
296591	Polaromonas sp. JS666	242
340	Xanthomonas campestris pv. campestris	240
76731	Roseateles depolymerans	237
204457	Sphingomonadales	233
1658665	Mitsuaria sp. 7	228
32011	Methylophilaceae	223
671223	Propionibacterium sp. oral taxon 193	223
11768	Feline leukemia virus	222
1301	Streptococcus	214
959	Bdellovibrio bacteriovorus	212
1716	Corynebacterium	210
159087	Dechloromonas aromatica RCB	208
106589	Cupriavidus	207
1239	Firmicutes	200
94132	Ramlibacter tataouinensis	199
1349410	Pandoravirus salinus	199
11757	Mouse mammary tumor virus	196
359407	Methylotenera	187
795665	Hydrogenophaga sp. PBC	187
583345	Methylotenera mobilis JLW8	186
136841	Pseudomonas aeruginosa group	184
1279	Staphylococcus	181
41294	Bradyrhizobiaceae	180
87882	Burkholderia cepacia complex	180
303	Pseudomonas putida	179
1274631	Bradyrhizobium icense	179
227290	Rhizobium/Agrobacterium group	178
1309	Streptococcus mutans	176
12960	Azoarcus	176
1842537	Hydrogenophaga sp. RAC07	176
485	Neisseria gonorrhoeae	171
1842727	Rhodoferax sp. DCY110	171
32033	Xanthomonadaceae	170
105219	Ralstonia mannitolilytica	170
68287	Mesorhizobium	169
81682	Methylovorus	167
700598	Niastella koreensis GR20-10	167
237	Flavobacterium	165
75682	Oxalobacteraceae	165
354276	Enterobacter cloacae complex	165
316	Pseudomonas stutzeri	163
522306	Candidatus Accumulibacter phosphatis clade IIA str. UW-1	162
1827	Rhodococcus	161
465515	Micrococcus luteus NCTC 2665	158
1763535	Hydrogenophaga sp. LPB0072	156
1390395	Sphingomonas sp. LK11	155
2041	Aeromicrobium erythreum	154
140052	Betaretrovirus	154
365044	Polaromonas naphthalenivorans CJ2	154
761193	Runella slithyformis DSM 19594	152
262722	Mycoplasma hyopneumoniae 7448	150
640081	Dechlorosoma suillum PS	149
596153	Alicycliphilus denitrificans BC	147
1476577	Candidatus Saccharibacteria oral taxon TM7x	147
75	Caulobacter	144
727	Haemophilus influenzae	144
40323	Stenotrophomonas	143
358220	Acidovorax sp. KKS102	143
364745	Choristoneura occidentalis granulovirus	143
674703	Rhodoplanes sp. Z2-YC6860	143
1707785	Massilia sp. WG5	143
517	Bordetella	142
365046	Ramlibacter tataouinensis TTB310	142
1662285	Methylophilus sp. TWE2	142
1386	Bacillus	140
44249	Paenibacillus	138
