TaxID	Lineage	Freq
656024	Frankia symbiont of Datisca glomerata	319
1224	Proteobacteria	133
188786	Thermaceae	109
648757	Rhodomicrobium vannielii ATCC 17100	84
452637	Opitutus terrae PB90-1	81
2	Bacteria	75
656366	Arthrobacter alpinus	74
2263	Thermococcus	73
274493	Chlorobium/Pelodictyon group	69
121871	Haloterrigena	67
147645	Paracoccus yeei	66
1663	Arthrobacter	65
1883	Streptomyces	64
2157	Archaea	62
1085624	Persicobacter sp. JZB09	62
682795	Granulicella mallensis MP5ACTX8	60
1245469	Bradyrhizobium oligotrophicum S58	55
2034	Curtobacterium	54
1796613	Bacteroides caecimuris	54
29549	Rhodothermus marinus	39
448385	Sorangium cellulosum So ce56	38
1249661	Burkholderia thailandensis MSMB121	38
1926494	Paraburkholderia sp. SOS3	33
926	Thiomonas intermedia	32
1182571	Deinococcus swuensis	32
573	Klebsiella pneumoniae	31
680198	Streptomyces scabiei 87.22	31
1763	Mycobacterium	28
741155	Pseudomonas alcaliphila JAB1	27
87882	Burkholderia cepacia complex	26
204669	Candidatus Koribacter versatilis Ellin345	26
311403	Agrobacterium radiobacter K84	24
77643	Mycobacterium tuberculosis complex	22
709032	Sulfuricurvum kujiense DSM 16994	22
87883	Burkholderia multivorans	20
366602	Caulobacter sp. K31	20
1690815	Pseudonocardia sp. HH130630-07	20
1760	Actinobacteria	18
1228987	cyanobacterium endosymbiont of Epithemia turgida isolate EtSB Lake Yunoko	18
1827	Rhodococcus	17
438753	Azorhizobium caulinodans ORS 571	17
1324931	Pseudomonas syringae pv. syringae B301D	17
1702221	Faecalibaculum rodentium	17
526225	Geodermatophilus obscurus DSM 43160	16
1042878	Cupriavidus necator N-1	16
1795043	Burkholderia sp. PAMC 26561	16
32008	Burkholderia	15
246197	Myxococcus xanthus DK 1622	15
685727	Rhodococcus hoagii 103S	15
290400	Jannaschia sp. CCS1	14
1262452	Streptomyces sp. 769	14
1771959	Arthrobacter sp. ATCC 21022	14
9606	Homo sapiens	13
10116	Rattus norvegicus	13
145259	Leptospira biflexa serovar Patoc	13
228405	Hyphomonas neptunium ATCC 15444	13
1879023	Mycobacterium sp. djl-10	13
31989	Rhodobacteraceae	12
227882	Streptomyces avermitilis MA-4680 = NBRC 14893	12
571913	Luteipulveratus mongoliensis	12
590998	Cellulomonas fimi ATCC 484	12
286	Pseudomonas	11
28450	Burkholderia pseudomallei	11
68214	Streptomyces griseochromogenes	11
131567	cellular organisms	11
298654	Frankia inefficax	11
380021	Pseudomonas protegens	11
479433	Catenulispora acidiphila DSM 44928	11
1561223	Mycobacterium sp. QIA-37	11
1603606	Desulfuromonas soudanensis	11
37329	Nocardia farcinica	10
471857	Saccharomonospora viridis DSM 43017	10
702967	Corynebacterium sp. NML98-0116	10
927083	Sandaracinus amylolyticus	10
1082851	Comamonas serinivorans	10
1334629	Myxococcus fulvus 124B02	10
1644061	Natrialbaceae	10
1783272	Terrabacteria group	10
1926	Streptomyces reticuli	9
111527	pseudomallei group	9
632772	Rhodococcus opacus B4	9
871963	Desulfitobacterium dichloroeliminans LMG P-21439	9
1032480	Microlunatus phosphovorus NM-1	9
1254432	Sorangium cellulosum So0157-2	9
222	Achromobacter	8
296	Pseudomonas fragi	8
434	Acetobacter	8
543	Enterobacteriaceae	8
562	Escherichia coli	8
1847	Pseudonocardia	8
2053	Gordonia	8
2285	Sulfolobus acidocaldarius	8
38300	Streptomyces pristinaespiralis	8
68895	Cupriavidus basilensis	8
75293	Streptomyces autolyticus	8
216595	Pseudomonas fluorescens SBW25	8
298653	Frankia sp. EAN1pec	8
555778	Halothiobacillus neapolitanus c2	8
649831	Actinoplanes sp. N902-109	8
698761	Rhizobium tropici CIAT 899	8
1205910	Nocardiopsis alba ATCC BAA-2165	8
1354275	Mycobacterium vaccae 95051	8
1437874	Corynebacterium sphenisci DSM 44792	8
1695218	Paenibacillus sp. 32O-W	8
1697053	Oblitimonas alkaliphila	8
1751294	Streptomyces sp. 4F	8
1842535	Blastomonas sp. RAC04	8
32	Myxococcus	7
52	Chondromyces crocatus	7
174	Leptospira borgpetersenii	7
1398	Bacillus coagulans	7
1907	Streptomyces glaucescens	7
28228	Colwellia	7
29438	Pseudomonas savastanoi	7
85698	Achromobacter xylosoxidans	7
