TaxID	Lineage	Freq
10116	Rattus norvegicus	924104
314146	Euarchontoglires	574704
2209	Methanosarcina mazei	402978
2157	Archaea	143328
2285	Sulfolobus acidocaldarius	33377
131567	cellular organisms	23637
9606	Homo sapiens	14757
1483596	Methanosarcina sp. 2.H.T.1A.15	13889
1	root	12445
2207	Methanosarcina	9745
948	Anaplasma phagocytophilum	4005
1483602	Methanosarcina sp. 1.H.T.1A.1	3734
573065	Asticcacaulis excentricus CB 48	1837
1715989	Candidatus Nitrospira inopinata	1140
364745	Choristoneura occidentalis granulovirus	689
1224	Proteobacteria	538
1483597	Methanosarcina sp. 2.H.T.1A.3	477
35237	dsDNA viruses, no RNA stage	376
1917232	Only Syngen Nebraska virus 5	373
1080068	Leptolyngbya sp. O-77	266
2	Bacteria	199
1483598	Methanosarcina sp. 2.H.T.1A.8	198
2041	Aeromicrobium erythreum	188
28890	Euryarchaeota	179
1760	Actinobacteria	177
1230459	Natrinema gari JCM 14663	151
1445510	Gynuella sunshinyii YC6258	149
1483601	Methanosarcina sp. 1.H.A.2.2	139
52	Chondromyces crocatus	128
1747	Cutibacterium acnes	123
630626	Shimwellia blattae DSM 4481 = NBRC 105725	120
697329	Ruminococcus albus 7 = DSM 20455	107
106590	Cupriavidus necator	101
75906	Thermocrinis ruber	99
425104	Shewanella sediminis HAW-EB3	99
28211	Alphaproteobacteria	93
1632864	Planctomyces sp. SH-PL14	89
1134782	Escherichia coli O104:H4 str. 2009EL-2050	86
1883	Streptomyces	79
199441	Bacillus krulwichiae	73
48	Archangium gephyra	70
1127134	Nocardia cyriacigeorgica GUH-2	69
871968	Desulfitobacterium metallireducens DSM 15288	68
1449976	Kutzneria albida DSM 43870	66
743722	Sphingobacterium sp. 21	64
1904640	Betaproteobacteria bacterium GR16-43	62
1227487	Halogeometricum pallidum JCM 14848	61
498848	Thermus aquaticus Y51MC23	58
397945	Acidovorax citrulli AAC00-1	56
1763	Mycobacterium	49
53707	Pseudomonas amygdali pv. lachrymans	49
1923127	Hubei picorna-like virus 46	49
595494	Tolumonas auensis DSM 9187	48
946333	Rhizobacter gummiphilus	47
31957	Propionibacteriaceae	46
338963	Pelobacter carbinolicus DSM 2380	46
388950	Pontibacter akesuensis	45
93218	Pandoraea apista	44
456327	Xanthomonas euvesicatoria	44
61624	Paenibacillus mucilaginosus	43
1227497	Natronococcus amylolyticus DSM 10524	43
797304	Natronobacterium gregoryi SP2	42
87882	Burkholderia cepacia complex	41
1230452	Haloferax lucentense DSM 14919	41
22	Shewanella	40
286	Pseudomonas	40
192	Azospirillum brasilense	39
54571	Streptomyces venezuelae	37
1727196	Methylomonas sp. DH-1	37
448385	Sorangium cellulosum So ce56	36
1227456	Halococcus salifodinae DSM 8989	36
1842539	Bosea sp. RAC05	35
340	Xanthomonas campestris pv. campestris	34
797114	Halosimplex carlsbadense 2-9-1	34
1141883	Massilia putida	34
927083	Sandaracinus amylolyticus	33
562	Escherichia coli	32
1315974	Sphingobium sp. TKS	31
1230457	Haloterrigena limicola JCM 13563	30
356	Rhizobiales	29
574087	Acetohalobium arabaticum DSM 5501	29
810	Chlamydia	28
318683	Gluconobacter albidus	28
326424	Frankia alni ACN14a	28
931277	Halococcus morrhuae DSM 1307	28
675635	Pseudonocardia dioxanivorans CB1190	27
1227494	Natrinema altunense JCM 12890	27
1227492	Natrialba chahannaoensis JCM 10990	26
1667587	Papio ursinus cytomegalovirus	26
537971	Helicobacter cinaedi CCUG 18818 = ATCC BAA-847	25
1227488	Haloterrigena salina JCM 13891	25
1230453	Haloferax elongans ATCC BAA-1513	25
32008	Burkholderia	24
543736	Rhodococcus opacus PD630	24
558016	Alphabaculovirus	24
713585	Thioalkalivibrio paradoxus ARh 1	24
888061	Desulfomicrobium orale DSM 12838	24
1227489	Haloterrigena thermotolerans DSM 11522	24
1842535	Blastomonas sp. RAC04	24
1985873	Sulfuriferula sp. AH1	24
1854	Frankia	23
251221	Gloeobacter violaceus PCC 7421	23
930166	Pseudomonas brassicacearum	23
1239	Firmicutes	22
222891	Neorickettsia sennetsu str. Miyayama	22
558017	Betabaculovirus	22
1798085	Piscine myocarditis-like virus	22
1891926	Fuerstia marisgermanicae	22
1847	Pseudonocardia	21
32002	Achromobacter denitrificans	21
588932	Brevundimonas naejangsanensis	21
1230451	Haloarcula argentinensis DSM 12282	21
40323	Stenotrophomonas	20
378753	Kocuria rhizophila DC2201	20
1208324	Celeribacter indicus	20
1223802	Sulfuritalea hydrogenivorans sk43H	20
1227468	Halorubrum distributum JCM 10118	20
1795053	Microbacterium sp. PAMC 28756	20
479435	Kribbella flavida DSM 17836	19
563040	Sulfurimonas autotrophica DSM 16294	19
1227462	Haloferax sp. ATCC BAA-644	19
1227496	Natrinema versiforme JCM 10478	19
1291379	Treponema pedis str. T A4	19
1909395	Nonomuraea sp. ATCC 55076	19
1598	Lactobacillus reuteri	18
28197	Arcobacter butzleri	18
29341	Clostridium argentinense	18
86106	endosymbiont of Acanthamoeba sp. UWC8	18
111527	pseudomallei group	18
121871	Haloterrigena	18
246197	Myxococcus xanthus DK 1622	18
547559	Natrialba magadii ATCC 43099	18
1227484	Halorubrum saccharovorum DSM 1137	18
1229727	Thiobacimonas profunda	18
1349410	Pandoravirus salinus	18
1390395	Sphingomonas sp. LK11	18
1536774	Paenibacillus sp. FSL H7-0357	18
1842727	Rhodoferax sp. DCY110	18
1129	Synechococcus	17
75105	Paraburkholderia caribensis	17
158822	Cedecea neteri	17
272942	Rhodobacter capsulatus SB 1003	17
404589	Anaeromyxobacter sp. Fw109-5	17
446470	Stackebrandtia nassauensis DSM 44728	17
463040	Bordetella genomosp. 13	17
656024	Frankia symbiont of Datisca glomerata	17
1227457	Halococcus thailandensis JCM 13552	17
1391653	Vulgatibacter incomptus	17
1610493	Tessaracoccus flavus	17
294	Pseudomonas fluorescens	16
1117	Cyanobacteria	16
44088	Canarypox virus	16
307461	Apocheima cinerarium nucleopolyhedrovirus	16
419435	Glypta fumiferanae ichnovirus	16
479432	Streptosporangium roseum DSM 43021	16
587753	Pseudomonas chlororaphis	16
1144275	Corallococcus coralloides DSM 2259	16
1300342	Dokdonella koreensis DS-123	16
1387353	Paludisphaera borealis	16
1842533	Acidovorax sp. RAC01	16
222	Achromobacter	15
517	Bordetella	15
1085	Rhodospirillum rubrum	15
1827	Rhodococcus	15
85413	Bosea	15
93220	Pandoraea pnomenusa	15
98383	Plutella xylostella granulovirus	15
186817	Bacillaceae	15
266940	Kineococcus radiotolerans SRS30216 = ATCC BAA-149	15
279113	Collimonas pratensis	15
460265	Methylobacterium nodulans ORS 2060	15
479433	Catenulispora acidiphila DSM 44928	15
640511	Burkholderia sp. CCGE1002	15
1110502	Tistrella mobilis KA081020-065	15
1765055	Haloarcula sp. CBA1127	15
1912216	Cutibacterium	15
287	Pseudomonas aeruginosa	14
1238	Piscirickettsia salmonis	14
38300	Streptomyces pristinaespiralis	14
47878	Pseudomonas azotoformans	14
80865	Delftia	14
106592	Ensifer adhaerens	14
204669	Candidatus Koribacter versatilis Ellin345	14
234612	Streptomyces sp. TN58	14
288000	Bradyrhizobium sp. BTAi1	14
298654	Frankia inefficax	14
342108	Magnetospirillum magneticum AMB-1	14
452863	Pseudarthrobacter chlorophenolicus A6	14
756272	Rubinisphaera brasiliensis DSM 5305	14
1030157	Sphingomonas sp. KC8	14
1227454	Halobiforma nitratireducens JCM 10879	14
1227466	Halorubrum coriense DSM 10284	14
1227481	Halorubrum hochstenium ATCC 700873	14
1063	Rhodobacter sphaeroides	13
1236	Gammaproteobacteria	13
12916	Acidovorax	13
44249	Paenibacillus	13
85698	Achromobacter xylosoxidans	13
263358	Verrucosispora maris AB-18-032	13
290340	Paenarthrobacter aurescens TC1	13
417290	Saccharopolyspora erythraea prophage pSE211	13
452637	Opitutus terrae PB90-1	13
456442	Methanoregula boonei 6A8	13
680198	Streptomyces scabiei 87.22	13
697303	Thermoanaerobacter wiegelii Rt8.B1	13
1094466	Flavobacterium indicum GPTSA100-9 = DSM 17447	13
1227452	Haloarcula amylolytica JCM 13557	13
1297742	Myxococcus hansupus	13
1586713	Yellowstone lake phycodnavirus 1	13
1636152	Planctomyces sp. SH-PL62	13
1670800	Mesorhizobium sp. B7	13
305	Ralstonia solanacearum	12
379	Rhizobium	12
635	Edwardsiella	12
1298	Deinococcus	12
1901	Streptomyces clavuligerus	12
31989	Rhodobacteraceae	12
37329	Nocardia farcinica	12
43657	Pseudoalteromonas luteoviolacea	12
106370	Frankia casuarinae	12
193462	Streptomyces niveus	12
227290	Rhizobium/Agrobacterium group	12
262722	Mycoplasma hyopneumoniae 7448	12
395963	Beijerinckia indica subsp. indica ATCC 9039	12
561304	Mycobacterium leprae Br4923	12
643561	Acidovorax avenae subsp. avenae ATCC 19860	12
795665	Hydrogenophaga sp. PBC	12
983917	Rubrivivax gelatinosus IL144	12
1075397	Halolamina	12
1133849	Nocardia brasiliensis ATCC 700358	12
1138382	Mycobacterium intracellulare MOTT-02	12
1173026	Gloeocapsa sp. PCC 7428	12
1230456	Halorubrum kocurii JCM 14978	12
1805478	Olsenella sp. Marseille-P2300	12
1268	Micrococcaceae	11
1301	Streptococcus	11
1569	Sporosarcina	11
28095	Burkholderia gladioli	11
49338	Desulfitobacterium hafniense	11
74320	Buzura suppressaria nucleopolyhedrovirus	11
246200	Ruegeria pomeroyi DSS-3	11
273063	Sulfolobus tokodaii str. 7	11
465541	Streptomyces sp. Mg1	11
511062	Oceanimonas sp. GK1	11
649831	Actinoplanes sp. N902-109	11
710696	Intrasporangium calvum DSM 43043	11
1227491	Natrialba aegyptia DSM 13077	11
1227495	Natrinema pallidum DSM 3751	11
1274631	Bradyrhizobium icense	11
1332080	Sphingobium baderi	11
1536770	Paenibacillus sp. FSL R5-0345	11
1547283	Bacillus weihaiensis	11
1555112	Limnochorda pilosa	11
1620421	Hoeflea sp. IMCC20628	11
