TaxID	Lineage	Freq
10116	Rattus norvegicus	15679769
314146	Euarchontoglires	4065550
9606	Homo sapiens	129888
1	root	51192
131567	cellular organisms	47574
2041	Aeromicrobium erythreum	10440
303	Pseudomonas putida	7380
948	Anaplasma phagocytophilum	6843
243232	Methanocaldococcus jannaschii DSM 2661	4770
364745	Choristoneura occidentalis granulovirus	3082
388950	Pontibacter akesuensis	2344
1760	Actinobacteria	1566
356	Rhizobiales	1414
573065	Asticcacaulis excentricus CB 48	1298
2	Bacteria	1155
28228	Colwellia	860
270	Thermus	725
196118	Methanocaldococcus	719
1883	Streptomyces	712
1224	Proteobacteria	682
1127134	Nocardia cyriacigeorgica GUH-2	672
1334629	Myxococcus fulvus 124B02	661
87882	Burkholderia cepacia complex	533
408	Methylobacterium extorquens	517
351679	Xenorhabdus hominickii	453
1229727	Thiobacimonas profunda	450
106590	Cupriavidus necator	428
1082851	Comamonas serinivorans	426
445710	Dyella thiooxydans	406
198620	Pseudomonas koreensis	379
213554	Halomonas campaniensis	370
1311	Streptococcus agalactiae	359
675635	Pseudonocardia dioxanivorans CB1190	355
48	Archangium gephyra	349
28211	Alphaproteobacteria	342
11768	Feline leukemia virus	337
1891926	Fuerstia marisgermanicae	329
697329	Ruminococcus albus 7 = DSM 20455	327
1632864	Planctomyces sp. SH-PL14	324
1697043	Bordetella sp. H567	324
338	Xanthomonas	321
85698	Achromobacter xylosoxidans	316
660596	Pantoea stewartii subsp. stewartii DC283	314
2267	Thermoproteaceae	309
158822	Cedecea neteri	291
446470	Stackebrandtia nassauensis DSM 44728	269
1636152	Planctomyces sp. SH-PL62	269
31957	Propionibacteriaceae	265
1652495	Corynebacterium crudilactis	265
479432	Streptosporangium roseum DSM 43021	254
1763	Mycobacterium	253
1736675	Devosia sp. A16	253
1852373	Murdochiella sp. Marseille-P2341	252
1254432	Sorangium cellulosum So0157-2	248
543	Enterobacteriaceae	239
1917232	Only Syngen Nebraska virus 5	237
1630693	Gemmata sp. SH-PL17	233
1715989	Candidatus Nitrospira inopinata	230
1445510	Gynuella sunshinyii YC6258	229
32008	Burkholderia	228
1561023	Curtobacterium sp. MR_MD2014	228
710696	Intrasporangium calvum DSM 43043	227
930166	Pseudomonas brassicacearum	218
286	Pseudomonas	210
448385	Sorangium cellulosum So ce56	210
298654	Frankia inefficax	208
983917	Rubrivivax gelatinosus IL144	208
1555112	Limnochorda pilosa	208
1386	Bacillus	206
80865	Delftia	205
326427	Chloroflexus aggregans DSM 9485	203
754409	Winogradskyella sp. PG-2	201
1117647	Simiduia agarivorans SA1 = DSM 21679	201
450378	Croceicoccus marinus	200
661410	Methylobacterium extorquens DM4	199
1526658	Bosea vaviloviae	198
12916	Acidovorax	194
294	Pseudomonas fluorescens	192
630626	Shimwellia blattae DSM 4481 = NBRC 105725	192
85701	Bartonella tribocorum	190
52	Chondromyces crocatus	187
103817	Janibacter terrae	186
1841249	Streptomyces sp. RTd22	185
1847	Pseudonocardia	180
35237	dsDNA viruses, no RNA stage	179
680198	Streptomyces scabiei 87.22	175
455632	Streptomyces griseus subsp. griseus NBRC 13350	174
479433	Catenulispora acidiphila DSM 44928	171
326424	Frankia alni ACN14a	169
754035	Mesorhizobium australicum WSM2073	169
985762	Staphylococcus agnetis	169
1932360	Halorientalis sp. IM1011	169
562	Escherichia coli	168
572477	Allochromatium vinosum DSM 180	168
353212	Mammalian gammaretrovirus group	164
94132	Ramlibacter tataouinensis	163
653045	Streptomyces violaceusniger Tu 4113	163
1912	Streptomyces hygroscopicus	160
1764	Mycobacterium avium	157
269800	Thermobifida fusca YX	157
1729720	Salegentibacter sp. T436	154
590745	Mus musculus mobilized endogenous polytropic provirus	152
1125847	Rhizobium sp. NT-26	152
272942	Rhodobacter capsulatus SB 1003	150
1449976	Kutzneria albida DSM 43870	150
1783515	Streptomyces sp. S10(2016)	149
1110502	Tistrella mobilis KA081020-065	148
1126	Microcystis aeruginosa	147
54571	Streptomyces venezuelae	147
93064	Sphingomonas koreensis	147
1387353	Paludisphaera borealis	146
1827	Rhodococcus	145
288000	Bradyrhizobium sp. BTAi1	144
561304	Mycobacterium leprae Br4923	144
1795630	Frondihabitans sp. PAMC 28766	144
452652	Kitasatospora setae KM-6054	143
425104	Shewanella sediminis HAW-EB3	142
1978339	Chromatiaceae bacterium 2141T.STBD.0c.01a	138
28197	Arcobacter butzleri	137
570	Klebsiella	136
196164	Corynebacterium efficiens YS-314	134
83554	Chlamydia psittaci	133
1236	Gammaproteobacteria	131
1372	Planococcus	131
649831	Actinoplanes sp. N902-109	131
262	Francisella	129
656024	Frankia symbiont of Datisca glomerata	128
11801	Moloney murine leukemia virus	127
1663	Arthrobacter	126
1173026	Gloeocapsa sp. PCC 7428	126
1842535	Blastomonas sp. RAC04	126
38300	Streptomyces pristinaespiralis	125
878220	Chryseobacterium sp. StRB126	125
1122233	Methermicoccus shengliensis DSM 18856	125
613	Serratia	124
40323	Stenotrophomonas	124
528244	Azospirillum thiophilum	124
75105	Paraburkholderia caribensis	123
446466	Cellulomonas flavigena DSM 20109	123
318683	Gluconobacter albidus	122
287	Pseudomonas aeruginosa	121
316	Pseudomonas stutzeri	121
670	Vibrio parahaemolyticus	120
222	Achromobacter	118
2309	Pyrodictium occultum	117
