TaxID	Lineage	Freq
656024	Frankia symbiont of Datisca glomerata	979
164348	Streptomyces puniciscabiei	185
274493	Chlorobium/Pelodictyon group	168
648757	Rhodomicrobium vannielii ATCC 17100	155
682795	Granulicella mallensis MP5ACTX8	132
1267753	Salmonella enterica subsp. enterica serovar Javiana str. CFSAN001992	125
188786	Thermaceae	93
121871	Haloterrigena	92
656366	Arthrobacter alpinus	90
1883	Streptomyces	80
2	Bacteria	75
1663	Arthrobacter	68
380021	Pseudomonas protegens	63
1483602	Methanosarcina sp. 1.H.T.1A.1	63
1198114	Granulicella tundricola MP5ACTX9	58
29549	Rhodothermus marinus	54
1763	Mycobacterium	48
448385	Sorangium cellulosum So ce56	48
438753	Azorhizobium caulinodans ORS 571	44
1926494	Paraburkholderia sp. SOS3	43
741155	Pseudomonas alcaliphila JAB1	37
87882	Burkholderia cepacia complex	36
351607	Acidothermus cellulolyticus 11B	36
1771959	Arthrobacter sp. ATCC 21022	32
69328	Pseudomonas sp. VLB120	31
10116	Rattus norvegicus	28
285473	Streptomyces rubrolavendulae	28
526225	Geodermatophilus obscurus DSM 43160	28
1641402	Pseudonocardia sp. HH130629-09	27
48	Archangium gephyra	26
1228987	cyanobacterium endosymbiont of Epithemia turgida isolate EtSB Lake Yunoko	26
1879023	Mycobacterium sp. djl-10	26
68214	Streptomyces griseochromogenes	25
366602	Caulobacter sp. K31	25
1750719	Kurthia sp. 11kri321	23
286	Pseudomonas	22
573370	Desulfovibrio magneticus RS-1	22
106592	Ensifer adhaerens	19
131567	cellular organisms	19
1224	Proteobacteria	18
1760	Actinobacteria	18
32008	Burkholderia	18
311403	Agrobacterium radiobacter K84	17
712122	Actinomyces sp. oral taxon 414	17
9606	Homo sapiens	16
446462	Actinosynnema mirum DSM 43827	16
1085624	Persicobacter sp. JZB09	16
1508404	Jeotgalibacillus malaysiensis	16
1644061	Natrialbaceae	16
1584	Lactobacillus delbrueckii	15
1912	Streptomyces hygroscopicus	15
147645	Paracoccus yeei	15
562	Escherichia coli	14
84022	Clostridium aceticum	14
87883	Burkholderia multivorans	14
590998	Cellulomonas fimi ATCC 484	14
40222	Methylophaga	13
82115	Rhizobiaceae	13
252514	Microbulbifer thermotolerans	13
1125847	Rhizobium sp. NT-26	13
1449976	Kutzneria albida DSM 43870	13
1630693	Gemmata sp. SH-PL17	13
316	Pseudomonas stutzeri	12
2251	Haloferax	12
479432	Streptosporangium roseum DSM 43021	12
794903	Opitutaceae bacterium TAV5	12
1249661	Burkholderia thailandensis MSMB121	12
1	root	11
1827	Rhodococcus	11
208439	Amycolatopsis japonica	11
479433	Catenulispora acidiphila DSM 44928	11
1042878	Cupriavidus necator N-1	11
1783272	Terrabacteria group	11
1587	Lactobacillus helveticus	10
2034	Curtobacterium	10
31989	Rhodobacteraceae	10
54571	Streptomyces venezuelae	10
111527	pseudomallei group	10
290317	Chlorobium phaeobacteroides DSM 266	10
326424	Frankia alni ACN14a	10
509190	Caulobacter segnis ATCC 21756	10
1121362	Corynebacterium halotolerans YIM 70093 = DSM 44683	10
1603606	Desulfuromonas soudanensis	10
1398	Bacillus coagulans	9
1888	Streptomyces albus	9
2157	Archaea	9
12960	Azoarcus	9
38300	Streptomyces pristinaespiralis	9
47763	Streptomyces lydicus	9
404589	Anaeromyxobacter sp. Fw109-5	9
471857	Saccharomonospora viridis DSM 43017	9
675635	Pseudonocardia dioxanivorans CB1190	9
1127134	Nocardia cyriacigeorgica GUH-2	9
1235591	Pseudorhodoplanes sinuspersici	9
1254432	Sorangium cellulosum So0157-2	9
1659194	Pseudomonas sp. GR 6-02	9
1690815	Pseudonocardia sp. HH130630-07	9
52	Chondromyces crocatus	8
543	Enterobacteriaceae	8
2053	Gordonia	8
2284	Sulfolobus	8
28228	Colwellia	8
68895	Cupriavidus basilensis	8
