TaxID	Lineage	Freq
10116	Rattus norvegicus	10024177
314146	Euarchontoglires	4871673
9606	Homo sapiens	129985
131567	cellular organisms	83890
364745	Choristoneura occidentalis granulovirus	73920
948	Anaplasma phagocytophilum	48735
1	root	42067
2041	Aeromicrobium erythreum	40670
356	Rhizobiales	7986
1715989	Candidatus Nitrospira inopinata	7762
1760	Actinobacteria	5254
53707	Pseudomonas amygdali pv. lachrymans	5001
1264579	Halococcus sediminicola	4897
630626	Shimwellia blattae DSM 4481 = NBRC 105725	4883
573065	Asticcacaulis excentricus CB 48	2470
61624	Paenibacillus mucilaginosus	2445
930166	Pseudomonas brassicacearum	2300
1080068	Leptolyngbya sp. O-77	2036
1702287	Negativicoccus massiliensis	1937
810	Chlamydia	1926
2	Bacteria	1899
2014	Nocardiopsis dassonvillei	1426
1883	Streptomyces	1280
1224	Proteobacteria	1205
1852373	Murdochiella sp. Marseille-P2341	1078
1632864	Planctomyces sp. SH-PL14	986
875328	Mycobacterium sinense	980
305	Ralstonia solanacearum	919
52	Chondromyces crocatus	776
145261	Methanothermobacter wolfeii	738
1697043	Bordetella sp. H567	671
286	Pseudomonas	669
448385	Sorangium cellulosum So ce56	668
526227	Meiothermus silvanus DSM 9946	624
1117	Cyanobacteria	617
388950	Pontibacter akesuensis	613
927083	Sandaracinus amylolyticus	605
1561023	Curtobacterium sp. MR_MD2014	574
528244	Azospirillum thiophilum	569
1138382	Mycobacterium intracellulare MOTT-02	560
537971	Helicobacter cinaedi CCUG 18818 = ATCC BAA-847	551
1298	Deinococcus	543
446470	Stackebrandtia nassauensis DSM 44728	532
656024	Frankia symbiont of Datisca glomerata	530
1841249	Streptomyces sp. RTd22	529
87882	Burkholderia cepacia complex	518
106590	Cupriavidus necator	509
1636152	Planctomyces sp. SH-PL62	505
288000	Bradyrhizobium sp. BTAi1	504
298654	Frankia inefficax	504
48	Archangium gephyra	503
653045	Streptomyces violaceusniger Tu 4113	499
675635	Pseudonocardia dioxanivorans CB1190	495
75105	Paraburkholderia caribensis	490
1455609	Haloterrigena jeotgali A29	490
1923127	Hubei picorna-like virus 46	488
483547	Geoalkalibacter subterraneus	487
710421	Mycobacterium chubuense NBB4	451
472759	Nitrosococcus halophilus Nc 4	445
1075397	Halolamina	442
294	Pseudomonas fluorescens	440
574087	Acetohalobium arabaticum DSM 5501	422
