TaxID	Lineage	Freq
314146	Euarchontoglires	22065
10116	Rattus norvegicus	12515
49338	Desulfitobacterium hafniense	689
9606	Homo sapiens	383
106590	Cupriavidus necator	9
1484116	Hymenobacter sp. PAMC 26554	6
1264579	Halococcus sediminicola	5
131567	cellular organisms	4
1	root	2
1883	Streptomyces	2
543526	Haloterrigena turkmenica DSM 5511	2
1332264	Tessaracoccus sp. NSG39	2
48	Archangium gephyra	1
573	Klebsiella pneumoniae	1
1423	Bacillus subtilis	1
1827	Rhodococcus	1
28452	Leptospira alstonii	1
68287	Mesorhizobium	1
93064	Sphingomonas koreensis	1
190650	Caulobacter crescentus CB15	1
262722	Mycoplasma hyopneumoniae 7448	1
320497	Neoasaia chiangmaiensis	1
395495	Leptothrix cholodnii SP-6	1
458817	Shewanella halifaxensis HAW-EB4	1
741155	Pseudomonas alcaliphila JAB1	1
744872	Treponema caldarium DSM 7334	1
768700	Mycoplasma suis str. Illinois	1
907287	Mycoplasma hyopneumoniae 168	1
1002672	Candidatus Pelagibacter sp. IMCC9063	1
1032480	Microlunatus phosphovorus NM-1	1
1082851	Comamonas serinivorans	1
1196031	Bacillus oceanisediminis 2691	1
1300342	Dokdonella koreensis DS-123	1
1301098	Pseudomonas knackmussii B13	1
1333523	Salinarchaeum sp. Harcht-Bsk1	1
1560345	Sphingomonas panacis	1
