TaxID	Lineage	Freq
314146	Euarchontoglires	410149
10116	Rattus norvegicus	142683
1	root	6933
9606	Homo sapiens	6160
131567	cellular organisms	4482
31957	Propionibacteriaceae	291
948	Anaplasma phagocytophilum	228
2	Bacteria	205
222891	Neorickettsia sennetsu str. Miyayama	56
35237	dsDNA viruses, no RNA stage	45
307461	Apocheima cinerarium nucleopolyhedrovirus	45
1239	Firmicutes	33
1224	Proteobacteria	31
49547	Methanobrevibacter curvatus	31
1760	Actinobacteria	29
425104	Shewanella sediminis HAW-EB3	29
1798085	Piscine myocarditis-like virus	28
11191	Murine respirovirus	27
188932	Pedobacter cryoconitis	24
2157	Archaea	23
106590	Cupriavidus necator	22
1763	Mycobacterium	21
10442	Baculoviridae	21
661478	Fimbriimonas ginsengisoli Gsoil 348	20
901	Desulfovibrio piger	19
598659	Nautilia profundicola AmH	18
1249552	Pseudohongiella spirulinae	18
1449976	Kutzneria albida DSM 43870	18
2041	Aeromicrobium erythreum	15
58620	Serpulina phage VSH-1	15
558016	Alphabaculovirus	15
1445510	Gynuella sunshinyii YC6258	15
2259	Thermococcaceae	14
86106	endosymbiont of Acanthamoeba sp. UWC8	14
573065	Asticcacaulis excentricus CB 48	14
697303	Thermoanaerobacter wiegelii Rt8.B1	14
755272	Micromonas pusilla virus 12T	14
28031	Lysinibacillus fusiformis	13
199441	Bacillus krulwichiae	13
1715989	Candidatus Nitrospira inopinata	13
511062	Oceanimonas sp. GK1	12
1783272	Terrabacteria group	12
1301	Streptococcus	11
1452514	Sosuga virus	11
48	Archangium gephyra	10
600	Salmonella enterica subsp. enterica serovar Thompson	10
196	Campylobacter fetus	9
1842539	Bosea sp. RAC05	9
336810	Candidatus Sulcia muelleri	8
351671	Xenorhabdus doucetiae	8
402384	Halobacillus mangrovi	8
941058	Bacillus phage SP-10	8
1637999	Verrucomicrobia bacterium IMCC26134	8
1985873	Sulfuriferula sp. AH1	8
1238	Piscirickettsia salmonis	7
106592	Ensifer adhaerens	7
165695	Sphingobium	7
523841	Haloferax mediterranei ATCC 33500	7
643561	Acidovorax avenae subsp. avenae ATCC 19860	7
713585	Thioalkalivibrio paradoxus ARh 1	7
1293572	Mythimna separata entomopoxvirus 'L'	7
1586713	Yellowstone lake phycodnavirus 1	7
1729720	Salegentibacter sp. T436	7
28890	Euryarchaeota	6
51677	Xestia c-nigrum granulovirus	6
446465	Brachybacterium faecium DSM 4810	6
1267562	Cupriavidus gilardii CR3	6
1470434	Zhongshania aliphaticivorans	6
52	Chondromyces crocatus	5
286	Pseudomonas	5
2172	Methanobrevibacter	5
44742	Desulfovibrio fairfieldensis	5
46242	Spodoptera litura nucleopolyhedrovirus	5
1936080	Winogradskyella sp. J14-2	5
1938604	Aquaspirillum sp. LM1	5
1177	Nostoc	4
1827	Rhodococcus	4
1883	Streptomyces	4
2209	Methanosarcina mazei	4
31958	Amycolatopsis orientalis	4
44000	Caldicellulosiruptor	4
119060	Burkholderiaceae	4
189518	Leptospira interrogans serovar Lai str. 56601	4
392500	Shewanella woodyi ATCC 51908	4
572546	Archaeoglobus profundus DSM 5631	4
588932	Brevundimonas naejangsanensis	4
697329	Ruminococcus albus 7 = DSM 20455	4
944644	Marseilleviridae	4
1134782	Escherichia coli O104:H4 str. 2009EL-2050	4
1141883	Massilia putida	4
1379910	Rufibacter sp. DG31D	4
1555112	Limnochorda pilosa	4
