TaxID	Lineage	Freq
2263	Thermococcus	1408
656024	Frankia symbiont of Datisca glomerata	372
121871	Haloterrigena	114
1224	Proteobacteria	100
1085624	Persicobacter sp. JZB09	85
147645	Paracoccus yeei	83
274493	Chlorobium/Pelodictyon group	74
452637	Opitutus terrae PB90-1	68
648757	Rhodomicrobium vannielii ATCC 17100	67
68214	Streptomyces griseochromogenes	65
2	Bacteria	61
2209	Methanosarcina mazei	57
2034	Curtobacterium	56
1796613	Bacteroides caecimuris	53
1883	Streptomyces	52
1245469	Bradyrhizobium oligotrophicum S58	49
188786	Thermaceae	46
656366	Arthrobacter alpinus	44
680198	Streptomyces scabiei 87.22	41
682795	Granulicella mallensis MP5ACTX8	38
1926494	Paraburkholderia sp. SOS3	36
709032	Sulfuricurvum kujiense DSM 16994	35
1690815	Pseudonocardia sp. HH130630-07	33
448385	Sorangium cellulosum So ce56	30
1663	Arthrobacter	29
87882	Burkholderia cepacia complex	29
366602	Caulobacter sp. K31	27
1763	Mycobacterium	26
573	Klebsiella pneumoniae	22
29549	Rhodothermus marinus	20
741155	Pseudomonas alcaliphila JAB1	20
31989	Rhodobacteraceae	19
438753	Azorhizobium caulinodans ORS 571	19
311403	Agrobacterium radiobacter K84	18
526225	Geodermatophilus obscurus DSM 43160	18
1228987	cyanobacterium endosymbiont of Epithemia turgida isolate EtSB Lake Yunoko	18
1771959	Arthrobacter sp. ATCC 21022	18
509190	Caulobacter segnis ATCC 21756	17
2157	Archaea	16
77643	Mycobacterium tuberculosis complex	16
1795043	Burkholderia sp. PAMC 26561	16
1879023	Mycobacterium sp. djl-10	16
286	Pseudomonas	15
1760	Actinobacteria	15
9606	Homo sapiens	15
145259	Leptospira biflexa serovar Patoc	15
204669	Candidatus Koribacter versatilis Ellin345	15
446462	Actinosynnema mirum DSM 43827	15
644966	Thermaerobacter marianensis DSM 12885	15
685727	Rhodococcus hoagii 103S	15
1182571	Deinococcus swuensis	15
1603606	Desulfuromonas soudanensis	15
1702221	Faecalibaculum rodentium	15
10116	Rattus norvegicus	14
571913	Luteipulveratus mongoliensis	13
1032480	Microlunatus phosphovorus NM-1	13
1205910	Nocardiopsis alba ATCC BAA-2165	13
2053	Gordonia	12
32008	Burkholderia	12
649831	Actinoplanes sp. N902-109	12
1042878	Cupriavidus necator N-1	12
40222	Methylophaga	11
237610	Pseudomonas psychrotolerans	11
590998	Cellulomonas fimi ATCC 484	11
1508404	Jeotgalibacillus malaysiensis	11
216595	Pseudomonas fluorescens SBW25	10
298654	Frankia inefficax	10
479433	Catenulispora acidiphila DSM 44928	10
1449976	Kutzneria albida DSM 43870	10
1536772	Paenibacillus sp. FSL R7-0273	10
1771	Mycobacterium phlei	9
28211	Alphaproteobacteria	9
37329	Nocardia farcinica	9
87883	Burkholderia multivorans	9
131567	cellular organisms	9
164348	Streptomyces puniciscabiei	9
279058	Collimonas arenae	9
349221	Micavibrio aeruginosavorus	9
446468	Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111	9
587753	Pseudomonas chlororaphis	9
1254432	Sorangium cellulosum So0157-2	9
926	Thiomonas intermedia	8
1827	Rhodococcus	8
1847	Pseudonocardia	8
75293	Streptomyces autolyticus	8
246197	Myxococcus xanthus DK 1622	8
285473	Streptomyces rubrolavendulae	8
512565	Actinoplanes missouriensis 431	8
593907	Cellulomonas gilvus ATCC 13127	8
871963	Desulfitobacterium dichloroeliminans LMG P-21439	8
1483602	Methanosarcina sp. 1.H.T.1A.1	8
511	Alcaligenes faecalis	7
1888	Streptomyces albus	7
47763	Streptomyces lydicus	7
103817	Janibacter terrae	7
292415	Thiobacillus denitrificans ATCC 25259	7
319225	Chlorobium luteolum DSM 273	7
479432	Streptosporangium roseum DSM 43021	7
675635	Pseudonocardia dioxanivorans CB1190	7
688245	Comamonas testosteroni CNB-2	7
743718	Isoptericola variabilis 225	7
1207504	Burkholderia pseudomultivorans	7
1297742	Myxococcus hansupus	7
1636152	Planctomyces sp. SH-PL62	7
1783515	Streptomyces sp. S10(2016)	7
1903186	Brachybacterium sp. P6-10-X1	7
48	Archangium gephyra	6
222	Achromobacter	6
543	Enterobacteriaceae	6
1716	Corynebacterium	6
1791	Mycobacterium aurum	6
28228	Colwellia	6
37332	Nocardia seriolae	6
54571	Streptomyces venezuelae	6
76759	Pseudomonas monteilii	6
82115	Rhizobiaceae	6
106589	Cupriavidus	6
161492	Anaeromyxobacter	6
279238	Novosphingobium aromaticivorans DSM 12444	6
298653	Frankia sp. EAN1pec	6
326424	Frankia alni ACN14a	6
418223	Methylobacterium phyllosphaerae	6
444103	Streptomyces sp. CNQ-509	6
452652	Kitasatospora setae KM-6054	6
471857	Saccharomonospora viridis DSM 43017	6
525146	Desulfovibrio desulfuricans subsp. desulfuricans str. ATCC 27774	6
595593	Arthrobacter sp. A3	6
644282	Desulfarculus baarsii DSM 2075	6
702113	Novosphingobium sp. PP1Y	6
710696	Intrasporangium calvum DSM 43043	6
1355015	Streptomyces pluripotens	6
1389489	Leifsonia xyli subsp. cynodontis DSM 46306	6
1528099	Lawsonella clevelandensis	6
1695218	Paenibacillus sp. 32O-W	6
1705562	Haloarcula rubripromontorii	6
1842536	Agrobacterium sp. RAC06	6
305	Ralstonia solanacearum	5
343	Xanthomonas translucens	5
356	Rhizobiales	5
517	Bordetella	5
881	Desulfovibrio vulgaris	5
1398	Bacillus coagulans	5
1703	Brevibacterium linens	5
1901	Streptomyces clavuligerus	5
1907	Streptomyces glaucescens	5
2045	Pimelobacter simplex	5
12960	Azoarcus	5
13687	Sphingomonas	5
36809	Mycobacterium abscessus	5
44249	Paenibacillus	5
68570	Streptomyces albulus	5
80840	Burkholderiales	5
83263	Aminobacter aminovorans	5
106590	Cupriavidus necator	5
106592	Ensifer adhaerens	5
119060	Burkholderiaceae	5
266117	Rubrobacter xylanophilus DSM 9941	5
349102	Rhodobacter sphaeroides ATCC 17025	5
446466	Cellulomonas flavigena DSM 20109	5
453304	Agromyces aureus	5
479434	Sphaerobacter thermophilus DSM 20745	5
483219	Myxococcus fulvus HW-1	5
632772	Rhodococcus opacus B4	5
653045	Streptomyces violaceusniger Tu 4113	5
867917	Vulcanisaeta thermophila	5
988812	Marinovum algicola DG 898	5
1082851	Comamonas serinivorans	5
1085623	Glaciecola nitratireducens FR1064	5
1125847	Rhizobium sp. NT-26	5
1267562	Cupriavidus gilardii CR3	5
1278073	Myxococcus stipitatus DSM 14675	5
1586287	Lentzea guizhouensis	5
1751294	Streptomyces sp. 4F	5
1783272	Terrabacteria group	5
1842535	Blastomonas sp. RAC04	5
1909732	Tessaracoccus sp. T2.5-30	5
52	Chondromyces crocatus	4
296	Pseudomonas fragi	4
382	Sinorhizobium meliloti	4
434	Acetobacter	4
562	Escherichia coli	4
1112	Porphyrobacter neustonensis	4
1873	Micromonospora	4
28095	Burkholderia gladioli	4
47885	Pseudomonas oryzihabitans	4
67267	Streptomyces alboflavus	4
84022	Clostridium aceticum	4
93064	Sphingomonas koreensis	4
