TaxID	Lineage	Freq
1	root	2557
10116	Rattus norvegicus	2126
9606	Homo sapiens	132
314146	Euarchontoglires	87
374840	Enterobacteria phage phiX174 sensu lato	84
28173	Vibrio nigripulchritudo	67
2194	Methanomicrobiaceae	53
889378	Spirochaeta africana DSM 8902	45
183963	Halobacteria	12
356	Rhizobiales	11
131567	cellular organisms	7
119060	Burkholderiaceae	4
1729720	Salegentibacter sp. T436	4
472759	Nitrosococcus halophilus Nc 4	2
1910952	G4microvirus	2
49	Polyangiaceae	1
543	Enterobacteriaceae	1
1236	Gammaproteobacteria	1
10849	Enterobacteria phage alpha3	1
47878	Pseudomonas azotoformans	1
63737	Nostoc punctiforme PCC 73102	1
91347	Enterobacterales	1
106590	Cupriavidus necator	1
179408	Oscillatoria nigro-viridis PCC 7112	1
301105	Enterobacter hormaechei subsp. hormaechei	1
334413	Finegoldia magna ATCC 29328	1
364745	Choristoneura occidentalis granulovirus	1
374844	Enterobacteria phage G4 sensu lato	1
478070	Labrenzia	1
489829	Enterobacteria phage ID18 sensu lato	1
511969	Enterobacteria phage ID2 Moscow/ID/2001	1
754035	Mesorhizobium australicum WSM2073	1
1028989	Pseudomonas sp. StFLB209	1
1536771	Paenibacillus sp. FSL R5-0912	1
1662285	Methylophilus sp. TWE2	1
1737490	Cellvibrionaceae bacterium 017	1
1805714	Christensenella massiliensis	1
1906742	Microbacterium sp. BH-3-3-3	1
1910950	Bullavirinae	1
