TaxID	Lineage	Freq
10116	Rattus norvegicus	54216186
314146	Euarchontoglires	22383331
9606	Homo sapiens	984152
364745	Choristoneura occidentalis granulovirus	472930
1264579	Halococcus sediminicola	298993
131567	cellular organisms	290001
1	root	284594
2041	Aeromicrobium erythreum	87078
1805714	Christensenella massiliensis	70562
1702287	Negativicoccus massiliensis	22989
1883	Streptomyces	13197
948	Anaplasma phagocytophilum	9370
2	Bacteria	9077
33882	Microbacterium	8552
2207	Methanosarcina	5922
356	Rhizobiales	5498
1763	Mycobacterium	5427
11768	Feline leukemia virus	5358
28890	Euryarchaeota	5300
83986	Methanoculleus bourgensis	5285
663	Vibrio alginolyticus	4998
1075397	Halolamina	4902
286	Pseudomonas	4599
688245	Comamonas testosteroni CNB-2	4268
413882	[Polyangium] brachysporum	4141
11757	Mouse mammary tumor virus	3613
62322	Shewanella baltica	3559
1109743	Streptomyces sp. SCSIO 03032	3441
482462	Mycobacterium sp. PH-06	3292
1715989	Candidatus Nitrospira inopinata	3152
1548547	Woeseia oceani	2985
106589	Cupriavidus	2899
204457	Sphingomonadales	2776
1384061	Pseudomonas putida S13.1.2	2722
106590	Cupriavidus necator	2674
1224	Proteobacteria	2640
649831	Actinoplanes sp. N902-109	2601
12916	Acidovorax	2567
44249	Paenibacillus	2565
517	Bordetella	2528
1110502	Tistrella mobilis KA081020-065	2432
445710	Dyella thiooxydans	2360
521096	Tsukamurella paurometabola DSM 20162	2263
386043	Listeria welshimeri serovar 6b str. SLCC5334	2256
208439	Amycolatopsis japonica	2230
298654	Frankia inefficax	2169
234267	Candidatus Solibacter usitatus Ellin6076	2067
446462	Actinosynnema mirum DSM 43827	2020
1662458	Acidovorax sp. P4	1997
11786	Murine leukemia virus	1970
28452	Leptospira alstonii	1962
35237	dsDNA viruses, no RNA stage	1931
573065	Asticcacaulis excentricus CB 48	1908
1337936	Calothrix sp. 336/3	1897
488731	Burkholderia seminalis	1848
75105	Paraburkholderia caribensis	1833
379	Rhizobium	1790
1847	Pseudonocardia	1771
930166	Pseudomonas brassicacearum	1766
1245469	Bradyrhizobium oligotrophicum S58	1761
1852374	Ezakiella massiliensis	1754
261317	Buchnera aphidicola (Cinara tujafilina)	1680
376489	Halotalea alkalilenta	1658
1646498	Acinetobacter sp. TTH0-4	1592
255247	Fictibacillus arsenicus	1591
448385	Sorangium cellulosum So ce56	1577
425104	Shewanella sediminis HAW-EB3	1542
153135	Gammaretrovirus	1505
1702325	Chelatococcus sp. CO-6	1494
1760	Actinobacteria	1455
75906	Thermocrinis ruber	1426
87882	Burkholderia cepacia complex	1416
1349410	Pandoravirus salinus	1415
1379270	Gemmatimonas phototrophica	1405
562	Escherichia coli	1359
712122	Actinomyces sp. oral taxon 414	1350
40323	Stenotrophomonas	1348
316	Pseudomonas stutzeri	1341
384676	Pseudomonas entomophila L48	1329
1437605	Bifidobacterium actinocoloniiforme DSM 22766	1322
338	Xanthomonas	1300
140052	Betaretrovirus	1288
48	Archangium gephyra	1279
378806	Stigmatella aurantiaca DW4/3-1	1249
479435	Kribbella flavida DSM 17836	1248
272123	Anabaena cylindrica PCC 7122	1208
1243	Leuconostoc	1201
375	Bradyrhizobium japonicum	1198
1150469	Pararhodospirillum photometricum DSM 122	1126
1236	Gammaproteobacteria	1122
37927	Sinomonas atrocyanea	1116
700015	Coriobacterium glomerans PW2	1093
353212	Mammalian gammaretrovirus group	1091
1112204	Gordonia polyisoprenivorans VH2	1080
93222	Pandoraea sputorum	1078
303	Pseudomonas putida	1073
627192	Sphingobium sp. SYK-6	1063
479431	Nakamurella multipartita DSM 44233	1060
28450	Burkholderia pseudomallei	1058
32008	Burkholderia	1051
1254432	Sorangium cellulosum So0157-2	1049
1962264	Halomonas sp. 'Soap Lake 	1039
1538644	Sphingobacterium sp. ML3W	1038
382	Sinorhizobium meliloti	1036
266940	Kineococcus radiotolerans SRS30216 = ATCC BAA-149	1033
656366	Arthrobacter alpinus	1032
1265309	Ruegeria mobilis F1926	1030
511435	Candidatus Azobacteroides pseudotrichonymphae	1027
762570	Rhodothermus marinus SG0.5JP17-172	1003
1434110	Methanosarcina horonobensis HB-1 = JCM 15518	1001
595494	Tolumonas auensis DSM 9187	991
692370	Altererythrobacter dongtanensis	985
157782	Pseudomonas parafulva	974
193462	Streptomyces niveus	940
511062	Oceanimonas sp. GK1	940
937777	Deinococcus peraridilitoris DSM 19664	929
1224164	Corynebacterium vitaeruminis DSM 20294	920
450851	Phenylobacterium zucineum HLK1	915
1879023	Mycobacterium sp. djl-10	911
257708	Roseomonas gilardii	905
38300	Streptomyces pristinaespiralis	904
680198	Streptomyces scabiei 87.22	901
1133849	Nocardia brasiliensis ATCC 700358	900
1028989	Pseudomonas sp. StFLB209	898
196	Campylobacter fetus	897
1111069	Thermus sp. CCB_US3_UF1	866
11801	Moloney murine leukemia virus	864
1357915	Arthrobacter sp. QXT-31	846
502025	Haliangium ochraceum DSM 14365	838
1004952	Streptococcus suis D12	836
1737490	Cellvibrionaceae bacterium 017	835
47763	Streptomyces lydicus	833
179408	Oscillatoria nigro-viridis PCC 7112	828
446470	Stackebrandtia nassauensis DSM 44728	828
550540	Ferrimonas balearica DSM 9799	827
398767	Geobacter lovleyi SZ	818
528314	Methanoculleus horonobensis	814
