TaxID	Lineage	Freq
1702287	Negativicoccus massiliensis	619932
131567	cellular organisms	396545
1	root	372312
1264579	Halococcus sediminicola	155493
10116	Rattus norvegicus	80884
145261	Methanothermobacter wolfeii	36930
314146	Euarchontoglires	33257
697303	Thermoanaerobacter wiegelii Rt8.B1	20006
2	Bacteria	15238
9606	Homo sapiens	7968
1239	Firmicutes	5428
1798085	Piscine myocarditis-like virus	5219
983544	Lacinutrix sp. 5H-3-7-4	4558
1134782	Escherichia coli O104:H4 str. 2009EL-2050	4114
28173	Vibrio nigripulchritudo	3630
1729720	Salegentibacter sp. T436	3482
49547	Methanobrevibacter curvatus	3314
562	Escherichia coli	3239
28890	Euryarchaeota	2759
183963	Halobacteria	1999
699246	Mageeibacillus indolicus UPII9-5	1950
28031	Lysinibacillus fusiformis	1702
1228987	cyanobacterium endosymbiont of Epithemia turgida isolate EtSB Lake Yunoko	1446
1783272	Terrabacteria group	963
444103	Streptomyces sp. CNQ-509	896
118099	Buchnera aphidicola (Acyrthosiphon pisum)	872
75320	Vibrio phage KVP40	848
889378	Spirochaeta africana DSM 8902	818
300269	Shigella sonnei Ss046	740
1805714	Christensenella massiliensis	720
43662	Pseudoalteromonas piscicida	711
336810	Candidatus Sulcia muelleri	623
86106	endosymbiont of Acanthamoeba sp. UWC8	621
1455609	Haloterrigena jeotgali A29	531
283734	Staphylococcus pseudintermedius	460
1145276	Lysinibacillus varians	459
2041	Aeromicrobium erythreum	455
190893	Vibrio coralliilyticus	444
1486034	Lacinutrix venerupis	441
119206	Aerococcus sanguinicola	356
189518	Leptospira interrogans serovar Lai str. 56601	356
199441	Bacillus krulwichiae	310
340099	Thermoanaerobacter pseudethanolicus ATCC 33223	294
221027	Treponema putidum	262
651182	Desulfobacula toluolica Tol2	259
1348584	Cellulophaga baltica 18	250
51677	Xestia c-nigrum granulovirus	226
364745	Choristoneura occidentalis granulovirus	224
1002672	Candidatus Pelagibacter sp. IMCC9063	222
901	Desulfovibrio piger	220
469	Acinetobacter	202
93378	Edwardsiella hoshinae	137
395961	Cyanothece sp. PCC 7425	137
1414854	Candidatus Nucleicultrix amoebiphila FS5	130
1202539	Candidatus Carsonella ruddii HT isolate Thao2000	129
525897	Desulfomicrobium baculatum DSM 4028	126
1434100	Methanosarcina sp. MTP4	124
1478	Bacillus simplex	118
1978339	Chromatiaceae bacterium 2141T.STBD.0c.01a	113
573063	Methanocaldococcus infernus ME	105
1224	Proteobacteria	92
547559	Natrialba magadii ATCC 43099	92
837	Porphyromonas gingivalis	90
1488	Clostridium acetobutylicum	88
340047	Mycoplasma capricolum subsp. capricolum ATCC 27343	81
1116211	Mycoplasma hyopneumoniae 168-L	80
748247	Azoarcus sp. KH32C	77
1883	Streptomyces	69
1437364	Thermosipho sp. 1070	67
1678078	Mollivirus sibericum	67
1261545	Halarchaeum acidiphilum MH1-52-1	59
1238	Piscirickettsia salmonis	51
1936080	Winogradskyella sp. J14-2	50
572478	Vulcanisaeta distributa DSM 14429	48
74546	Prochlorococcus marinus str. MIT 9312	47
372461	Buchnera aphidicola BCc	46
388919	Streptococcus sanguinis SK36	44
1384459	Methyloceanibacter caenitepidi	44
634498	Methanobrevibacter ruminantium M1	42
227882	Streptomyces avermitilis MA-4680 = NBRC 14893	41
1351	Enterococcus faecalis	40
2207	Methanosarcina	40
1673428	Cuniculiplasma divulgatum	40
1128398	[Clostridium] acidurici 9a	38
1189303	Candidatus Sulcia muelleri PSPU	38
374	Bradyrhizobium	36
1760	Actinobacteria	34
926690	Haloplanus natans DSM 17983	34
1827	Rhodococcus	33
886377	Muricauda ruestringensis DSM 13258	33
1624	Lactobacillus salivarius	32
58620	Serpulina phage VSH-1	32
103817	Janibacter terrae	32
298653	Frankia sp. EAN1pec	31
1250539	Pelagibaca abyssi	31
1355015	Streptomyces pluripotens	31
412419	Borrelia duttonii Ly	30
573065	Asticcacaulis excentricus CB 48	30
708616	Mycoplasma gallisepticum str. F	29
1716143	Desulfovibrio indicus	29
1763536	Thalassotalea sp. LPB0090	27
529	Ochrobactrum anthropi	26
335992	Candidatus Pelagibacter ubique HTCC1062	26
655815	Zunongwangia profunda SM-A87	26
83986	Methanoculleus bourgensis	25
1434109	Methanosarcina barkeri str. Wiesmoor	25
1451189	Corynebacterium falsenii DSM 44353	25
362257	Streptomyces vietnamensis	24
1913577	Gramella sp. LPB0144	24
1428	Bacillus thuringiensis	23
675635	Pseudonocardia dioxanivorans CB1190	23
519472	Vagococcus teuberi	22
