TaxID	Lineage	Freq
314146	Euarchontoglires	36566
10116	Rattus norvegicus	19805
49338	Desulfitobacterium hafniense	512
9606	Homo sapiens	446
1484116	Hymenobacter sp. PAMC 26554	32
106590	Cupriavidus necator	6
131567	cellular organisms	5
1883	Streptomyces	4
1332264	Tessaracoccus sp. NSG39	4
572480	Arcobacter nitrofigilis DSM 7299	3
2207	Methanosarcina	2
55802	Thermococcus barophilus	2
68287	Mesorhizobium	2
87882	Burkholderia cepacia complex	2
907287	Mycoplasma hyopneumoniae 168	2
1264579	Halococcus sediminicola	2
1	root	1
573	Klebsiella pneumoniae	1
1336	Streptococcus equi	1
1423	Bacillus subtilis	1
1827	Rhodococcus	1
1907	Streptomyces glaucescens	1
2093	Mycoplasma	1
2702	Gardnerella vaginalis	1
40323	Stenotrophomonas	1
42253	Nitrospira moscoviensis	1
44742	Desulfovibrio fairfieldensis	1
90270	Xanthomonas gardneri	1
101571	Burkholderia ubonensis	1
190650	Caulobacter crescentus CB15	1
227882	Streptomyces avermitilis MA-4680 = NBRC 14893	1
273063	Sulfolobus tokodaii str. 7	1
289376	Thermodesulfovibrio yellowstonii DSM 11347	1
366602	Caulobacter sp. K31	1
463025	Bordetella bronchialis	1
543526	Haloterrigena turkmenica DSM 5511	1
561879	Bacillus safensis	1
580332	Sideroxydans lithotrophicus ES-1	1
644801	Pseudomonas stutzeri RCH2	1
670052	Cryobacterium arcticum	1
679935	Alistipes finegoldii DSM 17242	1
749414	Streptomyces bingchenggensis BCW-1	1
765962	Helicobacter pylori SJM180	1
914150	Kangiella geojedonensis	1
1082851	Comamonas serinivorans	1
1109743	Streptomyces sp. SCSIO 03032	1
1235591	Pseudorhodoplanes sinuspersici	1
1367847	Paracoccus aminophilus JCM 7686	1
1437453	Streptomyces leeuwenhoekii	1
1721091	Chryseobacterium sp. IHB B 17019	1
1842532	Pelobacter sp. SFB93	1
