TaxID	Lineage	Freq
164348	Streptomyces puniciscabiei	271
656024	Frankia symbiont of Datisca glomerata	228
648757	Rhodomicrobium vannielii ATCC 17100	82
656366	Arthrobacter alpinus	65
274493	Chlorobium/Pelodictyon group	61
87882	Burkholderia cepacia complex	56
1883	Streptomyces	52
2	Bacteria	51
121871	Haloterrigena	49
188786	Thermaceae	45
1663	Arthrobacter	44
1228987	cyanobacterium endosymbiont of Epithemia turgida isolate EtSB Lake Yunoko	43
29549	Rhodothermus marinus	39
1763	Mycobacterium	37
68214	Streptomyces griseochromogenes	37
1926494	Paraburkholderia sp. SOS3	36
741155	Pseudomonas alcaliphila JAB1	34
438753	Azorhizobium caulinodans ORS 571	27
682795	Granulicella mallensis MP5ACTX8	27
1584	Lactobacillus delbrueckii	25
106592	Ensifer adhaerens	25
712122	Actinomyces sp. oral taxon 414	25
147645	Paracoccus yeei	22
87883	Burkholderia multivorans	20
82115	Rhizobiaceae	19
1085624	Persicobacter sp. JZB09	19
2034	Curtobacterium	18
208439	Amycolatopsis japonica	18
448385	Sorangium cellulosum So ce56	18
1483602	Methanosarcina sp. 1.H.T.1A.1	18
1760	Actinobacteria	16
10116	Rattus norvegicus	16
1224	Proteobacteria	15
1198114	Granulicella tundricola MP5ACTX9	15
286	Pseudomonas	14
131567	cellular organisms	14
32008	Burkholderia	13
1690815	Pseudonocardia sp. HH130630-07	13
1783515	Streptomyces sp. S10(2016)	13
1879023	Mycobacterium sp. djl-10	13
366602	Caulobacter sp. K31	12
471857	Saccharomonospora viridis DSM 43017	12
498848	Thermus aquaticus Y51MC23	12
1112204	Gordonia polyisoprenivorans VH2	12
1528099	Lawsonella clevelandensis	12
48	Archangium gephyra	11
709032	Sulfuricurvum kujiense DSM 16994	11
2251	Haloferax	10
40222	Methylophaga	10
54571	Streptomyces venezuelae	10
479433	Catenulispora acidiphila DSM 44928	10
1630693	Gemmata sp. SH-PL17	10
1644061	Natrialbaceae	10
1771959	Arthrobacter sp. ATCC 21022	10
68895	Cupriavidus basilensis	9
252514	Microbulbifer thermotolerans	9
298654	Frankia inefficax	9
311403	Agrobacterium radiobacter K84	9
1127134	Nocardia cyriacigeorgica GUH-2	9
1227499	Natronolimnobius innermongolicus JCM 12255	9
1847	Pseudonocardia	8
42253	Nitrospira moscoviensis	8
57665	Sulfurospirillum	8
228405	Hyphomonas neptunium ATCC 15444	8
298653	Frankia sp. EAN1pec	8
526225	Geodermatophilus obscurus DSM 43160	8
1508404	Jeotgalibacillus malaysiensis	8
1603606	Desulfuromonas soudanensis	8
1398	Bacillus coagulans	7
28228	Colwellia	7
145259	Leptospira biflexa serovar Patoc	7
