TaxID	Lineage	Freq
164348	Streptomyces puniciscabiei	144
656024	Frankia symbiont of Datisca glomerata	115
1198114	Granulicella tundricola MP5ACTX9	96
648757	Rhodomicrobium vannielii ATCC 17100	40
29549	Rhodothermus marinus	36
121871	Haloterrigena	35
656366	Arthrobacter alpinus	35
2	Bacteria	30
188786	Thermaceae	26
87882	Burkholderia cepacia complex	25
1228987	cyanobacterium endosymbiont of Epithemia turgida isolate EtSB Lake Yunoko	25
1883	Streptomyces	24
274493	Chlorobium/Pelodictyon group	24
438753	Azorhizobium caulinodans ORS 571	20
1763	Mycobacterium	19
1663	Arthrobacter	16
741155	Pseudomonas alcaliphila JAB1	16
1926494	Paraburkholderia sp. SOS3	15
2209	Methanosarcina mazei	14
68214	Streptomyces griseochromogenes	14
89059	Lactobacillus acidipiscis	14
208439	Amycolatopsis japonica	14
87883	Burkholderia multivorans	13
106592	Ensifer adhaerens	11
1082851	Comamonas serinivorans	11
1085624	Persicobacter sp. JZB09	11
316	Pseudomonas stutzeri	9
366602	Caulobacter sp. K31	9
1150461	Bifidobacterium scardovii JCM 12489 = DSM 13734	9
1690815	Pseudonocardia sp. HH130630-07	9
1771959	Arthrobacter sp. ATCC 21022	9
1224	Proteobacteria	8
28450	Burkholderia pseudomallei	8
290400	Jannaschia sp. CCS1	8
311403	Agrobacterium radiobacter K84	8
479433	Catenulispora acidiphila DSM 44928	8
1204725	Methanobacterium formicicum DSM 3637	8
1	root	7
286	Pseudomonas	7
1301	Streptococcus	7
1760	Actinobacteria	7
32008	Burkholderia	7
147645	Paracoccus yeei	7
417290	Saccharopolyspora erythraea prophage pSE211	7
712122	Actinomyces sp. oral taxon 414	7
9606	Homo sapiens	6
131567	cellular organisms	6
709032	Sulfuricurvum kujiense DSM 16994	6
1441629	Pseudomonas cichorii JBC1	6
1630693	Gemmata sp. SH-PL17	6
1783272	Terrabacteria group	6
1879023	Mycobacterium sp. djl-10	6
1940	Streptomyces albireticuli	5
2251	Haloferax	5
10116	Rattus norvegicus	5
285473	Streptomyces rubrolavendulae	5
314260	Parvularcula bermudensis HTCC2503	5
448385	Sorangium cellulosum So ce56	5
572480	Arcobacter nitrofigilis DSM 7299	5
682795	Granulicella mallensis MP5ACTX8	5
945713	Ignavibacterium album JCM 16511	5
1042878	Cupriavidus necator N-1	5
1254432	Sorangium cellulosum So0157-2	5
48	Archangium gephyra	4
407	Methylobacterium	4
543	Enterobacteriaceae	4
1584	Lactobacillus delbrueckii	4
1827	Rhodococcus	4
1935	Streptomyces violaceoruber	4
2034	Curtobacterium	4
31989	Rhodobacteraceae	4
82115	Rhizobiaceae	4
83263	Aminobacter aminovorans	4
380021	Pseudomonas protegens	4
444103	Streptomyces sp. CNQ-509	4
446462	Actinosynnema mirum DSM 43827	4
526225	Geodermatophilus obscurus DSM 43160	4
590998	Cellulomonas fimi ATCC 484	4
653045	Streptomyces violaceusniger Tu 4113	4
685727	Rhodococcus hoagii 103S	4
745310	Sphingomonas sp. MM-1	4
1121362	Corynebacterium halotolerans YIM 70093 = DSM 44683	4
1278073	Myxococcus stipitatus DSM 14675	4
1324931	Pseudomonas syringae pv. syringae B301D	4
