TaxID	Lineage	Freq
314146	Euarchontoglires	37244
10116	Rattus norvegicus	23024
9606	Homo sapiens	1193
1	root	1014
131567	cellular organisms	381
2041	Aeromicrobium erythreum	48
31957	Propionibacteriaceae	32
2	Bacteria	22
425104	Shewanella sediminis HAW-EB3	13
93218	Pandoraea apista	12
11191	Murine respirovirus	10
948	Anaplasma phagocytophilum	8
222891	Neorickettsia sennetsu str. Miyayama	8
562	Escherichia coli	6
2100	Mycoplasma hyorhinis	5
106590	Cupriavidus necator	5
1798085	Piscine myocarditis-like virus	5
1224	Proteobacteria	4
35237	dsDNA viruses, no RNA stage	4
199441	Bacillus krulwichiae	4
307461	Apocheima cinerarium nucleopolyhedrovirus	4
1249552	Pseudohongiella spirulinae	4
1293572	Mythimna separata entomopoxvirus 'L'	4
1637999	Verrucomicrobia bacterium IMCC26134	4
196	Campylobacter fetus	3
901	Desulfovibrio piger	3
1760	Actinobacteria	3
2191	Methanomicrobiales	3
58620	Serpulina phage VSH-1	3
188932	Pedobacter cryoconitis	3
573065	Asticcacaulis excentricus CB 48	3
941058	Bacillus phage SP-10	3
1144275	Corallococcus coralloides DSM 2259	3
48	Archangium gephyra	2
810	Chlamydia	2
10442	Baculoviridae	2
86106	endosymbiont of Acanthamoeba sp. UWC8	2
111527	pseudomallei group	2
298653	Frankia sp. EAN1pec	2
402384	Halobacillus mangrovi	2
651182	Desulfobacula toluolica Tol2	2
1452514	Sosuga virus	2
1842537	Hydrogenophaga sp. RAC07	2
52	Chondromyces crocatus	1
192	Azospirillum brasilense	1
286	Pseudomonas	1
356	Rhizobiales	1
407	Methylobacterium	1
490	Neisseria sicca	1
641	Vibrionaceae	1
642	Aeromonas	1
1085	Rhodospirillum rubrum	1
1117	Cyanobacteria	1
1239	Firmicutes	1
1301	Streptococcus	1
1491	Clostridium botulinum	1
1680	Bifidobacterium adolescentis	1
1763	Mycobacterium	1
1764	Mycobacterium avium	1
1883	Streptomyces	1
1901	Streptomyces clavuligerus	1
2162	Methanobacterium formicicum	1
2207	Methanosarcina	1
2342	Candidatus Sodalis pierantonius str. SOPE	1
11795	Friend murine leukemia virus	1
11830	Murine osteosarcoma virus	1
12730	Human respirovirus 1	1
13035	Dactylococcopsis salina PCC 8305	1
28116	Bacteroides ovatus	1
29341	Clostridium argentinense	1
31979	Clostridiaceae	1
33910	Amycolatopsis mediterranei	1
35806	Rhodovulum sulfidophilum	1
41294	Bradyrhizobiaceae	1
41297	Sphingomonadaceae	1
44000	Caldicellulosiruptor	1
44742	Desulfovibrio fairfieldensis	1
49547	Methanobrevibacter curvatus	1
51677	Xestia c-nigrum granulovirus	1
58049	Colwellia sp. MT41	1
63186	Zobellia galactanivorans	1
64895	Borreliella	1
68249	Streptomyces pactum	1
68570	Streptomyces albulus	1
70601	Pyrococcus horikoshii OT3	1
84531	Lysobacter antibioticus	1
90627	Gallionellaceae	1
93222	Pandoraea sputorum	1
106370	Frankia casuarinae	1
118062	Methanobacterium congolense	1
118099	Buchnera aphidicola (Acyrthosiphon pisum)	1
119060	Burkholderiaceae	1
138184	Alcelaphine gammaherpesvirus 2	1
177437	Desulfobacterium autotrophicum HRM2	1
183963	Halobacteria	1
192952	Methanosarcina mazei Go1	1
204669	Candidatus Koribacter versatilis Ellin345	1
215743	Roseovarius mucosus	1
256729	Lymphocystis disease virus - isolate China	1
266940	Kineococcus radiotolerans SRS30216 = ATCC BAA-149	1
312540	Acidiplasma cupricumulans	1
342610	Pseudoalteromonas atlantica T6c	1
350688	Alkaliphilus oremlandii OhILAs	1
357544	Helicobacter pylori HPAG1	1
446465	Brachybacterium faecium DSM 4810	1
448385	Sorangium cellulosum So ce56	1
452652	Kitasatospora setae KM-6054	1
526227	Meiothermus silvanus DSM 9946	1
643562	Desulfovibrio aespoeensis Aspo-2	1
649831	Actinoplanes sp. N902-109	1
670052	Cryobacterium arcticum	1
697303	Thermoanaerobacter wiegelii Rt8.B1	1
710421	Mycobacterium chubuense NBB4	1
872331	Mycoplasma hyorhinis HUB-1	1
879274	Shinella sp. HZN7	1
886293	Singulisphaera acidiphila DSM 18658	1
925775	Xanthomonas vesicatoria ATCC 35937	1
926566	Terriglobus roseus DSM 18391	1
1005058	Gallibacterium anatis UMN179	1
1069082	Halomicrobium katesii DSM 19301	1
1100043	Apis mellifera filamentous virus	1
1159613	Cronobacter muytjensii ATCC 51329	1
1172567	Streptomyces globisporus C-1027	1
1173027	Microcoleus sp. PCC 7113	1
1178482	Halomonas huangheensis	1
1183377	Pyrococcus sp. ST04	1
1210908	Halogranum salarium B-1	1
1229205	Paraburkholderia phenoliruptrix BR3459a	1
1242088	Salmonella enterica subsp. enterica serovar Apapa str. SA20060561	1
1250539	Pelagibaca abyssi	1
1254432	Sorangium cellulosum So0157-2	1
1276220	Spiroplasma taiwanense CT-1	1
1293041	Methanogenium cariaci JCM 10550	1
1293540	Adoxophyes honmai entomopoxvirus 'L'	1
1307763	Kiritimatiella glycovorans	1
1349410	Pandoravirus salinus	1
1357279	Pseudomonas syringae CC1557	1
1407055	Thaumarchaeota archaeon N4	1
1449976	Kutzneria albida DSM 43870	1
1486034	Lacinutrix venerupis	1
1560345	Sphingomonas panacis	1
1565991	Bacillus sp. X1(2014)	1
1642929	Lambdina fiscellaria nucleopolyhedrovirus	1
1765655	Halorubrum tropicale	1
1768242	Paucibacter sp. KCTC 42545	1
1783272	Terrabacteria group	1
1837283	Streptomyces sp. S8	1
1842536	Agrobacterium sp. RAC06	1
1852374	Ezakiella massiliensis	1
1936081	Seonamhaeicola sp. S2-3	1
1940762	Nostocales cyanobacterium HT-58-2	1
1955558	Noumeavirus	1
1985873	Sulfuriferula sp. AH1	1
