TaxID	Lineage	Freq
314146	Euarchontoglires	1896518
10116	Rattus norvegicus	584375
1	root	32644
131567	cellular organisms	22041
9606	Homo sapiens	20406
31957	Propionibacteriaceae	971
2	Bacteria	642
948	Anaplasma phagocytophilum	539
307461	Apocheima cinerarium nucleopolyhedrovirus	326
425104	Shewanella sediminis HAW-EB3	187
222891	Neorickettsia sennetsu str. Miyayama	164
1798085	Piscine myocarditis-like virus	134
58620	Serpulina phage VSH-1	132
106590	Cupriavidus necator	132
1224	Proteobacteria	126
35237	dsDNA viruses, no RNA stage	117
188932	Pedobacter cryoconitis	80
1239	Firmicutes	79
1760	Actinobacteria	79
49547	Methanobrevibacter curvatus	79
2157	Archaea	73
199441	Bacillus krulwichiae	70
573065	Asticcacaulis excentricus CB 48	69
697303	Thermoanaerobacter wiegelii Rt8.B1	68
1729720	Salegentibacter sp. T436	68
598659	Nautilia profundicola AmH	67
44000	Caldicellulosiruptor	63
1715989	Candidatus Nitrospira inopinata	59
661478	Fimbriimonas ginsengisoli Gsoil 348	56
11191	Murine respirovirus	54
1763	Mycobacterium	51
941058	Bacillus phage SP-10	51
1985873	Sulfuriferula sp. AH1	51
10442	Baculoviridae	50
901	Desulfovibrio piger	49
1293572	Mythimna separata entomopoxvirus 'L'	49
558016	Alphabaculovirus	43
755272	Micromonas pusilla virus 12T	42
165695	Sphingobium	41
600	Salmonella enterica subsp. enterica serovar Thompson	39
11757	Mouse mammary tumor virus	39
28031	Lysinibacillus fusiformis	39
1938604	Aquaspirillum sp. LM1	36
1301	Streptococcus	35
1445510	Gynuella sunshinyii YC6258	33
2316	Methanosphaera	32
511062	Oceanimonas sp. GK1	31
326424	Frankia alni ACN14a	29
1637999	Verrucomicrobia bacterium IMCC26134	29
643561	Acidovorax avenae subsp. avenae ATCC 19860	28
2041	Aeromicrobium erythreum	27
713585	Thioalkalivibrio paradoxus ARh 1	27
1238	Piscirickettsia salmonis	26
196	Campylobacter fetus	25
86106	endosymbiont of Acanthamoeba sp. UWC8	24
1783272	Terrabacteria group	22
1754	Thermoanaerobacter	21
2259	Thermococcaceae	21
1586713	Yellowstone lake phycodnavirus 1	21
1842539	Bosea sp. RAC05	21
51677	Xestia c-nigrum granulovirus	20
336810	Candidatus Sulcia muelleri	20
351671	Xenorhabdus doucetiae	20
523841	Haloferax mediterranei ATCC 33500	19
1452514	Sosuga virus	19
28211	Alphaproteobacteria	18
12916	Acidovorax	17
558017	Betabaculovirus	17
48	Archangium gephyra	16
2191	Methanomicrobiales	16
455364	Chrysochromulina ericina virus	16
1449976	Kutzneria albida DSM 43870	16
1177	Nostoc	15
28890	Euryarchaeota	15
29341	Clostridium argentinense	15
46242	Spodoptera litura nucleopolyhedrovirus	15
264697	Bacillus muralis	15
397945	Acidovorax citrulli AAC00-1	15
1776294	Nitrosopumilus sp. Nsub	15
1883	Streptomyces	13
44742	Desulfovibrio fairfieldensis	13
356	Rhizobiales	12
2209	Methanosarcina mazei	12
2285	Sulfolobus acidocaldarius	12
588932	Brevundimonas naejangsanensis	12
44088	Canarypox virus	11
62099	Anomala cuprea entomopoxvirus	11
1134782	Escherichia coli O104:H4 str. 2009EL-2050	11
1349410	Pandoravirus salinus	11
1470434	Zhongshania aliphaticivorans	11
1675863	Mocis sp. granulovirus	11
52	Chondromyces crocatus	10
2172	Methanobrevibacter	10
58049	Colwellia sp. MT41	10
118062	Methanobacterium congolense	10
446860	Kocuria flava	10
983544	Lacinutrix sp. 5H-3-7-4	10
1144275	Corallococcus coralloides DSM 2259	10
1249552	Pseudohongiella spirulinae	10
1348584	Cellulophaga baltica 18	10
1379910	Rufibacter sp. DG31D	10
1540090	Bacillus phage Mater	10
1579979	Wenzhouxiangella marina	10
2207	Methanosarcina	9
31958	Amycolatopsis orientalis	9
106592	Ensifer adhaerens	9
311402	Agrobacterium vitis S4	9
319236	Nonlabens sediminis	9
521674	Planctopirus limnophila DSM 3776	9
697329	Ruminococcus albus 7 = DSM 20455	9
709986	Deinococcus maricopensis DSM 21211	9
990315	Xanthomonas campestris pv. raphani 756C	9
1042156	Clostridium sp. SY8519	9
1183377	Pyrococcus sp. ST04	9
1324931	Pseudomonas syringae pv. syringae B301D	9
1961362	Sphingomonas sp. NIC1	9
83332	Mycobacterium tuberculosis H37Rv	8
85007	Corynebacteriales	8
189518	Leptospira interrogans serovar Lai str. 56601	8
338191	Nitrosopumilus	8
446465	Brachybacterium faecium DSM 4810	8
572477	Allochromatium vinosum DSM 180	8
589924	Ferroglobus placidus DSM 10642	8
634498	Methanobrevibacter ruminantium M1	8
940295	Ignicoccus islandicus DSM 13165	8
1670800	Mesorhizobium sp. B7	8
1736674	Algibacter alginicilyticus	8
1737490	Cellvibrionaceae bacterium 017	8
1768242	Paucibacter sp. KCTC 42545	8
407	Methylobacterium	7
1236	Gammaproteobacteria	7
42256	Rubrobacter radiotolerans	7
47763	Streptomyces lydicus	7
56110	Oscillatoria acuminata PCC 6304	7
75105	Paraburkholderia caribensis	7
183963	Halobacteria	7
379546	Aciduliprofundum	7
388950	Pontibacter akesuensis	7
392500	Shewanella woodyi ATCC 51908	7
448385	Sorangium cellulosum So ce56	7
610130	[Clostridium] saccharolyticum WM1	7
653685	Bacillus subtilis group	7
697046	Aeromonas sp. O23A	7
1324932	Pseudomonas syringae pv. syringae HS191	7
1747	Cutibacterium acnes	6
1888	Streptomyces albus	6
2237	Haloarcula	6
28321	Amsacta moorei entomopoxvirus	6
51368	unclassified dsDNA viruses	6
74320	Buzura suppressaria nucleopolyhedrovirus	6
86661	Bacillus cereus group	6
111527	pseudomallei group	6
114380	Desulfurococcales	6
300269	Shigella sonnei Ss046	6
364745	Choristoneura occidentalis granulovirus	6
398767	Geobacter lovleyi SZ	6
521011	Methanosphaerula palustris E1-9c	6
545123	Streptomyces silaceus	6
741155	Pseudomonas alcaliphila JAB1	6
1196031	Bacillus oceanisediminis 2691	6
1354030	Enterobacter cloacae P101	6
1434107	Methanosarcina barkeri 3	6
1474867	Aureococcus anophagefferens virus	6
1917232	Only Syngen Nebraska virus 5	6
1920191	Delftia sp. HK171	6
446	Legionella pneumophila	5
1386	Bacillus	5
1569	Sporosarcina	5
49546	Flavobacteriaceae	5
186938	Respirovirus	5
204669	Candidatus Koribacter versatilis Ellin345	5
383372	Roseiflexus castenholzii DSM 13941	5
402384	Halobacillus mangrovi	5
479434	Sphaerobacter thermophilus DSM 20745	5
502025	Haliangium ochraceum DSM 14365	5
651182	Desulfobacula toluolica Tol2	5
944644	Marseilleviridae	5
