TaxID	Lineage	Freq
314146	Euarchontoglires	380502
10116	Rattus norvegicus	116862
1	root	8264
9606	Homo sapiens	4498
131567	cellular organisms	3610
31957	Propionibacteriaceae	199
2	Bacteria	136
307461	Apocheima cinerarium nucleopolyhedrovirus	111
948	Anaplasma phagocytophilum	110
58620	Serpulina phage VSH-1	45
35237	dsDNA viruses, no RNA stage	42
425104	Shewanella sediminis HAW-EB3	33
106590	Cupriavidus necator	29
222891	Neorickettsia sennetsu str. Miyayama	29
1224	Proteobacteria	28
1798085	Piscine myocarditis-like virus	26
1239	Firmicutes	21
11191	Murine respirovirus	20
573065	Asticcacaulis excentricus CB 48	19
1729720	Salegentibacter sp. T436	19
1763	Mycobacterium	18
49547	Methanobrevibacter curvatus	18
661478	Fimbriimonas ginsengisoli Gsoil 348	18
188932	Pedobacter cryoconitis	17
10442	Baculoviridae	16
199441	Bacillus krulwichiae	16
941058	Bacillus phage SP-10	16
598659	Nautilia profundicola AmH	15
697303	Thermoanaerobacter wiegelii Rt8.B1	14
1985873	Sulfuriferula sp. AH1	14
2157	Archaea	13
1715989	Candidatus Nitrospira inopinata	13
44000	Caldicellulosiruptor	12
165695	Sphingobium	12
1760	Actinobacteria	10
2041	Aeromicrobium erythreum	9
901	Desulfovibrio piger	8
44742	Desulfovibrio fairfieldensis	8
1293572	Mythimna separata entomopoxvirus 'L'	8
1637999	Verrucomicrobia bacterium IMCC26134	8
48	Archangium gephyra	7
1449976	Kutzneria albida DSM 43870	7
1675863	Mocis sp. granulovirus	7
1783272	Terrabacteria group	7
1938604	Aquaspirillum sp. LM1	7
2259	Thermococcaceae	6
86106	endosymbiont of Acanthamoeba sp. UWC8	6
511062	Oceanimonas sp. GK1	6
558016	Alphabaculovirus	6
1445510	Gynuella sunshinyii YC6258	6
600	Salmonella enterica subsp. enterica serovar Thompson	5
1238	Piscirickettsia salmonis	5
11757	Mouse mammary tumor virus	5
12916	Acidovorax	5
44088	Canarypox virus	5
336810	Candidatus Sulcia muelleri	5
395495	Leptothrix cholodnii SP-6	5
588932	Brevundimonas naejangsanensis	5
634498	Methanobrevibacter ruminantium M1	5
713585	Thioalkalivibrio paradoxus ARh 1	5
755272	Micromonas pusilla virus 12T	5
1452514	Sosuga virus	5
1842539	Bosea sp. RAC05	5
1301	Streptococcus	4
1569	Sporosarcina	4
1754	Thermoanaerobacter	4
28031	Lysinibacillus fusiformis	4
29341	Clostridium argentinense	4
49546	Flavobacteriaceae	4
51677	Xestia c-nigrum granulovirus	4
75105	Paraburkholderia caribensis	4
111527	pseudomallei group	4
351671	Xenorhabdus doucetiae	4
364745	Choristoneura occidentalis granulovirus	4
521674	Planctopirus limnophila DSM 3776	4
558017	Betabaculovirus	4
1029756	Hyphomicrobium nitrativorans NL23	4
1042156	Clostridium sp. SY8519	4
1144275	Corallococcus coralloides DSM 2259	4
1348584	Cellulophaga baltica 18	4
1632864	Planctomyces sp. SH-PL14	4
1917232	Only Syngen Nebraska virus 5	4
196	Campylobacter fetus	3
1883	Streptomyces	3
2285	Sulfolobus acidocaldarius	3
28890	Euryarchaeota	3
62099	Anomala cuprea entomopoxvirus	3
69966	Macrococcus caseolyticus	3
85007	Corynebacteriales	3
118062	Methanobacterium congolense	3
170617	Adoxophyes orana granulovirus	3
379546	Aciduliprofundum	3
392500	Shewanella woodyi ATCC 51908	3
448385	Sorangium cellulosum So ce56	3
523841	Haloferax mediterranei ATCC 33500	3
983544	Lacinutrix sp. 5H-3-7-4	3
1335048	Defluviimonas alba	3
1434100	Methanosarcina sp. MTP4	3
1470434	Zhongshania aliphaticivorans	3
1540090	Bacillus phage Mater	3
1579979	Wenzhouxiangella marina	3
1586713	Yellowstone lake phycodnavirus 1	3
1642929	Lambdina fiscellaria nucleopolyhedrovirus	3
1768242	Paucibacter sp. KCTC 42545	3
1936080	Winogradskyella sp. J14-2	3
1961362	Sphingomonas sp. NIC1	3
22	Shewanella	2
52	Chondromyces crocatus	2
305	Ralstonia solanacearum	2
883	Desulfovibrio vulgaris str. 'Miyazaki F'	2
1177	Nostoc	2
1218	Prochlorococcus	2
1747	Cutibacterium acnes	2
1888	Streptomyces albus	2
2160	Methanobacterium	2
2172	Methanobrevibacter	2
2191	Methanomicrobiales	2
28211	Alphaproteobacteria	2
28216	Betaproteobacteria	2
32008	Burkholderia	2
42253	Nitrospira moscoviensis	2
58049	Colwellia sp. MT41	2
69395	Caulobacter henricii	2
86661	Bacillus cereus group	2
103817	Janibacter terrae	2
106592	Ensifer adhaerens	2
129338	Geobacillus subterraneus	2
189518	Leptospira interrogans serovar Lai str. 56601	2
193462	Streptomyces niveus	2
219334	Lactobacillus casei subsp. casei ATCC 393	2
251221	Gloeobacter violaceus PCC 7421	2
262324	Lysobacter gummosus	2
266779	Chelativorans sp. BNC1	2
283734	Staphylococcus pseudintermedius	2
319236	Nonlabens sediminis	2
338191	Nitrosopumilus	2
375286	Janthinobacterium sp. Marseille	2
397945	Acidovorax citrulli AAC00-1	2
398767	Geobacter lovleyi SZ	2
415426	Hyperthermus butylicus DSM 5456	2
455364	Chrysochromulina ericina virus	2
455632	Streptomyces griseus subsp. griseus NBRC 13350	2
573063	Methanocaldococcus infernus ME	2
592029	Nonlabens dokdonensis DSW-6	2
595494	Tolumonas auensis DSM 9187	2
643561	Acidovorax avenae subsp. avenae ATCC 19860	2
697329	Ruminococcus albus 7 = DSM 20455	2
754409	Winogradskyella sp. PG-2	2
944644	Marseilleviridae	2
1230456	Halorubrum kocurii JCM 14978	2
1249552	Pseudohongiella spirulinae	2
1307957	Clanis bilineata nucleopolyhedrovirus	2
1324932	Pseudomonas syringae pv. syringae HS191	2
1379270	Gemmatimonas phototrophica	2
1379910	Rufibacter sp. DG31D	2
