TaxID	Lineage	Freq
10116	Rattus norvegicus	6143701
314146	Euarchontoglires	3831908
9606	Homo sapiens	98971
131567	cellular organisms	78224
364745	Choristoneura occidentalis granulovirus	61704
2041	Aeromicrobium erythreum	47852
1	root	24970
356	Rhizobiales	22142
948	Anaplasma phagocytophilum	4763
1188792	Phaseolus vulgaris alphaendornavirus 1	2370
573065	Asticcacaulis excentricus CB 48	2070
1760	Actinobacteria	2021
1841249	Streptomyces sp. RTd22	1837
11768	Feline leukemia virus	1370
388950	Pontibacter akesuensis	1314
255247	Fictibacillus arsenicus	1119
2	Bacteria	1018
1445510	Gynuella sunshinyii YC6258	852
1239	Firmicutes	772
44742	Desulfovibrio fairfieldensis	657
875328	Mycobacterium sinense	639
1883	Streptomyces	583
1715989	Candidatus Nitrospira inopinata	503
1543721	Sedimenticola thiotaurini	487
266940	Kineococcus radiotolerans SRS30216 = ATCC BAA-149	419
106590	Cupriavidus necator	382
1224	Proteobacteria	378
222891	Neorickettsia sennetsu str. Miyayama	306
1763	Mycobacterium	295
697329	Ruminococcus albus 7 = DSM 20455	251
379	Rhizobium	242
48	Archangium gephyra	231
52	Chondromyces crocatus	228
286	Pseudomonas	216
710421	Mycobacterium chubuense NBB4	216
54571	Streptomyces venezuelae	214
61624	Paenibacillus mucilaginosus	199
28197	Arcobacter butzleri	197
1834196	Lachnoclostridium sp. YL32	194
1357279	Pseudomonas syringae CC1557	193
208439	Amycolatopsis japonica	192
1082851	Comamonas serinivorans	189
1798085	Piscine myocarditis-like virus	187
425104	Shewanella sediminis HAW-EB3	186
901	Desulfovibrio piger	181
697303	Thermoanaerobacter wiegelii Rt8.B1	179
435897	Lysobacter capsici	175
75906	Thermocrinis ruber	166
590745	Mus musculus mobilized endogenous polytropic provirus	154
1254432	Sorangium cellulosum So0157-2	153
2371	Xylella fastidiosa	152
930166	Pseudomonas brassicacearum	145
87882	Burkholderia cepacia complex	143
35237	dsDNA viruses, no RNA stage	142
1334629	Myxococcus fulvus 124B02	136
1909395	Nonomuraea sp. ATCC 55076	134
294	Pseudomonas fluorescens	130
1538644	Sphingobacterium sp. ML3W	130
1747	Cutibacterium acnes	129
12916	Acidovorax	128
1123269	Sphingomonas sanxanigenens DSM 19645 = NX02	127
710696	Intrasporangium calvum DSM 43043	125
32008	Burkholderia	124
165695	Sphingobium	124
1632864	Planctomyces sp. SH-PL14	124
2045	Pimelobacter simplex	123
749414	Streptomyces bingchenggensis BCW-1	123
2237	Haloarcula	121
28095	Burkholderia gladioli	121
1390395	Sphingomonas sp. LK11	121
595494	Tolumonas auensis DSM 9187	116
598659	Nautilia profundicola AmH	115
338	Xanthomonas	114
28211	Alphaproteobacteria	114
298654	Frankia inefficax	114
1768108	Deinococcus actinosclerus	112
448385	Sorangium cellulosum So ce56	111
198620	Pseudomonas koreensis	110
75105	Paraburkholderia caribensis	108
396588	Thioalkalivibrio sulfidiphilus HL-EbGr7	108
338969	Rhodoferax ferrireducens T118	106
445710	Dyella thiooxydans	106
1246995	Actinoplanes friuliensis DSM 7358	104
471853	Beutenbergia cavernae DSM 12333	102
1555112	Limnochorda pilosa	102
1847	Pseudonocardia	101
675635	Pseudonocardia dioxanivorans CB1190	101
1889	Streptomyces ambofaciens	100
1964449	Streptomyces sp. 3211	99
570	Klebsiella	98
450378	Croceicoccus marinus	95
1827	Rhodococcus	94
10243	Cowpox virus	94
85698	Achromobacter xylosoxidans	94
452652	Kitasatospora setae KM-6054	92
62928	Azoarcus sp. BH72	91
2003394	Alphaendornavirus	91
390235	Pseudomonas putida W619	90
1697043	Bordetella sp. H567	90
224915	Buchnera aphidicola str. Bp (Baizongia pistaciae)	89
1229727	Thiobacimonas profunda	88
