TaxID	Lineage	Freq
10116	Rattus norvegicus	1107302
314146	Euarchontoglires	690991
2209	Methanosarcina mazei	437394
2157	Archaea	176262
2285	Sulfolobus acidocaldarius	100996
131567	cellular organisms	32219
9606	Homo sapiens	17203
1	root	13823
1483596	Methanosarcina sp. 2.H.T.1A.15	9288
2207	Methanosarcina	8474
948	Anaplasma phagocytophilum	5297
1483602	Methanosarcina sp. 1.H.T.1A.1	4603
573065	Asticcacaulis excentricus CB 48	2421
1715989	Candidatus Nitrospira inopinata	1377
1483597	Methanosarcina sp. 2.H.T.1A.3	726
1224	Proteobacteria	705
364745	Choristoneura occidentalis granulovirus	533
1917232	Only Syngen Nebraska virus 5	462
35237	dsDNA viruses, no RNA stage	438
1080068	Leptolyngbya sp. O-77	347
1445510	Gynuella sunshinyii YC6258	230
1760	Actinobacteria	220
1483598	Methanosarcina sp. 2.H.T.1A.8	218
2	Bacteria	204
1483601	Methanosarcina sp. 1.H.A.2.2	183
2041	Aeromicrobium erythreum	181
28890	Euryarchaeota	180
1230459	Natrinema gari JCM 14663	177
106590	Cupriavidus necator	165
498848	Thermus aquaticus Y51MC23	150
52	Chondromyces crocatus	137
75906	Thermocrinis ruber	129
28211	Alphaproteobacteria	121
1632864	Planctomyces sp. SH-PL14	117
630626	Shimwellia blattae DSM 4481 = NBRC 105725	116
1127134	Nocardia cyriacigeorgica GUH-2	106
48	Archangium gephyra	99
1449976	Kutzneria albida DSM 43870	96
425104	Shewanella sediminis HAW-EB3	95
697329	Ruminococcus albus 7 = DSM 20455	92
1883	Streptomyces	91
1134782	Escherichia coli O104:H4 str. 2009EL-2050	87
388950	Pontibacter akesuensis	83
53707	Pseudomonas amygdali pv. lachrymans	81
199441	Bacillus krulwichiae	80
1923127	Hubei picorna-like virus 46	72
743722	Sphingobacterium sp. 21	70
456327	Xanthomonas euvesicatoria	65
1227487	Halogeometricum pallidum JCM 14848	65
797114	Halosimplex carlsbadense 2-9-1	62
871968	Desulfitobacterium metallireducens DSM 15288	62
1227497	Natronococcus amylolyticus DSM 10524	62
87882	Burkholderia cepacia complex	60
797304	Natronobacterium gregoryi SP2	60
286	Pseudomonas	57
1227456	Halococcus salifodinae DSM 8989	57
1904640	Betaproteobacteria bacterium GR16-43	57
1727196	Methylomonas sp. DH-1	55
479435	Kribbella flavida DSM 17836	53
946333	Rhizobacter gummiphilus	53
192	Azospirillum brasilense	52
93218	Pandoraea apista	52
22	Shewanella	50
1763	Mycobacterium	47
1842539	Bosea sp. RAC05	47
397945	Acidovorax citrulli AAC00-1	46
1230452	Haloferax lucentense DSM 14919	46
338963	Pelobacter carbinolicus DSM 2380	44
1227489	Haloterrigena thermotolerans DSM 11522	44
61624	Paenibacillus mucilaginosus	43
326424	Frankia alni ACN14a	43
1141883	Massilia putida	43
595494	Tolumonas auensis DSM 9187	42
1227494	Natrinema altunense JCM 12890	42
1230457	Haloterrigena limicola JCM 13563	41
1315974	Sphingobium sp. TKS	40
810	Chlamydia	39
574087	Acetohalobium arabaticum DSM 5501	39
713585	Thioalkalivibrio paradoxus ARh 1	38
1300342	Dokdonella koreensis DS-123	38
1985873	Sulfuriferula sp. AH1	37
307461	Apocheima cinerarium nucleopolyhedrovirus	36
340	Xanthomonas campestris pv. campestris	34
318683	Gluconobacter albidus	34
931277	Halococcus morrhuae DSM 1307	34
1747	Cutibacterium acnes	33
460265	Methylobacterium nodulans ORS 2060	33
547559	Natrialba magadii ATCC 43099	33
1229727	Thiobacimonas profunda	33
1795053	Microbacterium sp. PAMC 28756	33
1901	Streptomyces clavuligerus	32
75105	Paraburkholderia caribensis	32
448385	Sorangium cellulosum So ce56	32
1227488	Haloterrigena salina JCM 13891	32
1349410	Pandoravirus salinus	32
222891	Neorickettsia sennetsu str. Miyayama	31
288000	Bradyrhizobium sp. BTAi1	31
543736	Rhodococcus opacus PD630	31
1223802	Sulfuritalea hydrogenivorans sk43H	31
1227462	Haloferax sp. ATCC BAA-644	31
523845	Methanothermococcus thermolithotrophicus DSM 2095	30
537971	Helicobacter cinaedi CCUG 18818 = ATCC BAA-847	30
356	Rhizobiales	29
1847	Pseudonocardia	29
1227492	Natrialba chahannaoensis JCM 10990	29
1610493	Tessaracoccus flavus	29
40323	Stenotrophomonas	28
1667587	Papio ursinus cytomegalovirus	28
1842535	Blastomonas sp. RAC04	28
558016	Alphabaculovirus	27
1133849	Nocardia brasiliensis ATCC 700358	27
1598	Lactobacillus reuteri	26
32008	Burkholderia	26
121871	Haloterrigena	26
588932	Brevundimonas naejangsanensis	26
1208324	Celeribacter indicus	26
1842727	Rhodoferax sp. DCY110	26
1827	Rhodococcus	25
251221	Gloeobacter violaceus PCC 7421	25
479432	Streptosporangium roseum DSM 43021	25
1230453	Haloferax elongans ATCC BAA-1513	25
1390395	Sphingomonas sp. LK11	25
1854	Frankia	24
298654	Frankia inefficax	24
675635	Pseudonocardia dioxanivorans CB1190	24
927083	Sandaracinus amylolyticus	24
28197	Arcobacter butzleri	23
1909395	Nonomuraea sp. ATCC 55076	23
1978339	Chromatiaceae bacterium 2141T.STBD.0c.01a	23
1129	Synechococcus	22
28452	Leptospira alstonii	22
29341	Clostridium argentinense	22
888061	Desulfomicrobium orale DSM 12838	22
1227466	Halorubrum coriense DSM 10284	22
1891926	Fuerstia marisgermanicae	22
44088	Canarypox virus	21
234612	Streptomyces sp. TN58	21
378753	Kocuria rhizophila DC2201	21
558017	Betabaculovirus	21
571913	Luteipulveratus mongoliensis	21
1227481	Halorubrum hochstenium ATCC 700873	21
1334629	Myxococcus fulvus 124B02	21
1239	Firmicutes	20
32002	Achromobacter denitrificans	20
1230451	Haloarcula argentinensis DSM 12282	20
54571	Streptomyces venezuelae	19
98383	Plutella xylostella granulovirus	19
272942	Rhodobacter capsulatus SB 1003	19
446470	Stackebrandtia nassauensis DSM 44728	19
640511	Burkholderia sp. CCGE1002	19
795797	Halalkalicoccus jeotgali B3	19
1144275	Corallococcus coralloides DSM 2259	19
1227468	Halorubrum distributum JCM 10118	19
1391653	Vulgatibacter incomptus	19
294	Pseudomonas fluorescens	18
379	Rhizobium	18
562	Escherichia coli	18
1569	Sporosarcina	18
31957	Propionibacteriaceae	18
106370	Frankia casuarinae	18
266940	Kineococcus radiotolerans SRS30216 = ATCC BAA-149	18
290340	Paenarthrobacter aurescens TC1	18
511062	Oceanimonas sp. GK1	18
649831	Actinoplanes sp. N902-109	18
1030157	Sphingomonas sp. KC8	18
1729720	Salegentibacter sp. T436	18
817	Bacteroides fragilis	17
44249	Paenibacillus	17
563040	Sulfurimonas autotrophica DSM 16294	17
930166	Pseudomonas brassicacearum	17
1003195	Streptomyces cattleya NRRL 8057 = DSM 46488	17
1291379	Treponema pedis str. T A4	17
1387353	Paludisphaera borealis	17
1238	Piscirickettsia salmonis	16
80865	Delftia	16
85413	Bosea	16
204669	Candidatus Koribacter versatilis Ellin345	16
243265	Photorhabdus luminescens subsp. laumondii TTO1	16
402384	Halobacillus mangrovi	16
412690	Microterricola viridarii	16
446462	Actinosynnema mirum DSM 43827	16
572477	Allochromatium vinosum DSM 180	16
651182	Desulfobacula toluolica Tol2	16
756272	Rubinisphaera brasiliensis DSM 5305	16
1132509	Halococcus hamelinensis 100A6	16
1636152	Planctomyces sp. SH-PL62	16
262	Francisella	15
976	Bacteroidetes	15
1301	Streptococcus	15
1386	Bacillus	15
1663	Arthrobacter	15
2237	Haloarcula	15
38300	Streptomyces pristinaespiralis	15
49338	Desulfitobacterium hafniense	15
93220	Pandoraea pnomenusa	15
106592	Ensifer adhaerens	15
111527	pseudomallei group	15
285473	Streptomyces rubrolavendulae	15
338969	Rhodoferax ferrireducens T118	15
530564	Pirellula staleyi DSM 6068	15
1173026	Gloeocapsa sp. PCC 7428	15
1227457	Halococcus thailandensis JCM 13552	15
1227495	Natrinema pallidum DSM 3751	15
1227498	Natronococcus jeotgali DSM 18795	15
1357915	Arthrobacter sp. QXT-31	15
1783272	Terrabacteria group	15
1798085	Piscine myocarditis-like virus	15
1805478	Olsenella sp. Marseille-P2300	15
56	Sorangium cellulosum	14
635	Edwardsiella	14
1117	Cyanobacteria	14
47878	Pseudomonas azotoformans	14
85698	Achromobacter xylosoxidans	14
227290	Rhizobium/Agrobacterium group	14
246197	Myxococcus xanthus DK 1622	14
262722	Mycoplasma hyopneumoniae 7448	14
342108	Magnetospirillum magneticum AMB-1	14
349221	Micavibrio aeruginosavorus	14
417290	Saccharopolyspora erythraea prophage pSE211	14
438753	Azorhizobium caulinodans ORS 571	14
455364	Chrysochromulina ericina virus	14
463040	Bordetella genomosp. 13	14
587753	Pseudomonas chlororaphis	14
644966	Thermaerobacter marianensis DSM 12885	14
656024	Frankia symbiont of Datisca glomerata	14
1227454	Halobiforma nitratireducens JCM 10879	14
1254432	Sorangium cellulosum So0157-2	14
1408281	Endomicrobium proavitum	14
1536774	Paenibacillus sp. FSL H7-0357	14
1841249	Streptomyces sp. RTd22	14
1288	Staphylococcus xylosus	13
28108	Alteromonas macleodii	13
28110	Francisella philomiragia	13
31979	Clostridiaceae	13
37329	Nocardia farcinica	13
68249	Streptomyces pactum	13
86106	endosymbiont of Acanthamoeba sp. UWC8	13
198107	Azoarcus sp. CIB	13
198620	Pseudomonas koreensis	13
263358	Verrucosispora maris AB-18-032	13
337191	Gordonia sp. KTR9	13
388919	Streptococcus sanguinis SK36	13
744985	alpha proteobacterium HIMB59	13
797303	Natrinema pellirubrum DSM 15624	13
983917	Rubrivivax gelatinosus IL144	13
1110502	Tistrella mobilis KA081020-065	13
1183438	Gloeobacter kilaueensis JS1	13
1227452	Haloarcula amylolytica JCM 13557	13
1227491	Natrialba aegyptia DSM 13077	13
1227496	Natrinema versiforme JCM 10478	13
1536770	Paenibacillus sp. FSL R5-0345	13
1555112	Limnochorda pilosa	13
1586713	Yellowstone lake phycodnavirus 1	13
1644061	Natrialbaceae	13
1723645	Rhodococcus sp. 008	13
222	Achromobacter	12
672	Vibrio vulnificus	12
1107	Chloroflexus	12
1236	Gammaproteobacteria	12
146919	Salinibacter ruber	12
158822	Cedecea neteri	12
179408	Oscillatoria nigro-viridis PCC 7112	12
452637	Opitutus terrae PB90-1	12
512565	Actinoplanes missouriensis 431	12
1227453	Haloarcula japonica DSM 6131	12
1561023	Curtobacterium sp. MR_MD2014	12
1630693	Gemmata sp. SH-PL17	12
1758689	Serinicoccus sp. JLT9	12
1765055	Haloarcula sp. CBA1127	12
287	Pseudomonas aeruginosa	11
543	Enterobacteriaceae	11
10442	Baculoviridae	11
12916	Acidovorax	11
31989	Rhodobacteraceae	11
54291	Raoultella ornithinolytica	11
68287	Mesorhizobium	11
190893	Vibrio coralliilyticus	11
290317	Chlorobium phaeobacteroides DSM 266	11
452863	Pseudarthrobacter chlorophenolicus A6	11
479433	Catenulispora acidiphila DSM 44928	11
483547	Geoalkalibacter subterraneus	11
717605	Thermobacillus composti KWC4	11
795665	Hydrogenophaga sp. PBC	11
1227482	Halorubrum lipolyticum DSM 21995	11
1297742	Myxococcus hansupus	11
1547283	Bacillus weihaiensis	11
1637999	Verrucomicrobia bacterium IMCC26134	11
1692238	Enterobacter sp. FY-07	11
1697043	Bordetella sp. H567	11
1842533	Acidovorax sp. RAC01	11
517	Bordetella	10
712	Pasteurellaceae	10
964	Herbaspirillum seropedicae	10
1578	Lactobacillus	10
1736	Eubacterium limosum	10
2251	Haloferax	10
49546	Flavobacteriaceae	10
65496	Actinoalloteichus	10
68173	Streptomyces albolongus	10
80840	Burkholderiales	10
111015	Actinomyces radicidentis	10
111781	Leptolyngbya sp. PCC 7376	10
119060	Burkholderiaceae	10
279113	Collimonas pratensis	10
313603	Maribacter sp. HTCC2170	10
360911	Exiguobacterium sp. AT1b	10
396588	Thioalkalivibrio sulfidiphilus HL-EbGr7	10
469383	Conexibacter woesei DSM 14684	10
477641	Modestobacter marinus	10
528191	Paenibacillus xylanexedens	10
561304	Mycobacterium leprae Br4923	10
697303	Thermoanaerobacter wiegelii Rt8.B1	10
710696	Intrasporangium calvum DSM 43043	10
1125411	Candidatus Thioglobus singularis PS1	10
1179773	Saccharothrix espanaensis DSM 44229	10
1227484	Halorubrum saccharovorum DSM 1137	10
1455609	Haloterrigena jeotgali A29	10
1538644	Sphingobacterium sp. ML3W	10
1542390	Francisella sp. CA97-1460	10
1565991	Bacillus sp. X1(2014)	10
1670800	Mesorhizobium sp. B7	10
1675863	Mocis sp. granulovirus	10
1805714	Christensenella massiliensis	10
1849967	Streptomyces sp. SAT1	10
1855519	Sphingobium sp. EP60837	10
1856685	Pseudomonas sp. TCU-HL1	10
1945512	Cellvibrio sp. PSBB023	10
1085	Rhodospirillum rubrum	9
1268	Micrococcaceae	9
1358	Lactococcus lactis	9
1907	Streptomyces glaucescens	9
2742	Marinobacter	9
28095	Burkholderia gladioli	9
43657	Pseudoalteromonas luteoviolacea	9
47763	Streptomyces lydicus	9
49547	Methanobrevibacter curvatus	9
85991	Chlamydia pecorum	9
121719	Pannonibacter phragmitetus	9
134676	Actinoplanes sp. SE50/110	9
161398	Pseudoalteromonas phenolica	9
186817	Bacillaceae	9
216142	Pseudomonas rhizosphaerae	9
273063	Sulfolobus tokodaii str. 7	9
313596	Robiginitalea biformata HTCC2501	9
360910	Bordetella avium 197N	9
364410	Granulibacter bethesdensis	9
373994	Rivularia sp. PCC 7116	9
395963	Beijerinckia indica subsp. indica ATCC 9039	9
455632	Streptomyces griseus subsp. griseus NBRC 13350	9
634177	Komagataeibacter medellinensis NBRC 3288	9
643562	Desulfovibrio aespoeensis Aspo-2	9
710421	Mycobacterium chubuense NBB4	9
716816	Oceanicoccus sagamiensis	9
717774	Marinomonas mediterranea MMB-1	9
858215	Thermoanaerobacterium xylanolyticum LX-11	9
1082851	Comamonas serinivorans	9
1085624	Persicobacter sp. JZB09	9
1227455	Halococcus saccharolyticus DSM 5350	9
1230454	Halorubrum aidingense JCM 13560	9
1230456	Halorubrum kocurii JCM 14978	9
1245471	Pseudomonas resinovorans NBRC 106553	9
1415166	Nocardia nova SH22a	9
1441930	Chania multitudinisentens RB-25	9
1702287	Negativicoccus massiliensis	9
1860122	Halothiobacillus sp. LS2	9
305	Ralstonia solanacearum	8
449	Legionella hackeliae	8
470	Acinetobacter baumannii	8
953	Wolbachia	8
1063	Rhodobacter sphaeroides	8
1298	Deinococcus	8
1703	Brevibacterium linens	8
1912	Streptomyces hygroscopicus	8
11757	Mouse mammary tumor virus	8
28105	Sinorhizobium	8
36870	Wigglesworthia glossinidia endosymbiont of Glossina brevipalpis	8
58049	Colwellia sp. MT41	8
79604	Denitrobacterium detoxificans	8
82654	Pseudanabaena sp. PCC 7367	8
134962	Nocardia soli	8
162209	Paenibacillus naphthalenovorans	8
204457	Sphingomonadales	8
384616	Pyrobaculum islandicum DSM 4184	8
392733	Terriglobus	8
404589	Anaeromyxobacter sp. Fw109-5	8
446466	Cellulomonas flavigena DSM 20109	8
471855	Slackia heliotrinireducens DSM 20476	8
488538	Candidatus Puniceispirillum marinum IMCC1322	8
521674	Planctopirus limnophila DSM 3776	8
