TaxID	Lineage	Freq
10116	Rattus norvegicus	5024774
314146	Euarchontoglires	4070072
131567	cellular organisms	121689
9606	Homo sapiens	100166
1	root	26751
948	Anaplasma phagocytophilum	4774
1455609	Haloterrigena jeotgali A29	4159
11768	Feline leukemia virus	3036
573065	Asticcacaulis excentricus CB 48	2463
11786	Murine leukemia virus	2360
696127	Candidatus Midichloria mitochondrii IricVA	1497
388950	Pontibacter akesuensis	1412
1702287	Negativicoccus massiliensis	1077
153135	Gammaretrovirus	1007
1445510	Gynuella sunshinyii YC6258	768
2	Bacteria	597
11801	Moloney murine leukemia virus	577
394239	Koala retrovirus	542
222891	Neorickettsia sennetsu str. Miyayama	439
1173022	Crinalium epipsammum PCC 9333	406
2041	Aeromicrobium erythreum	397
1254432	Sorangium cellulosum So0157-2	343
364745	Choristoneura occidentalis granulovirus	306
1543721	Sedimenticola thiotaurini	301
1224	Proteobacteria	300
11819	Spleen focus-forming virus	284
1715989	Candidatus Nitrospira inopinata	264
53707	Pseudomonas amygdali pv. lachrymans	254
1082851	Comamonas serinivorans	242
1883	Streptomyces	235
697329	Ruminococcus albus 7 = DSM 20455	231
53408	Pseudomonas citronellolis	207
356	Rhizobiales	190
1697043	Bordetella sp. H567	181
12916	Acidovorax	177
1985873	Sulfuriferula sp. AH1	172
479432	Streptosporangium roseum DSM 43021	170
598659	Nautilia profundicola AmH	167
1805714	Christensenella massiliensis	165
28197	Arcobacter butzleri	164
61624	Paenibacillus mucilaginosus	163
326427	Chloroflexus aggregans DSM 9485	163
106590	Cupriavidus necator	162
48	Archangium gephyra	160
10243	Cowpox virus	158
28095	Burkholderia gladioli	156
1632864	Planctomyces sp. SH-PL14	155
388919	Streptococcus sanguinis SK36	152
145261	Methanothermobacter wolfeii	145
1763	Mycobacterium	143
1834519	Fibrella sp. ES10-3-2-2	143
1334629	Myxococcus fulvus 124B02	136
1538644	Sphingobacterium sp. ML3W	133
613	Serratia	132
456442	Methanoregula boonei 6A8	131
686597	Martelella sp. AD-3	129
198620	Pseudomonas koreensis	128
479435	Kribbella flavida DSM 17836	128
794903	Opitutaceae bacterium TAV5	128
446470	Stackebrandtia nassauensis DSM 44728	125
743722	Sphingobacterium sp. 21	124
52	Chondromyces crocatus	117
28211	Alphaproteobacteria	115
262324	Lysobacter gummosus	114
1173026	Gloeocapsa sp. PCC 7428	114
1670800	Mesorhizobium sp. B7	111
87882	Burkholderia cepacia complex	108
1390395	Sphingomonas sp. LK11	100
392500	Shewanella woodyi ATCC 51908	98
1760	Actinobacteria	96
59201	Salmonella enterica subsp. enterica	96
420662	Methylibium petroleiphilum PM1	96
404589	Anaeromyxobacter sp. Fw109-5	95
450378	Croceicoccus marinus	95
710696	Intrasporangium calvum DSM 43043	95
353210	Replication competent viruses	94
298654	Frankia inefficax	91
1915078	Thioclava nitratireducens	91
448385	Sorangium cellulosum So ce56	89
713585	Thioalkalivibrio paradoxus ARh 1	88
479433	Catenulispora acidiphila DSM 44928	85
644282	Desulfarculus baarsii DSM 2075	83
1842533	Acidovorax sp. RAC01	83
32008	Burkholderia	81
122277	Pectobacterium	80
314260	Parvularcula bermudensis HTCC2503	80
294	Pseudomonas fluorescens	79
1307761	Salinispira pacifica	79
286	Pseudomonas	78
2371	Xylella fastidiosa	78
1215089	Planococcus halocryophilus	77
208439	Amycolatopsis japonica	76
1555112	Limnochorda pilosa	76
255247	Fictibacillus arsenicus	75
445710	Dyella thiooxydans	75
1847	Pseudonocardia	74
1072256	Corynebacterium uterequi	74
93220	Pandoraea pnomenusa	73
756272	Rubinisphaera brasiliensis DSM 5305	72
425104	Shewanella sediminis HAW-EB3	71
927083	Sandaracinus amylolyticus	71
59374	Fibrobacter succinogenes subsp. succinogenes S85	70
1300347	Nocardioides dokdonensis FR1436	70
479431	Nakamurella multipartita DSM 44233	66
222	Achromobacter	65
68173	Streptomyces albolongus	65
230356	Methanolacinia paynteri	65
204457	Sphingomonadales	64
864564	Parascardovia denticolens DSM 10105 = JCM 12538	64
1441930	Chania multitudinisentens RB-25	64
338	Xanthomonas	63
595494	Tolumonas auensis DSM 9187	63
675635	Pseudonocardia dioxanivorans CB1190	63
1386	Bacillus	62
1909395	Nonomuraea sp. ATCC 55076	62
930166	Pseudomonas brassicacearum	61
471853	Beutenbergia cavernae DSM 12333	60
1111069	Thermus sp. CCB_US3_UF1	60
176299	Agrobacterium fabrum str. C58	59
106370	Frankia casuarinae	58
326424	Frankia alni ACN14a	58
526227	Meiothermus silvanus DSM 9946	58
1561022	Streptomyces sp. CCM_MD2014	58
1838286	Lacunisphaera limnophila	58
1663	Arthrobacter	57
365046	Ramlibacter tataouinensis TTB310	57
1041522	Mycobacterium colombiense CECT 3035	57
1075397	Halolamina	57
10662	Myoviridae	56
35237	dsDNA viruses, no RNA stage	56
83986	Methanoculleus bourgensis	56
246197	Myxococcus xanthus DK 1622	56
1783515	Streptomyces sp. S10(2016)	56
945713	Ignavibacterium album JCM 16511	55
1147786	Pseudomonas mandelii JR-1	55
1227493	Natrialba hulunbeirensis JCM 10989	55
1841249	Streptomyces sp. RTd22	55
1482	Virgibacillus halodenitrificans	54
1915	Streptomyces lincolnensis	54
37329	Nocardia farcinica	54
640511	Burkholderia sp. CCGE1002	54
1144275	Corallococcus coralloides DSM 2259	54
337191	Gordonia sp. KTR9	53
661410	Methylobacterium extorquens DM4	53
1408224	Sinorhizobium americanum CCGM7	51
38300	Streptomyces pristinaespiralis	50
1230456	Halorubrum kocurii JCM 14978	50
550540	Ferrimonas balearica DSM 9799	49
1849032	Arthrobacter sp. U41	49
316	Pseudomonas stutzeri	48
43657	Pseudoalteromonas luteoviolacea	48
83558	Chlamydia pneumoniae	48
193462	Streptomyces niveus	48
456163	Thermus parvatiensis	48
653045	Streptomyces violaceusniger Tu 4113	48
1249552	Pseudohongiella spirulinae	48
1117	Cyanobacteria	47
31989	Rhodobacteraceae	47
190893	Vibrio coralliilyticus	47
572544	Ilyobacter polytropus DSM 2926	47
85698	Achromobacter xylosoxidans	46
396588	Thioalkalivibrio sulfidiphilus HL-EbGr7	46
412690	Microterricola viridarii	46
571913	Luteipulveratus mongoliensis	46
1117647	Simiduia agarivorans SA1 = DSM 21679	46
54571	Streptomyces venezuelae	45
743721	Pseudoxanthomonas suwonensis 11-1	45
1274631	Bradyrhizobium icense	45
1609977	Sphingomonas hengshuiensis	45
1236	Gammaproteobacteria	44
477245	Streptomyces cyaneogriseus subsp. noncyanogenus	44
1110502	Tistrella mobilis KA081020-065	44
1141883	Massilia putida	44
44249	Paenibacillus	43
47763	Streptomyces lydicus	43
75906	Thermocrinis ruber	43
397945	Acidovorax citrulli AAC00-1	43
502025	Haliangium ochraceum DSM 14365	43
797299	Halostagnicola larsenii XH-48	43
1586713	Yellowstone lake phycodnavirus 1	43
1667587	Papio ursinus cytomegalovirus	43
635	Edwardsiella	42
106589	Cupriavidus	42
140052	Betaretrovirus	42
1245471	Pseudomonas resinovorans NBRC 106553	42
1536770	Paenibacillus sp. FSL R5-0345	42
1758689	Serinicoccus sp. JLT9	42
517	Bordetella	41
1126	Microcystis aeruginosa	41
29341	Clostridium argentinense	41
146923	Streptomyces parvulus	41
1707785	Massilia sp. WG5	41
1805478	Olsenella sp. Marseille-P2300	41
2237	Haloarcula	40
84292	Microbacterium chocolatum	40
111527	pseudomallei group	40
1586287	Lentzea guizhouensis	40
1725411	Streptomyces sp. CdTB01	40
1923127	Hubei picorna-like virus 46	40
1827	Rhodococcus	39
353212	Mammalian gammaretrovirus group	39
455632	Streptomyces griseus subsp. griseus NBRC 13350	39
660596	Pantoea stewartii subsp. stewartii DC283	39
1229727	Thiobacimonas profunda	39
1420917	Marinobacter salarius	39
570	Klebsiella	38
31957	Propionibacteriaceae	38
75105	Paraburkholderia caribensis	38
80864	Comamonadaceae	38
80865	Delftia	38
323259	Methanospirillum hungatei JF-1	38
452652	Kitasatospora setae KM-6054	38
649831	Actinoplanes sp. N902-109	38
931626	Acetobacterium woodii DSM 1030	38
983917	Rubrivivax gelatinosus IL144	38
1315974	Sphingobium sp. TKS	38
1301	Streptococcus	37
2267	Thermoproteaceae	37
47878	Pseudomonas azotoformans	37
59753	Alcanivorax	37
84022	Clostridium aceticum	37
446462	Actinosynnema mirum DSM 43827	37
756883	halophilic archaeon DL31	37
1217721	Dyella japonica A8	37
1223802	Sulfuritalea hydrogenivorans sk43H	37
1842539	Bosea sp. RAC05	37
287	Pseudomonas aeruginosa	36
2251	Haloferax	36
512565	Actinoplanes missouriensis 431	36
706587	Desulfomonile tiedjei DSM 6799	36
868864	Desulfurobacterium thermolithotrophum DSM 11699	36
1183438	Gloeobacter kilaueensis JS1	36
1852374	Ezakiella massiliensis	36
290318	Chlorobium phaeovibrioides DSM 265	35
471852	Thermomonospora curvata DSM 43183	35
305	Ralstonia solanacearum	34
1569	Sporosarcina	34
33059	Acidithiobacillus caldus	34
111781	Leptolyngbya sp. PCC 7376	34
298653	Frankia sp. EAN1pec	34
1697053	Oblitimonas alkaliphila	34
2309	Pyrodictium occultum	33
234267	Candidatus Solibacter usitatus Ellin6076	33
526225	Geodermatophilus obscurus DSM 43160	33
878220	Chryseobacterium sp. StRB126	33
1223515	Corynebacterium humireducens NBRC 106098 = DSM 45392	33
1300344	Isoptericola dokdonensis DS-3	33
1945512	Cellvibrio sp. PSBB023	33
901	Desulfovibrio piger	32
1076	Rhodopseudomonas palustris	32
11788	Abelson murine leukemia virus	32
31958	Amycolatopsis orientalis	32
59505	Actinotignum schaalii	32
94132	Ramlibacter tataouinensis	32
145458	Rathayibacter toxicus	32
460265	Methylobacterium nodulans ORS 2060	32
590745	Mus musculus mobilized endogenous polytropic provirus	32
656366	Arthrobacter alpinus	32
1515612	Sphingopyxis fribergensis	32
543	Enterobacteriaceae	31
1388	Alicyclobacillus acidocaldarius subsp. acidocaldarius	31
1813	Amycolatopsis	31
1894	Streptomyces aureofaciens	31
33882	Microbacterium	31
56460	Xanthomonas vesicatoria	31
80840	Burkholderiales	31
121871	Haloterrigena	31
257708	Roseomonas gilardii	31
292913	Sphingopyxis sp. 113P3	31
926550	Caldilinea aerophila DSM 14535 = NBRC 104270	31
1379910	Rufibacter sp. DG31D	31
1904640	Betaproteobacteria bacterium GR16-43	31
1931241	Pseudomonas sp. S-6-2	31
642	Aeromonas	30
1129	Synechococcus	30
1888	Streptomyces albus	30
