TaxID	Lineage	Freq
10116	Rattus norvegicus	5104063
314146	Euarchontoglires	2208111
364745	Choristoneura occidentalis granulovirus	75160
9606	Homo sapiens	60518
1	root	59952
2041	Aeromicrobium erythreum	39179
131567	cellular organisms	33284
948	Anaplasma phagocytophilum	21503
356	Rhizobiales	5821
630626	Shimwellia blattae DSM 4481 = NBRC 105725	3881
1264579	Halococcus sediminicola	2967
1760	Actinobacteria	2649
1805714	Christensenella massiliensis	2421
53707	Pseudomonas amygdali pv. lachrymans	2081
810	Chlamydia	1758
1080068	Leptolyngbya sp. O-77	1740
930166	Pseudomonas brassicacearum	1678
61624	Paenibacillus mucilaginosus	1675
1702287	Negativicoccus massiliensis	1662
2194	Methanomicrobiaceae	1492
145261	Methanothermobacter wolfeii	1431
1715989	Candidatus Nitrospira inopinata	1337
2014	Nocardiopsis dassonvillei	1188
875328	Mycobacterium sinense	1161
2	Bacteria	1098
1883	Streptomyces	870
305	Ralstonia solanacearum	828
1632864	Planctomyces sp. SH-PL14	714
1117	Cyanobacteria	678
1224	Proteobacteria	677
1852373	Murdochiella sp. Marseille-P2341	556
1841249	Streptomyces sp. RTd22	526
1138382	Mycobacterium intracellulare MOTT-02	471
526227	Meiothermus silvanus DSM 9946	451
374840	Enterobacteria phage phiX174 sensu lato	448
1298	Deinococcus	447
1455609	Haloterrigena jeotgali A29	445
448385	Sorangium cellulosum So ce56	442
1636152	Planctomyces sp. SH-PL62	416
1075397	Halolamina	393
1697043	Bordetella sp. H567	389
633149	Brevundimonas subvibrioides ATCC 15264	379
653045	Streptomyces violaceusniger Tu 4113	371
656024	Frankia symbiont of Datisca glomerata	366
528244	Azospirillum thiophilum	364
286	Pseudomonas	361
52	Chondromyces crocatus	349
1030157	Sphingomonas sp. KC8	339
712122	Actinomyces sp. oral taxon 414	337
537971	Helicobacter cinaedi CCUG 18818 = ATCC BAA-847	326
573065	Asticcacaulis excentricus CB 48	325
675635	Pseudonocardia dioxanivorans CB1190	325
294	Pseudomonas fluorescens	318
1076588	Thiolapillus brandeum	318
472759	Nitrosococcus halophilus Nc 4	316
106590	Cupriavidus necator	312
93218	Pandoraea apista	307
298654	Frankia inefficax	298
68570	Streptomyces albulus	297
483547	Geoalkalibacter subterraneus	296
446470	Stackebrandtia nassauensis DSM 44728	293
388950	Pontibacter akesuensis	292
1569	Sporosarcina	290
1254432	Sorangium cellulosum So0157-2	286
44249	Paenibacillus	283
48	Archangium gephyra	282
1390395	Sphingomonas sp. LK11	276
574087	Acetohalobium arabaticum DSM 5501	270
316	Pseudomonas stutzeri	267
288000	Bradyrhizobium sp. BTAi1	261
456327	Xanthomonas euvesicatoria	259
1555112	Limnochorda pilosa	258
1923127	Hubei picorna-like virus 46	257
1703	Brevibacterium linens	255
710421	Mycobacterium chubuense NBB4	247
54571	Streptomyces venezuelae	244
43658	Pseudoalteromonas rubra	240
87882	Burkholderia cepacia complex	236
888061	Desulfomicrobium orale DSM 12838	236
342108	Magnetospirillum magneticum AMB-1	235
75105	Paraburkholderia caribensis	228
1985873	Sulfuriferula sp. AH1	224
697329	Ruminococcus albus 7 = DSM 20455	222
1377	Aerococcus viridans	220
693979	Bacteroides helcogenes P 36-108	217
246197	Myxococcus xanthus DK 1622	216
