TaxID	Lineage	Freq
10116	Rattus norvegicus	2978585
314146	Euarchontoglires	2265696
131567	cellular organisms	70629
9606	Homo sapiens	54918
1	root	15277
2041	Aeromicrobium erythreum	14283
364745	Choristoneura occidentalis granulovirus	8353
356	Rhizobiales	5095
1455609	Haloterrigena jeotgali A29	2540
948	Anaplasma phagocytophilum	2374
11768	Feline leukemia virus	1420
11786	Murine leukemia virus	1363
696127	Candidatus Midichloria mitochondrii IricVA	1071
573065	Asticcacaulis excentricus CB 48	829
388950	Pontibacter akesuensis	747
153135	Gammaretrovirus	617
1702287	Negativicoccus massiliensis	493
2	Bacteria	323
1445510	Gynuella sunshinyii YC6258	301
222891	Neorickettsia sennetsu str. Miyayama	276
1715989	Candidatus Nitrospira inopinata	257
394239	Koala retrovirus	256
1254432	Sorangium cellulosum So0157-2	243
11801	Moloney murine leukemia virus	241
1224	Proteobacteria	213
11819	Spleen focus-forming virus	166
53408	Pseudomonas citronellolis	158
1883	Streptomyces	157
1082851	Comamonas serinivorans	134
12916	Acidovorax	130
53707	Pseudomonas amygdali pv. lachrymans	125
697329	Ruminococcus albus 7 = DSM 20455	117
106590	Cupriavidus necator	102
388919	Streptococcus sanguinis SK36	100
1543721	Sedimenticola thiotaurini	98
28890	Euryarchaeota	97
87882	Burkholderia cepacia complex	93
28095	Burkholderia gladioli	91
710696	Intrasporangium calvum DSM 43043	91
48	Archangium gephyra	90
598659	Nautilia profundicola AmH	83
613	Serratia	82
28197	Arcobacter butzleri	82
1763	Mycobacterium	81
61624	Paenibacillus mucilaginosus	80
10243	Cowpox virus	79
1173026	Gloeocapsa sp. PCC 7428	79
1834519	Fibrella sp. ES10-3-2-2	79
1985873	Sulfuriferula sp. AH1	79
326427	Chloroflexus aggregans DSM 9485	77
1632864	Planctomyces sp. SH-PL14	76
450378	Croceicoccus marinus	73
1390395	Sphingomonas sp. LK11	72
1697043	Bordetella sp. H567	72
262324	Lysobacter gummosus	70
686597	Martelella sp. AD-3	69
52	Chondromyces crocatus	68
479435	Kribbella flavida DSM 17836	68
794903	Opitutaceae bacterium TAV5	68
1538644	Sphingobacterium sp. ML3W	67
1760	Actinobacteria	66
54571	Streptomyces venezuelae	66
1334629	Myxococcus fulvus 124B02	66
456442	Methanoregula boonei 6A8	61
420662	Methylibium petroleiphilum PM1	60
